"path","type","sha256_pre","sha256_post","bytes_pre","bytes_post","content_identical"
"artifacts/11_source_data/H06/H06_reader_temporal_activity_curves.csv","file","c947918e14c3d83fc51e8b4c9216d3ad9e5a18002d3b5f3f877b3d30b18cfa6d","c947918e14c3d83fc51e8b4c9216d3ad9e5a18002d3b5f3f877b3d30b18cfa6d",130390,130390,TRUE
"artifacts/11_source_data/H06/H06_reader_temporal_activity_ratios.csv","file","1a12833bf7fa7aabdc91c23c1c28be26e685d3db4c7ddcea546720efafeb2b14","1a12833bf7fa7aabdc91c23c1c28be26e685d3db4c7ddcea546720efafeb2b14",95026,95026,TRUE
"artifacts/11_source_data/H06/H06_reader_temporal_activity_support.csv","file","cac58f8236192d20fbf52ad2c8bd9a2f2809293a841d686969d47275e665fd08","cac58f8236192d20fbf52ad2c8bd9a2f2809293a841d686969d47275e665fd08",2870,2870,TRUE
"artifacts/11_source_data/H06/H06_reader_temporal_day_type_curves.csv","file","838dc1485dd1c20caaa1693ec8d9969dc60619601a5fb11f9c1f1b350f7bfdab","838dc1485dd1c20caaa1693ec8d9969dc60619601a5fb11f9c1f1b350f7bfdab",132409,132409,TRUE
"artifacts/11_source_data/H06/H06_reader_temporal_day_type_ratios.csv","file","789c3375b8e7d9db16862c0d084a9484d88123523a7524b1280bee5f13bfce03","789c3375b8e7d9db16862c0d084a9484d88123523a7524b1280bee5f13bfce03",89294,89294,TRUE
"artifacts/11_source_data/H06/H06_reader_temporal_day_type_support.csv","file","597b72279bf499cecf63c95b11004b29dd388e1858f687ec6a21c0a1e95dfc60","597b72279bf499cecf63c95b11004b29dd388e1858f687ec6a21c0a1e95dfc60",2918,2918,TRUE
"artifacts/11_source_data/H06/H06_stage3_site_specific_significance_screen_figure.csv","file","8d15804a66a6589b6c6f408db147e65c0fa2a42f71cd32fb1dcd2acd6657d642","8d15804a66a6589b6c6f408db147e65c0fa2a42f71cd32fb1dcd2acd6657d642",49970,49970,TRUE
"artifacts/11_source_data/H07","directory","",,,,TRUE
"artifacts/11_source_data/H07/preparation","directory","",,,,TRUE
"artifacts/11_source_data/H07/preparation/H07_preparation_diagnostic_summary.csv","file","0e93b79cca2bce28c51e440c79e65141a95f0cdec2031f2749ec849b54ee2e01","0e93b79cca2bce28c51e440c79e65141a95f0cdec2031f2749ec849b54ee2e01",305,305,TRUE
"artifacts/11_source_data/H07/preparation/H07_preparation_formula_registry.csv","file","f01ad7bc1d7f2dad928409ef23bdade19b51313d780f3f5ac57864855b336be8","f01ad7bc1d7f2dad928409ef23bdade19b51313d780f3f5ac57864855b336be8",1708,1708,TRUE
"artifacts/11_source_data/H07/preparation/H07_preparation_frame_integrity.csv","file","969a48c76898710b5c9af123578647b4c0c8d33f1003ac931567f002da75f9c7","969a48c76898710b5c9af123578647b4c0c8d33f1003ac931567f002da75f9c7",6210,6210,TRUE
"artifacts/11_source_data/H07/preparation/H07_preparation_input_identities.csv","file","bf824072a4df799e118068ead69101ecfefd8d7e926ace2f674a25aba381fd81","bf824072a4df799e118068ead69101ecfefd8d7e926ace2f674a25aba381fd81",1128,1128,TRUE
"artifacts/11_source_data/H07/preparation/H07_preparation_metric_contract.csv","file","d8e2f5fc1ae59e0b7232b2fe548984980b6420a00bcb752a4ec4abfe4395af96","d8e2f5fc1ae59e0b7232b2fe548984980b6420a00bcb752a4ec4abfe4395af96",807,807,TRUE
"artifacts/11_source_data/H07/preparation/H07_preparation_pattern_summary.csv","file","5745d34d1b628485996c0349c29e6d6c4e6d674cd74cc8639254fbb7169b9105","5745d34d1b628485996c0349c29e6d6c4e6d674cd74cc8639254fbb7169b9105",3611,3611,TRUE
"artifacts/11_source_data/H07/preparation/H07_preparation_sample_support.csv","file","3530b0440b4dd0d59e04ba245bc0d3b7eee116e0e4c29c748407e4a77f6d949d","3530b0440b4dd0d59e04ba245bc0d3b7eee116e0e4c29c748407e4a77f6d949d",3499,3499,TRUE
"artifacts/11_source_data/H07/preparation/H07_preparation_site_photoperiod_ranges.csv","file","bce82eca99b925d244e6e1378996397517809b2d4eb3254d5dcebc2ee93d5c49","bce82eca99b925d244e6e1378996397517809b2d4eb3254d5dcebc2ee93d5c49",2434,2434,TRUE
"artifacts/11_source_data/H07/preparation/H07_preparation_site_support.csv","file","42e4a24c13bba295078da027c0b63ed6df4bce17d1ec44eabaa0c4be91a39755","42e4a24c13bba295078da027c0b63ed6df4bce17d1ec44eabaa0c4be91a39755",31380,31380,TRUE
"artifacts/11_source_data/H08","directory","",,,,TRUE
"artifacts/11_source_data/H08/H08_chest_effects_data.csv","file","0b9b8ea7293eea8719c296905b914c75128ec5d801b04a1949a5780db8a24bef","0b9b8ea7293eea8719c296905b914c75128ec5d801b04a1949a5780db8a24bef",10582,10582,TRUE
"artifacts/11_source_data/H08/H08_gap_common_sample_effects_data.csv","file","7ddfe2c6635d8dbd6fff4faf2f6085b7459c9463c81494c28c3ce897745b9c48","7ddfe2c6635d8dbd6fff4faf2f6085b7459c9463c81494c28c3ce897745b9c48",9247,9247,TRUE
"artifacts/11_source_data/H08/H08_near_eye_effects_data.csv","file","0f7ab7b06a23a16089b000607d4cfb239c323ba39df9c549c365c4da1878dd51","0f7ab7b06a23a16089b000607d4cfb239c323ba39df9c549c365c4da1878dd51",10662,10662,TRUE
"artifacts/11_source_data/H08/H08_near_eye_model_adequacy_data.csv","file","24bade0ab6e45655e870b2b219cc6007bd804710e9e41d4bca31406da82d62e4","24bade0ab6e45655e870b2b219cc6007bd804710e9e41d4bca31406da82d62e4",2553208,2553208,TRUE
"artifacts/11_source_data/H08/H08_paired_placement_effects_data.csv","file","54963bb499ebb7f162b25346786a15d0b782bb7e7065cd434cb4155b21910513","54963bb499ebb7f162b25346786a15d0b782bb7e7065cd434cb4155b21910513",4055,4055,TRUE
"artifacts/11_source_data/H08/H08_preparation_metric_availability.csv","file","43978d5ba574b3bbb39908f26e8f8fdd20e89d7d4e068621fdceabb6461c08f3","43978d5ba574b3bbb39908f26e8f8fdd20e89d7d4e068621fdceabb6461c08f3",7173,7173,TRUE
"artifacts/11_source_data/H08/H08_preparation_sample_support.csv","file","89f57863882aa8c178f3f55f86f08c3f9e7c3b2a893abb7ee3fdd33359e27a16","89f57863882aa8c178f3f55f86f08c3f9e7c3b2a893abb7ee3fdd33359e27a16",4313,4313,TRUE
"artifacts/11_source_data/H08/H08_preparation_site_support_summary.csv","file","7941ccc71e9aef5524fdbca88ec0c5a75d2e753de08e8d99cdc1bac09f8c1a7e","7941ccc71e9aef5524fdbca88ec0c5a75d2e753de08e8d99cdc1bac09f8c1a7e",1174,1174,TRUE
"artifacts/11_source_data/H08/H08_preparation_site_support.csv","file","0a65c59d5f3da48e701174e26ff87d6713e7fe1a4da95fa98584bdd624a79ff4","0a65c59d5f3da48e701174e26ff87d6713e7fe1a4da95fa98584bdd624a79ff4",22217,22217,TRUE
"artifacts/11_source_data/H08/H08_preparation_vlsq_score_distribution.csv","file","d1b2299c8d76fd7e4a203fc04cab3d4d7e6ab9992b64179bb844cea22d899b05","d1b2299c8d76fd7e4a203fc04cab3d4d7e6ab9992b64179bb844cea22d899b05",610,610,TRUE
"artifacts/11_source_data/H08/H08_preparation_vlsq_site_support.csv","file","436f1dfd14e9f9995c86da8cb3347828a90e51514c59004392490626c3853ccd","436f1dfd14e9f9995c86da8cb3347828a90e51514c59004392490626c3853ccd",730,730,TRUE
"artifacts/11_source_data/H09","directory","",,,,TRUE
"artifacts/11_source_data/H09/H09_paired_placement_effects_data.csv","file","ecc9fe09a1e823ec6b45b2b28239e56bf773a6d8a8c0bb458413e1e2e9b170b0","ecc9fe09a1e823ec6b45b2b28239e56bf773a6d8a8c0bb458413e1e2e9b170b0",8394,8394,TRUE
"artifacts/11_source_data/H09/H09_primary_effects_data.csv","file","3972ae75c9aef8551cc85f50d7a438b35b7a55dca58d81f3630133132a25aaf6","3972ae75c9aef8551cc85f50d7a438b35b7a55dca58d81f3630133132a25aaf6",6778,6778,TRUE
"artifacts/11_source_data/H10","directory","",,,,TRUE
"artifacts/11_source_data/H10/H10_age_site_significant_associations_data.csv","file","5f06ab98bada441d02123e56d073e52bfacae75c0277ab73803efd401c33c8fd","5f06ab98bada441d02123e56d073e52bfacae75c0277ab73803efd401c33c8fd",41751,41751,TRUE
"artifacts/11_source_data/H10/H10_all_primary_core_diagnostic_data.csv","file","6fa20cc614151de1512af8c2c5c9be1d1f2d77340c42f3ac0eb7a13271d424ae","6fa20cc614151de1512af8c2c5c9be1d1f2d77340c42f3ac0eb7a13271d424ae",46627993,46627993,TRUE
"artifacts/11_source_data/H10/H10_all_primary_core_diagnostic_index.csv","file","7a626cc22fc696b7ba71bbe3f2dfb61c9b8fd25d48039ea670b3c2f2910e8a9a","7a626cc22fc696b7ba71bbe3f2dfb61c9b8fd25d48039ea670b3c2f2910e8a9a",27449,27449,TRUE
"artifacts/11_source_data/H10/H10_diagnostic_assessment_data.csv","file","cc70abb5295dd14feb6ca1e250a9da9d4bb63a93700f4b5649b25a236f252bb0","cc70abb5295dd14feb6ca1e250a9da9d4bb63a93700f4b5649b25a236f252bb0",73817,73817,TRUE
"artifacts/11_source_data/H10/H10_gap_common_sample_effects_data.csv","file","10a6011605ba60afd60e7f29a4129cd513ff5674f708a9b252d4644bcc7b3cb1","10a6011605ba60afd60e7f29a4129cd513ff5674f708a9b252d4644bcc7b3cb1",25591,25591,TRUE
"artifacts/11_source_data/H10/H10_paired_placement_effects_data.csv","file","a645a153889ebb87c6547220876c7f0de4cc8869dd29ab20ff851e3ccde44a3e","a645a153889ebb87c6547220876c7f0de4cc8869dd29ab20ff851e3ccde44a3e",13650,13650,TRUE
"artifacts/11_source_data/H10/H10_preparation_age_distribution_data.csv","file","9e76c96a36e2367408fb193755ed46b4dcc57821529fd1356fd2554a5b127692","9e76c96a36e2367408fb193755ed46b4dcc57821529fd1356fd2554a5b127692",20034,20034,TRUE
"artifacts/11_source_data/H10/H10_preparation_sample_support_data.csv","file","db789495ff62fe57f9bf052edd9d27b84f56350bc0bffebdd6596da0009b8e52","db789495ff62fe57f9bf052edd9d27b84f56350bc0bffebdd6596da0009b8e52",11360,11360,TRUE
"artifacts/11_source_data/H10/H10_primary_age_associations_data.csv","file","217bd3f0ea97aeefe091b94e2db2ccb2e14b5e42d317686ea53353ac6c2c20e1","217bd3f0ea97aeefe091b94e2db2ccb2e14b5e42d317686ea53353ac6c2c20e1",48430,48430,TRUE
"artifacts/11_source_data/H10/H10_primary_biological_sex_associations_data.csv","file","3e6130aa1fc5758128df10f2bf3f8e986e9213643d4e751178b3d88a77d735e3","3e6130aa1fc5758128df10f2bf3f8e986e9213643d4e751178b3d88a77d735e3",45500,45500,TRUE
"artifacts/11_source_data/H10/H10_retained_age_core_diagnostic_data.csv","file","c5c7ede82ab08c25beea5b00c4616361648bffbba626fd4148d3af9a3e4b34ff","c5c7ede82ab08c25beea5b00c4616361648bffbba626fd4148d3af9a3e4b34ff",6552432,6552432,TRUE
"artifacts/11_source_data/H10/H10_retained_biological_sex_core_diagnostic_data.csv","file","ce49b4f797a80f4d71e425b7f311efac2541c4c1694f7f7973efc22c220980e7","ce49b4f797a80f4d71e425b7f311efac2541c4c1694f7f7973efc22c220980e7",1697922,1697922,TRUE
"artifacts/11_source_data/H11","directory","",,,,TRUE
"artifacts/11_source_data/H11/preparation","directory","",,,,TRUE
"artifacts/11_source_data/H11/preparation/H11_preparation_activity_attrition.csv","file","451cc5ea0429def9c2f9aaa9a96f2a6bfe083ef39b734177cb6332dfaf37bf16","451cc5ea0429def9c2f9aaa9a96f2a6bfe083ef39b734177cb6332dfaf37bf16",1535,1535,TRUE
"artifacts/11_source_data/H11/preparation/H11_preparation_AR_boundary_support.csv","file","604c71d882e8ce9fa657e9a08ee415326e829c5fe2a995c1d3ff96b56e88c798","604c71d882e8ce9fa657e9a08ee415326e829c5fe2a995c1d3ff96b56e88c798",4629,4629,TRUE
"artifacts/11_source_data/H11/preparation/H11_preparation_environment.csv","file","064cdfef11b40cc77dab57833148c5095de97dccb0885d564a1a95b79495c385","064cdfef11b40cc77dab57833148c5095de97dccb0885d564a1a95b79495c385",382,382,TRUE
"artifacts/11_source_data/H11/preparation/H11_preparation_frame_integrity.csv","file","1660068e25c193b047af32fa85cc9972a2b5a5900866c4cac376cfba8d65bfd8","1660068e25c193b047af32fa85cc9972a2b5a5900866c4cac376cfba8d65bfd8",2955,2955,TRUE
"artifacts/11_source_data/H11/preparation/H11_preparation_input_identities.csv","file","f5cf6b112187975ed56a4f2d4c0c03429c821ce059d957748f9ca758a3b5ad20","f5cf6b112187975ed56a4f2d4c0c03429c821ce059d957748f9ca758a3b5ad20",2295,2295,TRUE
"artifacts/11_source_data/H11/preparation/H11_preparation_melEDI_distribution.csv","file","e95a835c6e8bddc16ce2e8baa4e68289c77599c5cd6a1a7cceece83f83c613f9","e95a835c6e8bddc16ce2e8baa4e68289c77599c5cd6a1a7cceece83f83c613f9",1129,1129,TRUE
"artifacts/11_source_data/H11/preparation/H11_preparation_sample_support.csv","file","25896ddd7497ab433aef6370622c54588df53817ea58ce235d622f892bbe484f","25896ddd7497ab433aef6370622c54588df53817ea58ce235d622f892bbe484f",1238,1238,TRUE
"artifacts/11_source_data/H11/preparation/H11_preparation_site_sex_support.csv","file","c84fc81d01624796b7832c64db176f7ac4dc48316c3926018b83faa7c53d52b4","c84fc81d01624796b7832c64db176f7ac4dc48316c3926018b83faa7c53d52b4",3392,3392,TRUE
"artifacts/11_source_data/H11/stage3","directory","",,,,TRUE
"artifacts/11_source_data/H11/stage3/H11_reader_activity_female_minus_male_contrasts.csv","file","9c8f5b314916af91a359b7438f9307d6e5852467e34d7c5d7c4e44dabc6534d4","9c8f5b314916af91a359b7438f9307d6e5852467e34d7c5d7c4e44dabc6534d4",77978,77978,TRUE
"artifacts/11_source_data/H11/stage3/H11_reader_female_minus_male_contrasts.csv","file","f1950da8a8ffc9d4e344604e384dc2c1facd99610039226d82df1210780cf5fb","f1950da8a8ffc9d4e344604e384dc2c1facd99610039226d82df1210780cf5fb",74179,74179,TRUE
"artifacts/11_source_data/H11/stage3/H11_reader_sex_specific_curves.csv","file","76d733c5d04dd6e359aa85b578e54c5d4f292296fa2f5a17e03282856fbc72f3","76d733c5d04dd6e359aa85b578e54c5d4f292296fa2f5a17e03282856fbc72f3",131283,131283,TRUE
"artifacts/11_source_data/prepared_day_showcase.csv","file","15e12011effbdf8fdbf7835be235b7b50406838278d411df023e924e81bea1e4","15e12011effbdf8fdbf7835be235b7b50406838278d411df023e924e81bea1e4",3297558,3297558,TRUE
"artifacts/12_manifests","directory","",,,,TRUE
"artifacts/12_manifests/H01_stage3_reporting_artifacts.csv","file","9bf3cf607f2a333ac1dd07036e5f24894c8a581b2ef7fd62b06c350de60216bf","9bf3cf607f2a333ac1dd07036e5f24894c8a581b2ef7fd62b06c350de60216bf",29706,29706,TRUE
"artifacts/12_manifests/H05","directory","",,,,TRUE
"artifacts/12_manifests/H05/H05_metric010_gap_reseal_reconciliation.csv","file","0211e9524837c860007f02824084bc6564972a952e09507cbfa5f0dcb01976ca","0211e9524837c860007f02824084bc6564972a952e09507cbfa5f0dcb01976ca",5212,5212,TRUE
"artifacts/12_manifests/H05/H05_metric010_reconciliation.csv","file","3cccc74a2dbd62a3bc70bca21b833c319bfc6467862785ff11b55b608ce9f223","3cccc74a2dbd62a3bc70bca21b833c319bfc6467862785ff11b55b608ce9f223",12157,12157,TRUE
"artifacts/12_manifests/H05/H05_metric011_artifact_update_manifest.csv","file","37974044361e8301c2750361c7080b8b12630c4ceb6a0208518b100e99aa690f","37974044361e8301c2750361c7080b8b12630c4ceb6a0208518b100e99aa690f",6454,6454,TRUE
"artifacts/12_manifests/H08","directory","",,,,TRUE
"artifacts/12_manifests/H08/H08_figure_manifest.csv","file","d8596271378cefd4ea1b5137e009c4036c40bd21d8871fce5e881ff676239fa5","d8596271378cefd4ea1b5137e009c4036c40bd21d8871fce5e881ff676239fa5",2364,2364,TRUE
"artifacts/12_manifests/H08/H08_metric011_reconciliation.csv","file","687f33b47168da939dc70333615473efe50e379a653142a6d83947b871b59caa","687f33b47168da939dc70333615473efe50e379a653142a6d83947b871b59caa",15112,15112,TRUE
"artifacts/12_manifests/H09","directory","",,,,TRUE
"artifacts/12_manifests/H09/H09_figure_manifest.csv","file","0ad64452efd82932b5db6782090f9b3660b31d63d115cd7d806c10597fbdf76b","0ad64452efd82932b5db6782090f9b3660b31d63d115cd7d806c10597fbdf76b",4284,4284,TRUE
"artifacts/12_manifests/H10","directory","",,,,TRUE
"artifacts/12_manifests/H10/H10_stage3_artifacts.csv","file","3136f5a0b6cd1c0c1d2e740abdfe496ad3d4e5bee38e81c639df845640c91fe5","3136f5a0b6cd1c0c1d2e740abdfe496ad3d4e5bee38e81c639df845640c91fe5",117411,117411,TRUE
"artifacts/12_manifests/metric_artifacts.csv","file","6ec3185620d921e1f81b8464e850249613deb823988187d58794b3471303f4e8","6ec3185620d921e1f81b8464e850249613deb823988187d58794b3471303f4e8",34940,34940,TRUE
"artifacts/12_manifests/pinned_downloads.csv","file","126b6db8ba69dabdacf9e252132d3db6676965a269301405c66268a49cb1e994","126b6db8ba69dabdacf9e252132d3db6676965a269301405c66268a49cb1e994",19254,19254,TRUE
"artifacts/12_manifests/reference_profile_artifacts.csv","file","5e08099602682a4b951b0304764f341932ef2f03ccd4c62f32793ea82084e062","5e08099602682a4b951b0304764f341932ef2f03ccd4c62f32793ea82084e062",9132,9132,TRUE
"assets","directory","",,,,TRUE
"assets/Brown_table.png","file","63c82a90addcad43329442dc76d60cb7797a7a57d3939a318baa2bc46e69a4d9","63c82a90addcad43329442dc76d60cb7797a7a57d3939a318baa2bc46e69a4d9",218098,218098,TRUE
"assets/Fig1.png","file","3933c77a9d9c64f3155f5c460619e586ba7f9a5c3ad20b97d99e7e58409344a1","3933c77a9d9c64f3155f5c460619e586ba7f9a5c3ad20b97d99e7e58409344a1",2570847,2570847,TRUE
"assets/Fig10.png","file","ece9688ead3999bd50d9b84d1a87dbe2dcf29638d75cd59d6a150ca7ce6aac83","ece9688ead3999bd50d9b84d1a87dbe2dcf29638d75cd59d6a150ca7ce6aac83",901965,901965,TRUE
"assets/Fig12.png","file","5aa5dc777c4317f65be6c5f84abf4a7e49ef550980fb778499506ff0e5a1a041","5aa5dc777c4317f65be6c5f84abf4a7e49ef550980fb778499506ff0e5a1a041",348066,348066,TRUE
"assets/Fig13.png","file","6d86775b3d461d857a602181ccb76d33d5fd1eec712765fc1aeacd455922a3f1","6d86775b3d461d857a602181ccb76d33d5fd1eec712765fc1aeacd455922a3f1",325560,325560,TRUE
"assets/Fig14.png","file","c2b0ec63cf0466a074c40b3597b7ac7e85ddfeaa5890484420eba2f39ac5ca16","c2b0ec63cf0466a074c40b3597b7ac7e85ddfeaa5890484420eba2f39ac5ca16",2506924,2506924,TRUE
"assets/Fig4.png","file","61afec22f1d2650220b59baf8b5fa72f3f140f380891ac7f26de80a45c26e882","61afec22f1d2650220b59baf8b5fa72f3f140f380891ac7f26de80a45c26e882",2890478,2890478,TRUE
"assets/Fig5.png","file","37c14afe7ca8226e4ca29b3645b63d56826a7eb8fc708e873f5485e5de08aae4","37c14afe7ca8226e4ca29b3645b63d56826a7eb8fc708e873f5485e5de08aae4",634105,634105,TRUE
"assets/Fig6.png","file","b335b82cda024b636ea067c45643b24d2acdcc381f1b2c1c80db9e4b69ed82d9","b335b82cda024b636ea067c45643b24d2acdcc381f1b2c1c80db9e4b69ed82d9",292223,292223,TRUE
"assets/Fig7.png","file","e34a1046e61b7fbc4c620896f84976b11e324f190a85177cb6c0ed89e44891c2","e34a1046e61b7fbc4c620896f84976b11e324f190a85177cb6c0ed89e44891c2",996165,996165,TRUE
"assets/Fig8.png","file","7d8d012ec723855366cf5e784705464d4a7152be265465d1d39a9915bb222b8b","7d8d012ec723855366cf5e784705464d4a7152be265465d1d39a9915bb222b8b",470493,470493,TRUE
"assets/Fig9.png","file","6f8305009d10b1390e9cdb4bc9ba174c72d556ae72258e8d6ee5e74522880bab","6f8305009d10b1390e9cdb4bc9ba174c72d556ae72258e8d6ee5e74522880bab",883578,883578,TRUE
"assets/H1_R2_tbl.png","file","650f2bb26b2bedcd52acada6236fe799ee4e5fc74c2f38d8e68281785427a03f","650f2bb26b2bedcd52acada6236fe799ee4e5fc74c2f38d8e68281785427a03f",297328,297328,TRUE
"assets/H1.png","file","e0acef753008ea9b2b10fe9caf625b8c190a95285e425fdf15e87b3b8555577b","e0acef753008ea9b2b10fe9caf625b8c190a95285e425fdf15e87b3b8555577b",749233,749233,TRUE
"assets/H10.png","file","c0e1c0972b614624b636f9be5b93eb21e805550ffcd2552fe490fbfb543b06ee","c0e1c0972b614624b636f9be5b93eb21e805550ffcd2552fe490fbfb543b06ee",49043,49043,TRUE
"assets/H3.png","file","fa71fcce113ea57ce2a5cf0e56bf5528b72b706b779b4299fb964e56d1c05d57","fa71fcce113ea57ce2a5cf0e56bf5528b72b706b779b4299fb964e56d1c05d57",288619,288619,TRUE
"assets/H4.png","file","a596ddbbaf4601049ed41a1524508a0b649b8508796c42968564ffcb1905c2dd","a596ddbbaf4601049ed41a1524508a0b649b8508796c42968564ffcb1905c2dd",284774,284774,TRUE
"assets/H6.png","file","e99caa851086db427558b4ce46a00c4a6520a0b679c834e23300f520178437ba","e99caa851086db427558b4ce46a00c4a6520a0b679c834e23300f520178437ba",294422,294422,TRUE
"assets/H8.png","file","3cd4eb4c87a5b045a340e3ead026d62583d15faf39cd9ce805c43c4703133b3e","3cd4eb4c87a5b045a340e3ead026d62583d15faf39cd9ce805c43c4703133b3e",128081,128081,TRUE
"assets/H9.png","file","887a0e01825c2ea53691c09526179ac038ac191f29f6f5e5029fa493a812cfc5","887a0e01825c2ea53691c09526179ac038ac191f29f6f5e5029fa493a812cfc5",100462,100462,TRUE
"assets/photoperiod_potential_ridges.png","file","056e217c682ac8ad43b9974f1601eb4c05e6c4373f74fb5e9fd33002149832f0","056e217c682ac8ad43b9974f1601eb4c05e6c4373f74fb5e9fd33002149832f0",396472,396472,TRUE
"assets/tbl1_red.png","file","ae8748a6f6e74ff14d363ff671b6ea2787329cb2c5dbec226a6ac958b07ba055","ae8748a6f6e74ff14d363ff671b6ea2787329cb2c5dbec226a6ac958b07ba055",845865,845865,TRUE
"assets/tbl2.png","file","7a605a2bc1e812bfaa206c807414036bc47b53df9556b9ba2ca14e4bd6e1c8cd","7a605a2bc1e812bfaa206c807414036bc47b53df9556b9ba2ca14e4bd6e1c8cd",2654809,2654809,TRUE
"assets/Timeseries_to_metrics.png","file","9c5f6f076ab08b4f13b8ece4de4bba2e10f881a65120c4de1750800a64d7c91e","9c5f6f076ab08b4f13b8ece4de4bba2e10f881a65120c4de1750800a64d7c91e",619110,619110,TRUE
"audit","directory","",,,,TRUE
"audit/decisions","directory","",,,,TRUE
"audit/decisions/bootstrap_execution_policy.md","file","8bc2f8d31d23dec94b8735b6b913f6886f89fb07adc9d9d33f345e9c2b81871a","8bc2f8d31d23dec94b8735b6b913f6886f89fb07adc9d9d33f345e9c2b81871a",2780,2780,TRUE
"audit/decisions/l10_numerical_zero_normalization.md","file","23b9f70d1d16f7fd3ebbdbc57aaf78c0a701fe1f9d22bd667d926cd320d40797","23b9f70d1d16f7fd3ebbdbc57aaf78c0a701fe1f9d22bd667d926cd320d40797",5435,5435,TRUE
"audit/decisions/manuscript_prepared_data_sensitivity.md","file","70f0cbe9d12ed07d6eb429f0afb0e33f1975f676cbc912df6a2bb69267940fe8","70f0cbe9d12ed07d6eb429f0afb0e33f1975f676cbc912df6a2bb69267940fe8",4695,4695,TRUE
"audit/decisions/mder_mean_of_viable_ratios.md","file","44f93b12c8536574153eb0e0bcca85f4233eda71899353fa0ea350102cd8b83f","44f93b12c8536574153eb0e0bcca85f4233eda71899353fa0ea350102cd8b83f",7675,7675,TRUE
"audit/decisions/preparation03_version_specific_verification.md","file","9dfd0ff8d0870561efec416dd27f0fa21944f5d4bd425629de253e85c0eb3583","9dfd0ff8d0870561efec416dd27f0fa21944f5d4bd425629de253e85c0eb3583",2198,2198,TRUE
"audit/decisions/preparation04_version_specific_verification.md","file","a7b2710fc7994bea826820f59eedb9c685f58ca4aad51db0827b2d59bb94ef6d","a7b2710fc7994bea826820f59eedb9c685f58ca4aad51db0827b2d59bb94ef6d",4863,4863,TRUE
