run_order,run_id,data_scenario_id,reader_scenario,placement,placement_label,sample_scenario,analytical_role,inferential_run,metric_order,metric_id,manuscript_name,response_family,response_transform,effect_scale,site,estimate_model_per_point,std_error_model_per_point,conf_low_model_per_point,conf_high_model_per_point,estimate_practical_per_point,conf_low_practical_per_point,conf_high_practical_per_point,estimate_practical_per_sd,conf_low_practical_per_sd,conf_high_practical_per_sd,effect_type,interval_method,slope_status,display_order,display_name,color_hex
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,IZTECH,0.02216318854365553,0.02545890119532074,-0.027735340885136836,0.0720617179724479,0.02216318854365553,-0.027735340885136836,0.0720617179724479,0.12278052659959958,-0.15364936108307975,0.39921041428227894,difference,wald_normal,PASS,7,Izmir (TR),#332288
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,UCR,0.13351842637931316,0.0627321622066177,0.010565647782017781,0.2564712049766085,0.13351842637931316,0.010565647782017781,0.2564712049766085,0.7396707684596563,0.058532002107313616,1.420809534811999,difference,wald_normal,PASS,8,San José (CR),#44AA99
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,6,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,gaussian,identity,difference,KNUST,0.009865143960771275,0.04105050099148504,-0.07059235952986515,0.0903226474514077,0.009865143960771275,-0.07059235952986515,0.0903226474514077,0.05465132275974299,-0.391070403065548,0.500373048585034,difference,wald_normal,PASS,9,Kumasi (GH),#AA4499
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,RISE,-0.005471747669987903,0.0091909464296573,-0.0234856716559532,0.012542176315977394,0.994543195074562,0.9767879703226758,1.0126211592699794,0.9701422113117473,0.8780015921794725,1.0719523957041537,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,THUAS,0.0038662936809987078,0.015139979831870118,-0.025807521516129493,0.03354010887812691,1.0038737774361026,0.9745226461993041,1.0341089198431286,1.0216496755639106,0.8667804623760401,1.2041896476515412,ratio,wald_normal,PASS,2,Delft (NL),#117733
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,BAUA,1.783040181220037e-4,0.008889054868431752,-0.017243923380604653,0.017600531416848662,1.0001783199152283,0.9829039021491995,1.0177563334941364,1.0009882638087264,0.9088923825354135,1.1024159994472924,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,TUM,-0.015267324587344148,0.01915624955961606,-0.05281288380305288,0.022278234628364587,0.9848486301564331,0.948557486347094,1.0225282476618285,0.918899481189124,0.7463393080218373,1.1313570750650257,ratio,wald_normal,PASS,5,Munich (DE),#DDCC77
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,FUSPCEU,0.006103288899853125,0.008207265925954102,-0.009982656726559687,0.022189234526265936,1.0061219519168265,0.9900670046030533,1.022437246593,1.0343893434131644,0.9461990453429301,1.1307994010699216,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,IZTECH,-0.008042507793597803,0.007973103147646684,-0.02366950280800824,0.007584487220812633,0.991989746645427,0.9766084227685005,1.0076133222976724,0.9564237515852269,0.8771078946855906,1.0429120500896427,ratio,wald_normal,PASS,7,Izmir (TR),#332288
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,UCR,0.03285919188748601,0.01962495248269348,-0.005605008176903112,0.07132339195187513,1.0334050171862705,0.9944106705745744,1.0739284695413658,1.199655794474976,0.969426275946937,1.4845626335139293,ratio,wald_normal,PASS,8,San José (CR),#44AA99
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,7,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,tweedie_log,identity,ratio,KNUST,0.0010645500016148515,0.01208116766717148,-0.022614103517231022,0.024743203520460725,1.0010651168360911,0.9776396787029247,1.0250518570150777,1.0059148611914757,0.8822511406207942,1.1469123261817142,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,RISE,-0.020111596728385382,0.009807013025165217,-0.0393329890536244,-8.902044031463621e-4,0.9547472217325483,0.9134126269046396,0.9979523279583313,0.7737220334990835,0.6054823940061673,0.9887088229948752,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,THUAS,-0.015739743613581096,0.015313255015666985,-0.04575317193036572,0.014273684703203525,0.9644067832883959,0.900008949656893,1.033412438851016,0.8180961200047009,0.5578722141706581,1.1997035245100176,ratio,wald_normal,PASS,2,Delft (NL),#117733
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,BAUA,0.00473894602361126,0.009399104990270048,-0.013682961244228724,0.023160853291451244,1.0109715775824195,0.9689849655994537,1.0547774908429006,1.0623142433890902,0.8398439130748556,1.3437158192593228,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,TUM,0.006532834851494151,0.020246567216323706,-0.03314970770306967,0.04621537740605798,1.0151561145896109,0.9265103865517479,1.1122831993542004,1.0869031871173382,0.6551728784278402,1.8031249110931271,ratio,wald_normal,PASS,5,Munich (DE),#DDCC77
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,FUSPCEU,0.005803489752887135,0.008944036755724277,-0.011726500164734912,0.02333347967050918,1.0134527133036946,0.9733600107367766,1.0551968344427631,1.07683808445711,0.8610672291748348,1.3466779606146309,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,IZTECH,-0.01510544949523503,0.008464198349916546,-0.031694973419074804,0.0014840744286047473,0.9658163440935356,0.9296190751850839,1.0034230529665984,0.8247422079725638,0.6674441128712316,1.0191111083223967,ratio,wald_normal,PASS,7,Izmir (TR),#332288
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,UCR,0.012692848902535551,0.020518226997073133,-0.027522137038345197,0.0529078348434163,1.0296576462107156,0.938594193040541,1.1295561769519682,1.1757537071431374,0.7039336953877712,1.9638167471146828,ratio,wald_normal,PASS,8,San José (CR),#44AA99
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,8,longest_bout_above_250,Longest continuous period above 250 lx melEDI,gaussian,log10_offset_0.1,ratio,KNUST,-0.008446856685217805,0.013216941018585882,-0.03435158506743626,0.01745787169700065,0.980738316989598,0.9239498832697415,1.0410171198980323,0.897854083817106,0.6452049673464836,1.2494354455181151,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,RISE,-0.043177240940232356,0.016808289854950267,-0.07612088369764483,-0.010233598182819874,0.9053630356580297,0.8392263595452545,0.9767117262380532,0.5765075213087547,0.3787062351631871,0.8776219963274376,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,THUAS,-0.04483319953388272,0.0259186597436612,-0.0956328391590068,0.005966440091241365,0.9019174725810183,0.8023561038916492,1.0138330392221724,0.5644574784582984,0.29526321005617295,1.0790787139613003,ratio,wald_normal,PASS,2,Delft (NL),#117733
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,BAUA,0.006554390290411485,0.01652470691061555,-0.025833440109475123,0.038942220690298096,1.0152065013193092,0.942250897717865,1.0938108340540895,1.0872020833081288,0.7192615848346916,1.6433636869695987,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,TUM,-0.006187505186624495,0.03457496902838225,-0.0739531992488415,0.061578188875592514,0.9858537546802802,0.8434256427017767,1.1523335032876858,0.9241068914769878,0.3893239144989046,2.193478271105959,ratio,wald_normal,PASS,5,Munich (DE),#DDCC77
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,FUSPCEU,0.008185008081612563,0.015321213439706976,-0.02184401845966414,0.03821403462288926,1.019025397214389,0.9509462749251849,1.0919783667585632,1.1100528039964077,0.7568113292660281,1.6281696375440333,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,IZTECH,-0.02176133661772179,0.014401770209079581,-0.04998828754113964,0.006465614305696064,0.9511273351915164,0.8912749745448542,1.0149989998434408,0.7576099484702457,0.5285339227009151,1.0859716081949313,ratio,wald_normal,PASS,7,Izmir (TR),#332288
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,UCR,0.029414451982181622,0.036186221245460615,-0.0415092383955193,0.10033814235988255,1.0700755769604477,0.9088469656929806,1.2599059947723372,1.455296110142193,0.5889052763674871,3.5963114157486338,ratio,wald_normal,PASS,8,San José (CR),#44AA99
3,main__glasses__paired_common_sample,main,Primary dataset,glasses,Near eye,paired_common_sample,paired_placement_sensitivity,FALSE,9,dose_time_sensitive_corrected_medi,melEDI dose,gaussian,log10_offset_0.1,ratio,KNUST,0.008325255870585947,0.022485054362883946,-0.03574464087109178,0.05239515261226368,1.0193545267415307,0.920990942472459,1.1282235288861402,1.1120404595841182,0.6338410984114292,1.9510157780102673,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,RISE,-0.021982861380020195,0.013311361888800742,-0.04807265126724871,0.00410692850720832,0.9506423082378852,0.8952149963331658,1.0095014068280006,0.7554721467308341,0.5416081437291432,1.0537843108421197,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,THUAS,-8.084014647210433e-4,0.02072221739602609,-0.04142320124074155,0.03980639831129946,0.998140318193236,0.9090270332653544,1.0959895122415668,0.9897410539066167,0.5895519464401542,1.6615793734600433,ratio,wald_normal,PASS,2,Delft (NL),#117733
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,BAUA,0.015645030933322465,0.012728401774512038,-0.009302178125476835,0.04059223999212176,1.0366807420867472,0.97880870228474115,1.0979744647804432,1.2208743624598162,0.888111345402102,1.6783190718465681,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,TUM,0.03196797134819572,0.027485392866079296,-0.021902408770253817,0.08583835146664526,1.0763858286511376,0.9508184300684657,1.218535963840718,1.5034793176766899,0.7562478478166929,2.9890333773610633,ratio,wald_normal,PASS,5,Munich (DE),#DDCC77
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,FUSPCEU,-0.03467980755299853,0.012105156521117936,-0.05840547836160985,-0.010954136744387208,0.9232518625202918,0.8741672292413214,0.9750926060073993,0.6425092761596839,0.47472595103321624,0.8695925913735363,ratio,wald_normal,PASS,6,Madrid (ES),#CC6677
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,IZTECH,-0.007268058230516567,0.011503911389932226,-0.029815310236123833,0.015279193775090702,0.9834039350512072,0.9336512645591569,1.03580783980497,0.9114568592584859,0.6836407480876882,1.2151903007729807,ratio,wald_normal,PASS,7,Izmir (TR),#332288
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,UCR,-0.0038544973218527265,0.02748125266929423,-0.05771676280371462,0.050007768160009174,0.9911639612108816,0.8755546062951317,1.1220385238566113,0.9520213766704464,0.47891489826911576,1.8924963598192164,ratio,wald_normal,PASS,8,San José (CR),#44AA99
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,1,daily_geometric_mean_medi,Mean melEDI,gaussian,log10_offset_0.1,ratio,KNUST,0.023188313420509175,0.017799719441827275,-0.011698495620389663,0.058075122461408016,1.0548441857767508,0.973422777784465,1.14307604225118,1.3441865786673062,0.8613748785828895,2.097620447489574,ratio,wald_normal,PASS,9,Kumasi (GH),#AA4499
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,RISE,-0.04214516680506733,0.018957234769649858,-0.0793006642000515,-0.004989669410083157,0.9075171337762948,0.8331042227860841,0.988576609710708,0.5841474747265495,0.3636528362907421,0.9383352422324882,ratio,wald_normal,PASS,1,Borås (SE),#88CCEE
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,THUAS,-0.024931627063019293,0.02956854132731057,-0.08288490313993216,0.03302164901389357,0.9442095157432845,0.8262568954254192,1.0790005076582632,0.7275833731381518,0.3474008427105379,1.523823490860614,ratio,wald_normal,PASS,2,Delft (NL),#117733
4,main__chest__paired_common_sample,main,Primary dataset,chest,Chest,paired_common_sample,paired_placement_sensitivity,FALSE,2,m10_mean_medi,Brightest 10 h mean,gaussian,log10_offset_0.1,ratio,BAUA,0.022930298650904648,0.018153514375860096,-0.012649935718611244,0.058510533020420544,1.0542176879508502,0.971292564883186,1.1442226305130807,1.3397698311158586,0.8509839623426253,2.1093032064046295,ratio,wald_normal,PASS,3,Dortmund (DE),#DDCC77
