route,area,tag,attribute,text,ref,target,fragment,xpath,line,target_exists
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1952,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1952,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1890]/a,18388,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1953,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1953,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1891]/a,18389,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1954,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1954,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1892]/a,18390,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1955,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1955,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1893]/a,18391,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1956,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1956,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1894]/a,18392,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1957,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1957,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1895]/a,18393,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1958,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1958,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1896]/a,18394,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1959,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1959,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1897]/a,18395,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1960,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1960,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1898]/a,18396,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1961,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1961,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1899]/a,18397,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1962,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1962,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1900]/a,18398,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1963,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1963,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1901]/a,18399,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1964,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1964,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1902]/a,18400,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1965,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1965,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1903]/a,18401,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1966,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1966,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1904]/a,18402,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1967,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1967,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1905]/a,18403,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1968,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1968,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1906]/a,18404,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1969,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1969,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1907]/a,18405,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1970,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1970,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1908]/a,18406,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1971,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1971,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1909]/a,18407,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1974,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1974,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1910]/a,18408,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1975,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1975,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1911]/a,18409,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1976,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1976,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1912]/a,18410,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1977,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1977,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1913]/a,18411,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1978,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1978,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1914]/a,18412,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1979,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1979,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1915]/a,18413,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1980,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1980,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1916]/a,18414,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1981,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1981,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1917]/a,18415,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1982,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1982,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1918]/a,18416,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1983,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1983,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1919]/a,18417,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1984,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1984,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1920]/a,18418,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1985,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1985,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1921]/a,18419,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1986,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1986,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1922]/a,18420,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1987,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1987,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1923]/a,18421,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1988,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1988,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1924]/a,18422,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1989,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1989,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1925]/a,18423,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1990,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1990,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1926]/a,18424,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1991,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1991,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1927]/a,18425,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1992,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1992,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1928]/a,18426,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1993,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1993,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1929]/a,18427,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1994,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1994,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1930]/a,18428,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1995,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1995,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1931]/a,18429,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1996,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1996,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1932]/a,18430,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1997,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1997,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1933]/a,18431,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1998,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1998,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1934]/a,18432,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-1999,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-1999,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1935]/a,18433,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2000,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2000,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1936]/a,18434,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2001,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2001,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1937]/a,18435,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2002,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2002,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1938]/a,18436,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2003,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2003,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1939]/a,18437,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2004,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2004,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1940]/a,18438,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2007,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2007,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1941]/a,18439,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2008,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2008,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1942]/a,18440,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2009,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2009,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1943]/a,18441,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2010,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2010,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1944]/a,18442,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2011,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2011,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1945]/a,18443,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2012,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2012,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1946]/a,18444,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2013,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2013,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1947]/a,18445,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2014,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2014,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1948]/a,18446,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2015,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2015,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1949]/a,18447,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2016,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2016,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1950]/a,18448,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2017,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2017,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1951]/a,18449,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2018,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2018,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1952]/a,18450,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2019,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2019,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1953]/a,18451,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2020,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2020,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1954]/a,18452,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2021,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2021,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1955]/a,18453,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2022,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2022,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1956]/a,18454,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2023,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2023,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1957]/a,18455,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2024,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2024,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1958]/a,18456,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2025,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2025,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1959]/a,18457,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2026,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2026,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1960]/a,18458,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2027,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2027,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1961]/a,18459,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2028,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2028,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1962]/a,18460,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2029,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2029,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1963]/a,18461,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2030,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2030,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1964]/a,18462,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2031,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2031,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1965]/a,18463,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2032,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2032,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1966]/a,18464,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2033,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2033,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1967]/a,18465,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2034,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2034,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1968]/a,18466,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2035,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2035,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1969]/a,18467,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2036,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2036,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1970]/a,18468,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2037,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2037,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1971]/a,18469,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2038,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2038,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1972]/a,18470,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2039,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2039,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1973]/a,18471,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2040,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2040,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1974]/a,18472,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2041,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2041,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1975]/a,18473,True
audit/hypotheses/H03/H03_analysis_preparation.html,body,a,href,,#cb39-2042,audit/hypotheses/H03/H03_analysis_preparation.html,cb39-2042,/html/body/div[2]/div[2]/div/div/div[2]/div/div/div/pre/code/span[1976]/a,18474,True
