run_id,data_scenario_id,placement,sample_scenario,participant_key,site,Id,local_date,mder,viable_minutes,expected_minutes,tukey_outer_fence,outer_tail_flag,upper_tail_rank
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,THUAS::THUAS_S010,THUAS,THUAS_S010,2025-06-07,0.7284504180973439,,,1.2644764446605143,FALSE,258
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,BAUA::BAUA_S002,BAUA,BAUA_S002,2025-06-14,0.7283033599621089,,,1.2644764446605143,FALSE,259
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,THUAS::THUAS_S017,THUAS,THUAS_S017,2025-09-11,0.7268603553349092,,,1.2644764446605143,FALSE,260
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,BAUA::BAUA_S015,BAUA,BAUA_S015,2025-07-24,0.7266992842349227,,,1.2644764446605143,FALSE,261
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,IZTECH::IZTECH_S012,IZTECH,IZTECH_S012,2025-04-23,0.7264165637126282,,,1.2644764446605143,FALSE,262
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,IZTECH::IZTECH_S004,IZTECH,IZTECH_S004,2025-01-25,0.726289497246542,,,1.2644764446605143,FALSE,263
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,FUSPCEU::FUSPCEU_S014,FUSPCEU,FUSPCEU_S014,2024-11-21,0.7262171344570347,,,1.2644764446605143,FALSE,264
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,THUAS::THUAS_S017,THUAS,THUAS_S017,2025-09-10,0.7230476697472852,,,1.2644764446605143,FALSE,265
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,KNUST::KNUST_S009,KNUST,KNUST_S009,2024-12-08,0.7218191544738933,,,1.2644764446605143,FALSE,266
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,FUSPCEU::FUSPCEU_S015,FUSPCEU,FUSPCEU_S015,2024-11-27,0.7214060744218728,,,1.2644764446605143,FALSE,267
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,UCR::UCR_S006,UCR,UCR_S006,2025-06-25,0.7204931171161054,,,1.2644764446605143,FALSE,268
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,THUAS::THUAS_S005,THUAS,THUAS_S005,2025-03-26,0.7199893410253339,,,1.2644764446605143,FALSE,269
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,FUSPCEU::FUSPCEU_S011,FUSPCEU,FUSPCEU_S011,2024-11-13,0.7199555834438488,,,1.2644764446605143,FALSE,270
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,BAUA::BAUA_S024,BAUA,BAUA_S024,2025-10-19,0.7194152996714492,,,1.2644764446605143,FALSE,271
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,IZTECH::IZTECH_S001,IZTECH,IZTECH_S001,2024-12-29,0.7188318979140444,,,1.2644764446605143,FALSE,272
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,BAUA::BAUA_S003,BAUA,BAUA_S003,2025-06-13,0.7187446847879523,,,1.2644764446605143,FALSE,273
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,FUSPCEU::FUSPCEU_S015,FUSPCEU,FUSPCEU_S015,2024-11-29,0.7180502768494178,,,1.2644764446605143,FALSE,274
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,FUSPCEU::FUSPCEU_S010,FUSPCEU,FUSPCEU_S010,2024-11-07,0.7174581005920447,,,1.2644764446605143,FALSE,275
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,RISE::RISE_S003,RISE,RISE_S003,2025-03-19,0.7171566801795517,,,1.2644764446605143,FALSE,276
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,RISE::RISE_S004,RISE,RISE_S004,2025-03-30,0.7161759702576043,,,1.2644764446605143,FALSE,277
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,IZTECH::IZTECH_S013,IZTECH,IZTECH_S013,2025-04-23,0.7161759260962242,,,1.2644764446605143,FALSE,278
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,FUSPCEU::FUSPCEU_S013,FUSPCEU,FUSPCEU_S013,2024-11-20,0.7149279227901129,,,1.2644764446605143,FALSE,279
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,KNUST::KNUST_S006,KNUST,KNUST_S006,2024-11-13,0.7127049913142831,,,1.2644764446605143,FALSE,280
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,THUAS::THUAS_S018,THUAS,THUAS_S018,2025-09-23,0.7126551884732051,,,1.2644764446605143,FALSE,281
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,FUSPCEU::FUSPCEU_S006,FUSPCEU,FUSPCEU_S006,2024-10-18,0.711958502712414,,,1.2644764446605143,FALSE,282
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,THUAS::THUAS_S006,THUAS,THUAS_S006,2025-04-03,0.7091736632562423,,,1.2644764446605143,FALSE,283
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,FUSPCEU::FUSPCEU_S005,FUSPCEU,FUSPCEU_S005,2024-10-18,0.7089586471600909,,,1.2644764446605143,FALSE,284
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,KNUST::KNUST_S013,KNUST,KNUST_S013,2025-01-15,0.7077399380191082,,,1.2644764446605143,FALSE,285
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,UCR::UCR_S001,UCR,UCR_S001,2025-06-18,0.7069862264323116,,,1.2644764446605143,FALSE,286
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,TUM::TUM_S001,TUM,TUM_S001,2024-05-19,0.7048786271517227,,,1.2644764446605143,FALSE,287
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,IZTECH::IZTECH_S001,IZTECH,IZTECH_S001,2024-12-27,0.7045813397866785,,,1.2644764446605143,FALSE,288
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,THUAS::THUAS_S011,THUAS,THUAS_S011,2025-05-15,0.7044413094899029,,,1.2644764446605143,FALSE,289
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,KNUST::KNUST_S012,KNUST,KNUST_S012,2025-01-12,0.7039205330603455,,,1.2644764446605143,FALSE,290
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,RISE::RISE_S001,RISE,RISE_S001,2025-03-05,0.7026734432354148,,,1.2644764446605143,FALSE,291
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,FUSPCEU::FUSPCEU_S022,FUSPCEU,FUSPCEU_S022,2025-01-28,0.7022583550685028,,,1.2644764446605143,FALSE,292
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,BAUA::BAUA_S013,BAUA,BAUA_S013,2025-07-21,0.7015604885174824,,,1.2644764446605143,FALSE,293
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,FUSPCEU::FUSPCEU_S004,FUSPCEU,FUSPCEU_S004,2024-10-09,0.7008416517868243,,,1.2644764446605143,FALSE,294
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,FUSPCEU::FUSPCEU_S010,FUSPCEU,FUSPCEU_S010,2024-11-05,0.6993344700662518,,,1.2644764446605143,FALSE,295
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,THUAS::THUAS_S003,THUAS,THUAS_S003,2025-03-20,0.6993182902707186,,,1.2644764446605143,FALSE,296
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,KNUST::KNUST_S013,KNUST,KNUST_S013,2025-01-17,0.6984467545784451,,,1.2644764446605143,FALSE,297
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,KNUST::KNUST_S013,KNUST,KNUST_S013,2025-01-16,0.6976767347914831,,,1.2644764446605143,FALSE,298
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,TUM::TUM_S006,TUM,TUM_S006,2024-06-25,0.6976118640434309,,,1.2644764446605143,FALSE,299
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,IZTECH::IZTECH_S014,IZTECH,IZTECH_S014,2025-04-29,0.6967674365369919,,,1.2644764446605143,FALSE,300
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,FUSPCEU::FUSPCEU_S012,FUSPCEU,FUSPCEU_S012,2024-12-06,0.6966230494932065,,,1.2644764446605143,FALSE,301
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,THUAS::THUAS_S005,THUAS,THUAS_S005,2025-03-28,0.6963622397591244,,,1.2644764446605143,FALSE,302
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,TUM::TUM_S002,TUM,TUM_S002,2024-05-30,0.6962607965388166,,,1.2644764446605143,FALSE,303
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,IZTECH::IZTECH_S006,IZTECH,IZTECH_S006,2025-02-19,0.695923016256866,,,1.2644764446605143,FALSE,304
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,IZTECH::IZTECH_S013,IZTECH,IZTECH_S013,2025-04-27,0.6944508580547863,,,1.2644764446605143,FALSE,305
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,THUAS::THUAS_S018,THUAS,THUAS_S018,2025-09-26,0.6941219907344258,,,1.2644764446605143,FALSE,306
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,FUSPCEU::FUSPCEU_S006,FUSPCEU,FUSPCEU_S006,2024-10-17,0.6930588749713154,,,1.2644764446605143,FALSE,307
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,IZTECH::IZTECH_S012,IZTECH,IZTECH_S012,2025-04-22,0.693049981461273,,,1.2644764446605143,FALSE,308
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,IZTECH::IZTECH_S004,IZTECH,IZTECH_S004,2025-01-26,0.6909211644956219,,,1.2644764446605143,FALSE,309
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,UCR::UCR_S003,UCR,UCR_S003,2025-06-19,0.690042394713851,,,1.2644764446605143,FALSE,310
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,UCR::UCR_S001,UCR,UCR_S001,2025-06-17,0.6898742968042704,,,1.2644764446605143,FALSE,311
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,RISE::RISE_S001,RISE,RISE_S001,2025-03-04,0.6884826407230255,,,1.2644764446605143,FALSE,312
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,TUM::TUM_S006,TUM,TUM_S006,2024-06-30,0.6883754238799688,,,1.2644764446605143,FALSE,313
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,THUAS::THUAS_S017,THUAS,THUAS_S017,2025-09-13,0.6881660391834168,,,1.2644764446605143,FALSE,314
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,KNUST::KNUST_S009,KNUST,KNUST_S009,2024-12-03,0.6880368367929885,,,1.2644764446605143,FALSE,315
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,THUAS::THUAS_S018,THUAS,THUAS_S018,2025-09-25,0.6873363873270474,,,1.2644764446605143,FALSE,316
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,TUM::TUM_S001,TUM,TUM_S001,2024-05-15,0.6871273637766556,,,1.2644764446605143,FALSE,317
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,FUSPCEU::FUSPCEU_S006,FUSPCEU,FUSPCEU_S006,2024-10-16,0.6870647224920419,,,1.2644764446605143,FALSE,318
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,RISE::RISE_S006,RISE,RISE_S006,2025-04-15,0.6865182112500527,,,1.2644764446605143,FALSE,319
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,FUSPCEU::FUSPCEU_S012,FUSPCEU,FUSPCEU_S012,2024-12-03,0.6857260630478589,,,1.2644764446605143,FALSE,320
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,BAUA::BAUA_S005,BAUA,BAUA_S005,2025-06-13,0.685645165307501,,,1.2644764446605143,FALSE,321
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,IZTECH::IZTECH_S001,IZTECH,IZTECH_S001,2024-12-25,0.6855991093093379,,,1.2644764446605143,FALSE,322
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,TUM::TUM_S006,TUM,TUM_S006,2024-06-26,0.6852131717012774,,,1.2644764446605143,FALSE,323
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,THUAS::THUAS_S002,THUAS,THUAS_S002,2025-03-04,0.6845255181106005,,,1.2644764446605143,FALSE,324
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,TUM::TUM_S006,TUM,TUM_S006,2024-06-29,0.6841326633289251,,,1.2644764446605143,FALSE,325
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,UCR::UCR_S006,UCR,UCR_S006,2025-06-28,0.6839133632361708,,,1.2644764446605143,FALSE,326
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,IZTECH::IZTECH_S004,IZTECH,IZTECH_S004,2025-01-24,0.6838715989754262,,,1.2644764446605143,FALSE,327
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,IZTECH::IZTECH_S006,IZTECH,IZTECH_S006,2025-02-20,0.6835854145723148,,,1.2644764446605143,FALSE,328
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,IZTECH::IZTECH_S012,IZTECH,IZTECH_S012,2025-04-26,0.6835566346611689,,,1.2644764446605143,FALSE,329
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,BAUA::BAUA_S018,BAUA,BAUA_S018,2025-09-09,0.6832973909820595,,,1.2644764446605143,FALSE,330
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,THUAS::THUAS_S001,THUAS,THUAS_S001,2025-02-26,0.6829858096736892,,,1.2644764446605143,FALSE,331
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,THUAS::THUAS_S017,THUAS,THUAS_S017,2025-09-09,0.682671930556037,,,1.2644764446605143,FALSE,332
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,BAUA::BAUA_S022,BAUA,BAUA_S022,2025-09-24,0.6820614146820893,,,1.2644764446605143,FALSE,333
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,TUM::TUM_S002,TUM,TUM_S002,2024-05-28,0.6805492977112464,,,1.2644764446605143,FALSE,334
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,FUSPCEU::FUSPCEU_S004,FUSPCEU,FUSPCEU_S004,2024-10-08,0.6799394050680816,,,1.2644764446605143,FALSE,335
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,RISE::RISE_S006,RISE,RISE_S006,2025-04-17,0.6791950516565819,,,1.2644764446605143,FALSE,336
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,TUM::TUM_S007,TUM,TUM_S007,2024-07-02,0.6770002094566435,,,1.2644764446605143,FALSE,337
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,IZTECH::IZTECH_S014,IZTECH,IZTECH_S014,2025-04-30,0.6767333402518654,,,1.2644764446605143,FALSE,338
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,THUAS::THUAS_S005,THUAS,THUAS_S005,2025-03-25,0.6764002646907382,,,1.2644764446605143,FALSE,339
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,IZTECH::IZTECH_S001,IZTECH,IZTECH_S001,2024-12-28,0.6760512566374276,,,1.2644764446605143,FALSE,340
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,UCR::UCR_S006,UCR,UCR_S006,2025-06-27,0.6758493719982502,,,1.2644764446605143,FALSE,341
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,UCR::UCR_S001,UCR,UCR_S001,2025-06-22,0.6757990736621027,,,1.2644764446605143,FALSE,342
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,BAUA::BAUA_S024,BAUA,BAUA_S024,2025-10-18,0.6754184622606688,,,1.2644764446605143,FALSE,343
alternative_preprocessing__chest__paired_common_sample,alternative_preprocessing,chest,paired_common_sample,THUAS::THUAS_S005,THUAS,THUAS_S005,2025-03-27,0.6751470591493677,,,1.2644764446605143,FALSE,344
