within_omission_observed_range,difference_from_main,ratio_to_main,run_id,placement,metric_id,omitted_site,photoperiod_hours,response_estimate,response_lower_pointwise,response_upper_pointwise,main_response_estimate,main_pooled_eligible,main_loso_eligible
TRUE,-0.009310200695546555,0.9953891580336869,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,13.7,2.009887326256579,1.7896228105921648,2.2301518419209936,2.0191975269521256,FALSE,FALSE
TRUE,-0.01049142047758611,0.9948043976485984,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,13.8,2.008797156284995,1.7836221230002414,2.233972189569749,2.0192885767625812,FALSE,FALSE
TRUE,-0.011712172156914669,0.9941995686539793,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,13.9,2.007477687740231,1.777312680971134,2.2376426945093284,2.019189859897146,FALSE,FALSE
TRUE,-0.012970587301470271,0.9935753876391382,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,14,2.0059196698736,1.7707209927255407,2.2411183470216596,2.0188902571750704,FALSE,FALSE
TRUE,-0.014264539454016845,0.9929326743652014,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,14.1,2.004114150184966,1.7638757443332618,2.2443525560366706,2.018378689638983,FALSE,FALSE
TRUE,-0.015591582691543593,0.9922723824544806,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,14.2,2.0020526135567356,1.7568084220007765,2.2472968051126947,2.017644196248279,FALSE,FALSE
TRUE,-0.01694892208372689,0.991595614989279,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,14.3,1.9997271419121407,1.7495534150111762,2.2499008688131052,2.0166760639958676,FALSE,FALSE
TRUE,-0.018333387407714286,0.99090363918457,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,14.4,1.9971305744676526,1.7421474898903901,2.252113659044915,2.015463961875367,FALSE,FALSE
TRUE,-0.01974155439295422,0.9901978278235826,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,14.5,1.9942563674604796,1.7346300185946801,2.253882716326279,2.013997921853434,FALSE,FALSE
TRUE,-0.021169786770010912,0.9894796406731864,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,14.6,1.991098626539292,1.7270420841355851,2.255155168942999,2.012268413309303,FALSE,FALSE
TRUE,-0.02261425893823943,0.9887506160538332,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,14.7,1.9876521740023139,1.7194250411250582,2.2558793068795695,2.0102664329405533,FALSE,FALSE
TRUE,-0.02407098387769513,0.9880123602635665,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,14.8,1.9839126064647272,1.711818847224061,2.2560063657053933,2.0079835903424224,FALSE,FALSE
TRUE,-0.025535802820731313,0.9872665580625332,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,14.9,1.9798766336702136,1.7042588761172608,2.2554943912231664,2.005412436490945,FALSE,FALSE
TRUE,-0.027004398055274992,0.9865149722391222,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,15,1.975542317763807,1.6967729467499493,2.2543116887776646,2.002546715819082,FALSE,FALSE
TRUE,-0.0284723514959484,0.9857594192054425,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,15.1,1.9709089874189685,1.6893801165872089,2.252437858250728,1.9993813389149169,FALSE,FALSE
TRUE,-0.029935194846841595,0.9850017478216507,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,15.2,1.9659770281823583,1.6820906561423454,2.249863400222371,1.9959122230292,FALSE,FALSE
TRUE,-0.031388447601790936,0.9842438220319901,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,15.3,1.9607474412869774,1.6749078964469426,2.2465869861270122,1.9921358888887684,FALSE,FALSE
TRUE,-0.032827628133656805,0.9834875153658035,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,15.4,1.95522134577258,1.6678309644807583,2.2426117270644017,1.9880489739062368,FALSE,FALSE
TRUE,-0.03424825481364069,0.9827347126028587,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,15.5,1.9493998609606353,1.6608555853999363,2.2379441365213344,1.983648115774276,FALSE,FALSE
TRUE,-0.03564584602489895,0.9819873128994303,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,15.6,1.9432841062847486,1.6539740912957075,2.23259412127379,1.9789299523096475,FALSE,FALSE
TRUE,-0.037015935654660215,0.981247226706092,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,15.7,1.9368753429587846,1.647174421151096,2.2265762647664733,1.9738912786134448,FALSE,FALSE
TRUE,-0.038354166185482264,0.9805163410319219,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,15.8,1.9301757823381194,1.6404351147062783,2.2199164499699604,1.9685299485236016,FALSE,FALSE
TRUE,-0.03965629165763884,0.9797965225095002,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,15.9,1.9231885540520268,1.6337255357085319,2.212651572395522,1.9628448457096657,FALSE,FALSE
TRUE,-0.04091812239186554,0.9790896443232411,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,16,1.9159171904260992,1.627009252036073,2.2048251288161254,1.9568353128179647,FALSE,FALSE
TRUE,-0.04213552555004929,0.9783975896319391,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,16.1,1.908365591322844,1.6202447157123956,2.196486466933292,1.9505011168728932,FALSE,FALSE
TRUE,-0.04330442807200452,0.9777222541005732,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,16.2,1.9005380175462874,1.6133858891019217,2.1876901459906533,1.943842445618292,FALSE,FALSE
TRUE,-0.04442081828356126,0.9770655491037366,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,16.3,1.8924390823299098,1.6063829988953755,2.178495165764444,1.936859900613471,FALSE,FALSE
TRUE,-0.04548074331816099,0.9764294068672558,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,16.4,1.8840737257621794,1.5991834842653487,2.16896396725901,1.9295544690803403,FALSE,FALSE
TRUE,-0.046480370722564945,0.9758157509901412,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,16.5,1.8754470252291158,1.5917337586272322,2.1591602918309993,1.9219273959516807,FALSE,FALSE
TRUE,-0.04741657067033933,0.975226201422509,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,16.6,1.8665640618121297,1.5839805087509147,2.149147614873345,1.913980632482469,FALSE,FALSE
TRUE,-0.048287310429550034,0.9746618702161798,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,16.7,1.8574299165926325,1.5758712362921354,2.1389885968931295,1.9057172270221825,FALSE,FALSE
TRUE,-0.049091360210231194,0.9741235050997138,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,16.8,1.8480496706520337,1.5673547111318042,2.128744630172263,1.897141030862265,FALSE,FALSE
TRUE,-0.049827965136081565,0.9736116525688737,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,16.9,1.838428405071744,1.558381343847641,2.118475466295847,1.8882563702078257,FALSE,FALSE
TRUE,-0.05049695632127116,0.9731265967553115,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,17,1.8285712011980744,1.5489034605620327,2.108238941834116,1.8790681575193455,FALSE,FALSE
TRUE,-0.051098680087386494,0.9726683921475344,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,17.1,1.8184832472991832,1.5388750828680686,2.098091411730298,1.8695819273865697,FALSE,FALSE
TRUE,-0.051634005671526095,0.9722368607626947,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,17.2,1.8081702920407943,1.528250489340557,2.0880900947410312,1.8598042977123204,FALSE,FALSE
TRUE,-0.052104653319428706,0.9718314157321759,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,17.3,1.7976387638158764,1.516984216628389,2.078293311003364,1.849743417135305,FALSE,FALSE
TRUE,-0.05251302630227084,0.9714511364182736,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,17.4,1.7868956125720123,1.5050320023665522,2.0687592227774725,1.8394086388742832,FALSE,FALSE
TRUE,-0.05286221749599562,0.9710947521060026,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,17.5,1.775948166343447,1.4923515443467688,2.0595447883401254,1.8288103838394427,FALSE,FALSE
TRUE,-0.05315603164045801,0.9707606169050076,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,17.6,1.7648040623794996,1.4789027230064447,2.0507054017525546,1.8179600940199576,FALSE,FALSE
TRUE,-0.05339845081935746,0.9704469821790879,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,17.7,1.7534711942011905,1.4646476694456578,2.042294718956723,1.806869645020548,FALSE,FALSE
TRUE,-0.053593372243848414,0.9701521294848341,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,17.8,1.7419575772490892,1.4495517270029707,2.0343634274952076,1.7955509494929376,FALSE,FALSE
TRUE,-0.05374467849414488,0.9698743279767428,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,17.9,1.7302712416371526,1.4335845706114205,2.0269579126628847,1.7840159201312975,FALSE,FALSE
TRUE,-0.05385619525701779,0.9696118535295455,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,18,1.7184202188171547,1.4167197760471344,2.0201206615871747,1.7722764140741725,FALSE,FALSE
TRUE,-0.05393155264781546,0.9693630618282368,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,18.1,1.7064125243435986,1.3989333142696776,2.01389173441752,1.760344076991414,FALSE,FALSE
TRUE,-0.053974124174386295,0.9691264209832222,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,18.2,1.6942561067636859,1.3802029168979821,2.0083092966293896,1.7482302309380722,FALSE,FALSE
TRUE,-0.05398664809035392,0.9689007195565464,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,18.3,1.6819585995341202,1.3605051226196845,2.003412076448556,1.735945247624474,FALSE,FALSE
TRUE,-0.05397089368601882,0.9686852587553074,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,18.4,1.6695270992972715,1.3398136489059924,1.9992405496885506,1.7234979929832903,FALSE,FALSE
TRUE,-0.053928466490791305,0.9684794209527169,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,18.5,1.6569686083978015,1.3181077779563353,1.9958294388392677,1.7108970748885928,FALSE,FALSE
TRUE,-0.05386097199036932,0.968282579828105,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,18.6,1.644290129154223,1.2953748460447656,1.9932054122636802,1.6981511011445922,FALSE,FALSE
TRUE,-0.05377001567045436,0.9680940989868533,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,18.7,1.6314986638850477,1.2716108527739007,1.9913864749961947,1.685268679555502,FALSE,FALSE
TRUE,-0.05365720301674304,0.9679133305943791,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,18.8,1.6186012149087867,1.2468206112175162,1.9903818186000573,1.6722584179255298,FALSE,FALSE
TRUE,-0.05352413951493595,0.9677396139993784,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,18.9,1.6056047845439543,1.2210175073146008,1.9901920617733078,1.6591289240588902,FALSE,FALSE
TRUE,-0.05337243065073283,0.967572274345657,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,19,1.592516375109059,1.194222953740406,1.9908097964777118,1.6458888057597918,FALSE,FALSE
TRUE,-0.05320368190983338,0.9674106211721932,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,19.1,1.5793429889226136,1.16646562945261,1.9922203483926173,1.632546670832447,FALSE,FALSE
TRUE,-0.05301949877793466,0.9672539470014525,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,19.2,1.5660916283031336,1.1377805921024984,1.994402664503769,1.6191111270810683,FALSE,FALSE
TRUE,-0.052821486740739054,0.9671015259163683,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,19.3,1.5527692955691261,1.1082083391837594,1.9973302519544929,1.6055907823098652,FALSE,FALSE
TRUE,-0.052611251283942506,0.9669526121268649,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,19.4,1.5393829930391068,1.0777938783418588,2.000972107736355,1.5919942443230493,FALSE,FALSE
TRUE,-0.05239039768218556,0.9668064386463977,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,19.5,1.5259397225506006,1.0465858492252986,2.0052935958759024,1.5783301202327862,FALSE,FALSE
TRUE,-0.05216048983388766,0.9666622392740717,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,19.6,1.5124463913151502,1.0146354588458812,2.010257323784419,1.564606881149038,FALSE,FALSE
TRUE,-0.051922937179582185,0.9665193127916066,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,19.7,1.4989095429424355,0.9819950250367934,2.0158240608480775,1.5508324801220177,FALSE,FALSE
TRUE,-0.05167896864678356,0.9663770396340267,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,19.8,1.485335264611599,0.9487171141525952,2.0219534150706027,1.5370142332583825,FALSE,FALSE
TRUE,-0.05142963099928566,0.9662348850610362,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,19.9,1.471729140776066,0.9148538463938033,2.0286044351583286,1.5231587717753516,FALSE,FALSE
TRUE,-0.051175812317369784,0.9660923881963731,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,20,1.4580962830973796,0.8804564716992723,2.035736094495487,1.5092720954147494,FALSE,FALSE
TRUE,-0.05091835190799188,0.9659491013902818,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,20.1,1.4444416528778896,0.8455760081937772,2.043307297562002,1.4953600047858815,FALSE,FALSE
TRUE,-0.05065808844156594,0.9658045627224302,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,20.2,1.4307702094440895,0.8102634791550228,2.0512769397331563,1.4814282978856554,FALSE,FALSE
TRUE,-0.05039586058850709,0.9656582949213043,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,20.3,1.4170869121224723,0.7745697399497039,2.0596040842952408,1.4674827727109794,FALSE,FALSE
TRUE,-0.05013249868240188,0.9655098091474631,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,20.4,1.4033966770981496,0.7385451393739106,2.068248214822389,1.4535291757805515,FALSE,FALSE
TRUE,-0.049868705709227745,0.9653586688578624,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,20.5,1.38970373752658,0.7022363886939049,2.0771710863592547,1.4395724432358077,FALSE,FALSE
FALSE,-0.04960485282729876,0.9652046004024636,loso__chest__omit_tum,chest,duration_below_10_pre_sleep,TUM,20.6,1.3760104124392885,0.665679969598365,2.086340855280212,1.4256152652665872,FALSE,FALSE
FALSE,0.04481688502771952,1.0229285158431058,loso__chest__omit_fuspceu,chest,duration_below_10_pre_sleep,FUSPCEU,10.3,1.9994521232782188,1.495589484049834,2.5033147625066032,1.9546352382504992,FALSE,FALSE
FALSE,0.04464348651630412,1.0228087117495026,loso__chest__omit_fuspceu,chest,duration_below_10_pre_sleep,FUSPCEU,10.4,2.0019432676965265,1.5181515237004617,2.4857350116925914,1.9572997811802224,FALSE,FALSE
TRUE,0.04447069180301555,1.0226895484568919,loso__chest__omit_fuspceu,chest,duration_below_10_pre_sleep,FUSPCEU,10.5,2.0044344119936484,1.5404123701212893,2.4684564538660076,1.9599637201906328,FALSE,FALSE
TRUE,0.044299705834256686,1.022571656661702,loso__chest__omit_fuspceu,chest,duration_below_10_pre_sleep,FUSPCEU,10.6,2.0069250681729116,1.5623284742678036,2.4515216620780196,1.962625362338655,FALSE,FALSE
TRUE,0.04413083418927077,1.022455219698329,loso__chest__omit_fuspceu,chest,duration_below_10_pre_sleep,FUSPCEU,10.7,2.0094126164269617,1.5838365788256712,2.434988654028252,1.965281782237691,FALSE,FALSE
TRUE,0.04396368282150975,1.0223400730108063,loso__chest__omit_fuspceu,chest,duration_below_10_pre_sleep,FUSPCEU,10.8,2.0118929192319657,1.6048610142202744,2.418924824243657,1.967929236410456,FALSE,FALSE
TRUE,0.043797371133867724,1.022225811985878,loso__chest__omit_fuspceu,chest,duration_below_10_pre_sleep,FUSPCEU,10.9,2.0143607486021877,1.625319388873061,2.4034021083313144,1.97056337746832,FALSE,FALSE
TRUE,0.04363117981295028,1.0221121187308955,loso__chest__omit_fuspceu,chest,duration_below_10_pre_sleep,FUSPCEU,11,2.0168106993308124,1.645130524195065,2.3884908744665596,1.973179519517862,FALSE,FALSE
TRUE,0.04346419137690183,1.0219985785414194,loso__chest__omit_fuspceu,chest,duration_below_10_pre_sleep,FUSPCEU,11.1,2.0192369121036737,1.664214603662087,2.3742592205452606,1.975772720726772,FALSE,FALSE
TRUE,0.04329511581535961,1.021884591873459,loso__chest__omit_fuspceu,chest,duration_below_10_pre_sleep,FUSPCEU,11.2,2.0216329374983393,1.682495019146542,2.3607708558501366,1.9783378216829797,FALSE,FALSE
TRUE,0.043122595506420947,1.0217695278573176,loso__chest__omit_fuspceu,chest,duration_below_10_pre_sleep,FUSPCEU,11.3,2.023992175639548,1.699903411518272,2.348080939760824,1.980869580133127,FALSE,FALSE
TRUE,0.04294526570182011,1.0216527538962255,loso__chest__omit_fuspceu,chest,duration_below_10_pre_sleep,FUSPCEU,11.4,2.0263080244364726,1.7163825966191475,2.3362334522537975,1.9833627587346525,FALSE,FALSE
TRUE,0.04276172803286937,1.0215336218744488,loso__chest__omit_fuspceu,chest,duration_below_10_pre_sleep,FUSPCEU,11.5,2.028573881798286,1.7318884848608258,2.3252592787357464,1.9858121537654168,FALSE,FALSE
TRUE,0.04257055063638093,1.0214114681447248,loso__chest__omit_fuspceu,chest,duration_below_10_pre_sleep,FUSPCEU,11.6,2.030783145337363,1.7463915899585811,2.315174700716145,1.988212594700982,FALSE,FALSE
TRUE,0.0423702490688882,1.0212856035114508,loso__chest__omit_fuspceu,chest,duration_below_10_pre_sleep,FUSPCEU,11.7,2.0329292222309423,1.7598775550556227,2.305980889406262,1.990558973162054,FALSE,FALSE
TRUE,0.04215924037356866,1.0211552889876692,loso__chest__omit_fuspceu,chest,duration_below_10_pre_sleep,FUSPCEU,11.8,2.035005587126017,1.7723464728214637,2.2976647014305707,1.9928463467524484,FALSE,FALSE
TRUE,0.04193588503046364,1.021019756237854,loso__chest__omit_fuspceu,chest,duration_below_10_pre_sleep,FUSPCEU,11.9,2.0370058827948565,1.7838109183596536,2.2902008472300595,1.9950699977643929,FALSE,FALSE
TRUE,0.041698611823232756,1.020878270199222,loso__chest__omit_fuspceu,chest,duration_below_10_pre_sleep,FUSPCEU,12,2.038924024912597,1.7942927012204246,2.2835553486047697,1.9972254130893643,FALSE,FALSE
TRUE,0.04144602305915268,1.0207301809002727,loso__chest__omit_fuspceu,chest,duration_below_10_pre_sleep,FUSPCEU,12.1,2.0407543387240508,1.803818330478118,2.2776903469699836,1.999308315664898,FALSE,FALSE
TRUE,0.041176884965877125,1.0205749181558788,loso__chest__omit_fuspceu,chest,duration_below_10_pre_sleep,FUSPCEU,12.2,2.0424915270905633,1.8124149661733198,2.2725680880078065,2.001314642124686,FALSE,FALSE
TRUE,0.040890222933167575,1.0204120388673563,loso__chest__omit_fuspceu,chest,duration_below_10_pre_sleep,FUSPCEU,12.3,2.044130722272048,1.820106028726855,2.268155415817241,2.0032404993388804,FALSE,FALSE
TRUE,0.040585398478889534,1.020241264868403,loso__chest__omit_fuspceu,chest,duration_below_10_pre_sleep,FUSPCEU,12.4,2.0456675286102084,1.826907420532187,2.2644276366882297,2.005082130131319,FALSE,FALSE
TRUE,0.040262084126878595,1.0200624701479957,loso__chest__omit_fuspceu,chest,duration_below_10_pre_sleep,FUSPCEU,12.5,2.0470979238752127,1.832825893717982,2.2613699540324435,2.006835839748334,FALSE,FALSE
TRUE,0.03992039911046419,1.0198757489287937,loso__chest__omit_fuspceu,chest,duration_below_10_pre_sleep,FUSPCEU,12.6,2.048418255140042,1.8378574995490609,2.258979010731023,2.0084978560295776,FALSE,FALSE
TRUE,0.03956193756768256,1.0196819303096676,loso__chest__omit_fuspceu,chest,duration_below_10_pre_sleep,FUSPCEU,12.7,2.0496258360385684,1.8419827546275198,2.257268917449617,2.010063898470886,FALSE,FALSE
TRUE,0.03918932036853917,1.0194823527000447,loso__chest__omit_fuspceu,chest,duration_below_10_pre_sleep,FUSPCEU,12.8,2.050718470461858,1.8451793180117653,2.256257622911951,2.011529150093319,FALSE,FALSE
TRUE,0.03880547283462343,1.0192785010991863,loso__chest__omit_fuspceu,chest,duration_below_10_pre_sleep,FUSPCEU,12.9,2.0516939559678664,1.84743729788515,2.2559506140505827,2.012888483133243,FALSE,FALSE
