frame_id,run_order,run_id,data_scenario_id,reader_scenario,placement,placement_label,sample_scenario,analytical_role,metric_id,instrument_id,availability,row_key_hash,participants,participant_days,observations,sites,derivation_hours,min_days_per_participant,median_days_per_participant,max_days_per_participant,primary_family_member,participant_key,deletion_converged,deleted_estimate,estimate_change,dfbeta,cooks_distance,dfbeta_threshold,influence_error,dfbeta_flag,sign_reversal,material_change
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,FUSPCEU:FUSPCEU_S021,TRUE,-0.31407197054874775,2.4971646720900464e-4,0.002814874507825885,4.011502080904193e-6,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,FUSPCEU:FUSPCEU_S022,TRUE,-0.3117057386074223,0.002615948408534463,0.029465408050598923,5.222739274926901e-4,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,FUSPCEU:FUSPCEU_S023,TRUE,-0.3143447592640402,-2.3072248083455538e-5,-2.6080014361881047e-4,1.7338550534126951e-6,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,FUSPCEU:FUSPCEU_S024,TRUE,-0.31394176336134966,3.79923654607095e-4,0.004295996091208395,6.615773488632925e-5,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,FUSPCEU:FUSPCEU_S025,TRUE,-0.3143304713118676,-8.784295910835294e-6,-9.940374186331641e-5,3.618288670234219e-5,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,IZTECH:IZTECH_S001,TRUE,-0.31605518186702164,-0.0017334948510648873,-0.01958156259615306,8.544679144753618e-4,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,IZTECH:IZTECH_S002,TRUE,-0.30485343996310443,0.009468247052852319,0.10609876407616811,0.004147681422266583,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,IZTECH:IZTECH_S003,TRUE,-0.30438455269363496,0.0099371343223217945,0.11305823551142519,0.014478474688820709,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,IZTECH:IZTECH_S004,TRUE,-0.3086566036077537,0.005665083408203042,0.06409647117167976,0.00467584683453383,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,IZTECH:IZTECH_S005,TRUE,-0.32165954034366384,-0.007337853327707089,-0.08306692617601504,0.006908829587639575,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,IZTECH:IZTECH_S006,TRUE,-0.31101929705936887,0.003302389956587881,0.0372577697208386,0.0014150326291796009,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,IZTECH:IZTECH_S007,TRUE,-0.32211424783330284,-0.007792560817346084,-0.08811222151245014,0.006437434885136669,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,IZTECH:IZTECH_S008,TRUE,-0.3082986258517103,0.006023061164246446,0.06787128194397245,0.002792083679677456,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,IZTECH:IZTECH_S009,TRUE,-0.3163767533854051,-0.002055066369448355,-0.023235590182458354,0.0014438840536752555,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,IZTECH:IZTECH_S010,TRUE,-0.315067873422386,-7.461864064292612e-4,-0.008435576050213054,3.714038870763413e-4,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,IZTECH:IZTECH_S011,TRUE,-0.31526333303157034,-9.416460156135842e-4,-0.010646828850757292,6.493457344981944e-4,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,IZTECH:IZTECH_S012,TRUE,-0.3201703748608962,-0.005848687844939471,-0.0668382173231191,0.01692836776148893,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,IZTECH:IZTECH_S013,TRUE,-0.3292801042924662,-0.014958417276509428,-0.16746816321112595,0.008856448321342853,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,IZTECH:IZTECH_S014,TRUE,-0.3136069542904147,7.147327255420666e-4,0.008062827271006743,8.088037180261002e-5,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,IZTECH:IZTECH_S015,TRUE,-0.3096802412556233,0.004641445760333429,0.0520729627516404,0.0011991820997738706,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,IZTECH:IZTECH_S016,TRUE,-0.3107072588042214,0.0036144282117353543,0.040566421672039804,7.749043629600288e-4,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,IZTECH:IZTECH_S017,TRUE,-0.31338116537042443,9.405216455323218e-4,0.01076237470469071,0.01742164000373296,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,UCR:UCR_S001,TRUE,-0.3141671826749159,1.5450434104086197e-4,0.0017494903996139286,0.0038222231092469635,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,UCR:UCR_S002,TRUE,-0.31378232921214116,5.393578038155877e-4,0.006083960392629452,1.4132426461901712e-4,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,UCR:UCR_S003,TRUE,-0.3064525555607453,0.007869131455211453,0.08883036830273998,0.015242165218697708,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,UCR:UCR_S004,TRUE,-0.3190320333714377,-0.004710346355480954,-0.05370274002047151,0.04406992834245008,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,UCR:UCR_S005,TRUE,-0.314673821706775,-3.521346908182399e-4,-0.004000776131643533,0.021520194706967824,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,UCR:UCR_S006,TRUE,-0.3147785193293122,-4.568323133554708e-4,-0.005159520272773502,2.124507277221746e-4,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,KNUST:KNUST_S001,TRUE,-0.3143398044408681,-1.811742491136803e-5,-2.05030287617959e-4,0.0012319802594724012,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,KNUST:KNUST_S002,TRUE,-0.31393586286576003,3.85824150196723e-4,0.004366983580842403,0.0016098842544758586,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,KNUST:KNUST_S003,TRUE,-0.3130843340655051,0.0012373529504516312,0.013967692399883635,3.551481682736025e-4,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,KNUST:KNUST_S004,TRUE,-0.3158161948556708,-0.0014945078397140543,-0.016891077812653612,4.249918972272939e-4,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,KNUST:KNUST_S005,TRUE,-0.3099808856994931,0.004340801316463638,0.04905263613036893,0.002277261483629832,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,KNUST:KNUST_S006,TRUE,-0.3151776522659317,-8.559652499749437e-4,-0.009687837222518668,0.0017416702228917095,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,KNUST:KNUST_S007,TRUE,-0.3160750356437869,-0.0017533486278301647,-0.019850759238062603,0.00198706918217382,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,KNUST:KNUST_S008,TRUE,-0.31245745757431825,0.0018642294416384986,0.021273580010413996,0.016545729088714895,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,KNUST:KNUST_S009,TRUE,-0.31038042001455635,0.003941267001400406,0.044459825377252175,0.0021474696847933973,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,KNUST:KNUST_S010,TRUE,-0.3127246577395378,0.0015970292764189709,0.018088395279098276,0.0033729574879235707,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,KNUST:KNUST_S011,TRUE,-0.3134596240494102,8.620629665465618e-4,0.009756146022505728,0.0017183743876114143,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,KNUST:KNUST_S012,TRUE,-0.3146666906763354,-3.4500366037865104e-4,-0.0038960098681109796,3.999538267927662e-5,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,KNUST:KNUST_S013,TRUE,-0.32588251646092753,-0.011560829444970777,-0.13095819735817882,0.013604406422818821,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,KNUST:KNUST_S014,TRUE,-0.3178525301731266,-0.0035308431571698384,-0.039443908414493585,6.070249102901726e-4,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__l10_midpoint__MEQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,l10_midpoint,MEQ,ESTIMABLE,25702bb348901735e44c17f7342b6653ed1f1e450a2700c269690472425bb0f1,141,816,816,9,18851,3,6,8,TRUE,KNUST:KNUST_S015,TRUE,-0.31650198528630524,-0.0021802982703484908,-0.02465704443540889,0.002003790700691275,0.1684303842133038,,FALSE,FALSE,FALSE
primary__glasses__all_available__last_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,last_timing_above_250,MCTQ,ESTIMABLE,1a6f413dca085875bfa1088b9abe8757974a9424f1c646cfca1a056c57402ad1,140,683,683,9,15900.783333333333,1,5,7,TRUE,RISE:RISE_S001,TRUE,-0.032752399875719436,-0.00760329500541624,-0.062048566005919965,0.005029263202869373,0.1690308509457033,,FALSE,FALSE,FALSE
primary__glasses__all_available__last_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,last_timing_above_250,MCTQ,ESTIMABLE,1a6f413dca085875bfa1088b9abe8757974a9424f1c646cfca1a056c57402ad1,140,683,683,9,15900.783333333333,1,5,7,TRUE,RISE:RISE_S002,TRUE,0.003997006712073382,0.02914611158237658,0.22655810061001488,0.010027759426389077,0.1690308509457033,,TRUE,TRUE,FALSE
primary__glasses__all_available__last_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,last_timing_above_250,MCTQ,ESTIMABLE,1a6f413dca085875bfa1088b9abe8757974a9424f1c646cfca1a056c57402ad1,140,683,683,9,15900.783333333333,1,5,7,TRUE,RISE:RISE_S003,TRUE,-0.01202183238680614,0.013127272483497055,0.1069656224877377,0.009388654284457242,0.1690308509457033,,FALSE,FALSE,FALSE
primary__glasses__all_available__last_timing_above_250__MCTQ,1,primary__glasses__all_available,primary,Primary dataset,glasses,Near eye,all_available,primary_near_eye,last_timing_above_250,MCTQ,ESTIMABLE,1a6f413dca085875bfa1088b9abe8757974a9424f1c646cfca1a056c57402ad1,140,683,683,9,15900.783333333333,1,5,7,TRUE,RISE:RISE_S004,TRUE,-0.026280713955794583,-0.001131609085491387,-0.009237916425661121,8.68491671369146e-4,0.1690308509457033,,FALSE,FALSE,FALSE
