"relative_path","role","sha256","bytes","is_symlink","symlink_target"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_222_ff60060eab4cdc02c212960f5aa3997c6f25ee1abfa5be203c26aa1a2ec7be57.rds","scientific artifact","8b8fef0aab96d3a74815347a9fa724840ae431e6b41cabce9e19155c7466f6d4",549064,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_223_2d90ac72bebd8806f06684f663d83459ed406d46728c2048e6b9f621e810ec8d.rds","scientific artifact","a11b3214ba026608f01ddf8f63551b579f0a16839e6d3731b512a08b2117b591",488448,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_224_1b043f49b05d1747db1e64f889b17b8da18203dbd08533ec0741e5bdcd6c6a98.rds","scientific artifact","f7ba2bc301fe8e138a8b0df2f5b348977ab831d1bd202ad0f9c4c36fdb21b541",486970,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_225_ee08c40fb4c2a47082a8d45e7741e2aa2b6815fce21a0815a9fbc065f0e5df22.rds","scientific artifact","df83cb085952f7209dbeae85125e64442260e4117df3bf8fd39770550cbbd70c",534669,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_226_0a3f0438401e9cbedc89bc87d88b5baf5a304b9e41be35c6790d73f433f00810.rds","scientific artifact","ab8e4d216c63d3bf5d1bc577d33850a7f77c5879241b2e43c3c9b4a5e7f75674",534578,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_227_d11257d701efb9ed06d9e4e98979c2d46d76304fc41d416bc9a310e0c107fd74.rds","scientific artifact","8579d6d2bf1c834ba241d403e85f3a224cb902e126ec60f433c23e0c697a4ae7",548575,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_228_fa9b066b3110325d10566cc658948a6575514f87f89d4fa84539ba2e64b8e41d.rds","scientific artifact","c85627c1f86472f1769eb722be20ff9f4265ca686151b547182f0db290d9e43e",548567,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_229_21ffe91901f1c463570e7e717a0a9042e76fa7ead09dad60c41d881b9881c537.rds","scientific artifact","ba526182996ee035484d9d4c94987ed5c5ae6e2245464938568a82cc0816b71b",525700,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_230_6796aabd0b3537154ff9dd9510412fd089b81970c279000c62e50ab329d1bcd1.rds","scientific artifact","f1c70e67596bb1fefd51d832c031abde5a7bde93418bde47c0734d79f5696870",539696,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_231_695459d72a42a653ac220f3ad97b138a7d03638146328c6e5ff4317243e0146a.rds","scientific artifact","a4ba9c0e4dca56bb7de07afd2a12f31c6e3708e05d7afaaf00c8600f685ad52b",483648,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_232_3fd62b4c914535a72980be341617bd7f43f4cbd13042fe5d474fe5b813c5843b.rds","scientific artifact","168a9b174ddfccac1025bf3deb1ca95d92b8829dfed127e5f1ad9cdece896933",482465,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_233_2bacf6338ef440c12ea78b3db3f6f13849a139f244d6777ec2d641b35c90aa23.rds","scientific artifact","021640de3b904b8a9a2a3fb89ce7bb504102dd1a2304302a06384aa116e78ece",525748,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_234_3ec3341fb0509e76c5c8ccdcede587f456b77340c18653259d37b29f98ff0198.rds","scientific artifact","96fbdc926075a21dae2163c562e57ab63514d20c43bbfab56c4923558e17f628",539419,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_235_8020212ad0aa19fffda048e68cff24881ba75acc8399043ef002efef5b16e180.rds","scientific artifact","d6de8fda50ee41a42ee1d7477c2783621654fea38003d6f4c15611e1df255704",482725,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_236_4c4145d0e1ee5eb372c25a68df90a23c65ce0e196f465dfb131e54a58e665629.rds","scientific artifact","96d4ff0b867317dcc554376c02d0b2d07b1a49e4174f2732cba747e865a70637",482075,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_237_2a495130d6408ab691ba2f6f794201997d40065d7b0cd7a67682bd4532c35ef4.rds","scientific artifact","01ae9ce790049ab100a3443b52da097d7532d8852ff75901c1ff3f663d059faa",525080,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_238_7ff8b51136ccba8bf83e4f1d368efc3b33ca080752e5a6f8e6c1c82ff0b169ff.rds","scientific artifact","a0d75a1a9c09a5d31d7ac2fc3e520f37d077f93e023f3916865c20990f793031",525741,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_239_17ce1e12bf2d3bfebeb6ef87c881c86458e5f207563d11c3e8f0e5b09a574e1b.rds","scientific artifact","7f26f06fa4ab15751143cf8d69596f6c3263b9a134d4a4fd7ed4f5b2829c4320",539078,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_240_cfbbc2a9cffbaa1e1665c3d7038e223a3d44e37781dd47b91cb8b6eea0ea06d1.rds","scientific artifact","da8cb8e806bd8538b6bde219c6e07550f85a9eeeb0d4e315d507ada14961e871",539431,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_241_177f0c3ab26c8780b0046105fab6f0f245f6dac3598a2b78cdf6e7b57286feef.rds","scientific artifact","cccef583545310194bc0fd3f3f605c1fa8adbfae8277157a59208ccdffd15b30",605476,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_242_ebb033f5a7ca1fb0c528308629b9cfd2bf3332c53f4bef6ff3b33fdeaa6e1c0b.rds","scientific artifact","25806fe642153e46f70cc50b35899db05915c40f8c91f9a6d6f83cf16d5ae2c6",623309,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_243_c8474b83d6050f6257fd56ebe8e248aed2098d494d5d88a726c42f1b9c496027.rds","scientific artifact","d173275a9aac3e9b0175a6e8082e4709231df4a0f5aa4c7f6325a635de87a277",545472,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_244_69bd9d71b59f16281e1e41a29143b5ae81d835ca36436c9e15a60daed0c3ecbe.rds","scientific artifact","9c7ea31316160310b677b5d5c1cffb7106759e5d832db56ce458d5d9695e6ed7",544497,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_245_e4c3af3651a3b1127ba5cfcd108d688c2d40f3df955fab29ab4a2c7f56fe3a33.rds","scientific artifact","63509bc164d7fef3ba016f40dc19757822edb0ab567ffce196546236c8273893",604383,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_246_4f65cb38808961434a7cd3e878a45ad8c475184afdea49f47d2b91cd9e641c34.rds","scientific artifact","4ccb1bfce979b22e02d309f966e715e0f605bf02170c57a5e73e9be695d0c186",622324,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_247_a401d282731fa4816f2b96cd26b90ee4f566e0efe47a461640dea651d04e6a4c.rds","scientific artifact","9ddc774a5a997bb9191d70c865963d09bc9aa2d4dcfc6e2f79218cbead632b93",544424,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_248_b325845d7f14369639f2ca3851b4b01be245ea608f19bce629abba0009cf79fb.rds","scientific artifact","4afb0304c567ea10b8892a30eb94cb827c46289a210247120f89719963bb0232",543371,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_249_9b712d945ab78d5c40cc632ae9f78993f250fcc071a7920adb1aa209a06e01a3.rds","scientific artifact","44eeb829b28c2c369b092d98a786e64157d43cc2e4b088f0e0294a2c8084caa3",604074,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_250_b25af32ee9a82026f211030a4a86300b44a7eccdab6f0c959755a0f2a8e219b3.rds","scientific artifact","27e323eaa75e8bc4a1cf1d95ed70cc77405179af5d9ae7956cf19b6ebddff0d6",604394,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_251_42cb850dfbd01ee88dede23477fd05702b36bbdabe9cf6e1a5087c0a3e2030fa.rds","scientific artifact","17c3e9b2607c80326831e3cc45cb2f688da29e1a085de4a68542e8ed1965521c",621720,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_252_9bad69d614dfabb5f7ada2787a49440271fcf6e11ef3902cf0adb4e239da3b6d.rds","scientific artifact","dbe4fbb981103b693d1cb6e67ea48c6287b501243fd8180922bfaf620fe31c93",622066,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_253_60c2eecaab9aa22ab245c4346be8f6d8c3e18f6d3afaa3371d1e0f201b4636d2.rds","scientific artifact","a9687d9b71bba2eac741d2a6f91b2649945fbf2ddbfca1502e7a3a214748ce39",1494168,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_254_68cead35f354c65fc2de9f5f83dcfafec64195bd5498c87c028893ea1649b582.rds","scientific artifact","4bcd051ace3465032a375205a744ae5dc05b049201bc3419e40506eacc27418b",1549403,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_255_74fbb8e55a60eb41b382abc2e2c7f30da4db64d849de8ea41cef0b99a4783d67.rds","scientific artifact","9661d4043a2af3dd1fa8eca6c96a0d63e96a3877529ab444c2dc9a4604d31a31",1268310,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_256_67f44717e8ee0d11d7cf7e248e1b05250f2920934332bb84748a781eb4276f9a.rds","scientific artifact","a4a6d1982bcb929df4a3ae00fe6bc3fbcf4b7be84117249d30460ac1b86d8ea9",1272091,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_257_c95a8120bd65a91076f5538589a38b8a13a62382fe03096c0662cded95d93c46.rds","scientific artifact","4be4d9c6cf6273d9b81e2413e460013d1ab6f2dcce54dabe550fbbc19e932e1d",1536159,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_258_ba876e127b4908173e877b22057ac52c0b3c5b1e309bb2431b7ff870d9661673.rds","scientific artifact","354c322e5fa2f530142d6a7c9d1f29f06e806cd440f942fdb3f3701e469e6a85",1600919,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_259_67dc63792a3a34c2c4ddfd1a5901923f00ccd8900531b4e9ee57da8b2f4ff4aa.rds","scientific artifact","084ab62ed1aa4655b5b7c2916e06180baee01c205aaf8f1f1932dd17313c19d1",1312080,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_260_1c055aa70c28ef739d4238b4e6e1b07c07315f7422c29473bbf72bd1888511fb.rds","scientific artifact","b053ac7818316a25c7dc96fe5c5b31aa4849a8c76cc5b294d3d6b8a7b4b20f9f",1314567,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_261_939daac9be49602801c521fa05bfa5451c090b395ec8b6de1dbe7fc67e6dfcf2.rds","scientific artifact","cab71379e5c872a5815ad8f39c5f05ba84289dcf094a98af9dacd43b591aab10",1494424,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_262_f413f49a4e7e50e8e20a770dafdaa530159650fff496c9402d0283a21c0ae22d.rds","scientific artifact","74590ade2b252a9a689ab65a1145ed87a8254860eb1ef3fe714088dd739807b5",1536139,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_263_83c04853f65b6d1da1aa5d891acf659db4b7608c69f7a65221a856e78f9c49ab.rds","scientific artifact","f2279f15cc919d6c856b2bda0b70e374ea1b014f1aaebab79b310dadef0e1c67",1554153,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_264_8b61ff94ad654c770e734727f5c525a130306243f807d77e483fc0f78d858ff7.rds","scientific artifact","4676663d4416f687d6f1f819ff13cead20620fdceb0cbf46b1f6843401e6ba67",1597457,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_265_2ba06aba9ae1fc1a94022c71cf61a83f9c201d77cb755a30992c8f7c1b87e1d8.rds","scientific artifact","b2eb8cb16db2b7917912dfef50ab814e21092f58691eff2498378ca10890585a",1488383,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_266_4f146bb1e959d1e470d0c6264bc49457465cb45161e0de63cf1c3960fbb80674.rds","scientific artifact","ce4ad3d58e2e8c393cdd044cd2d14b88e8fb184a9b1b3b59cac84708b247fd76",1559664,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_267_699ac0bb6a141bb225edbf36df4fce545890264626dee386ea77b159b995ac67.rds","scientific artifact","e887847e5daa693faa87490d0e9b70a1f825b493fd649e9f7e5bf873feb8b369",1272731,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_268_032c67036545d67bd02b113d1d6c1341dad3a5a8ca18ec73ab037442c2816ca6.rds","scientific artifact","28d11bce1e8333d3523a6c40b9724fc016b4faae78f0952c4311519640a22766",1278088,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_269_1edb16ab4b04bf4cfcb650897b0261a764cb9d0c6938b10d99340e003a9b9a4e.rds","scientific artifact","f4314517126afcbb28662414fe640aadb7207df9d117e77a2192d3c8e238e452",1527365,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_270_9253ec6db702c86e2482af612a79585e7c03fa404254699e44b631d6953e3b27.rds","scientific artifact","ab5e8b7fa33f608d9c086d9d9c5b236a3585233b07ec5287a007b3e4a044e3a5",1608934,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_271_65c386668cde9d1f605f32d31d88dbdf82ad0cefa6951f0f3561ee0b1f704587.rds","scientific artifact","1d5031f1f72ca5762ff50afcf446b47826d6ad07d6b6b89eccf35f18d7803576",1312918,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_272_ccc970387450062b0c54d6884d732fcb19da27785eede023200186f69340ebce.rds","scientific artifact","1e1baf90365718ec6c4a8064778c471e66b39cea524d463b23d5cd8fbb17774f",1314787,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_273_5a712ff6b6e2f1b5cf6aaaf7e56a7c81c44d3330949977592758bd3cc7977f9c.rds","scientific artifact","34fb0c035517a6b2dbb12345c4457e174e21a97b075ba44989fb9bb93ec141db",1487298,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_274_a9d832a49715f0c6b49e12501cb9287cc396ddea9ed41e6a2aa0f2cebef3e0e5.rds","scientific artifact","d3071ef7cce2847392f4c16118db5b757b8fcf3f2a8a46fe176d663bdf21dc59",1527370,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_275_1adc04b9b65dd44377cd396af73412ffb5d2f137501e69bcc25885648a9b5162.rds","scientific artifact","6de256f8db8e34d6bf432f912891c9f40b74f1973c0b2f4e3773b0680857082a",1560899,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_276_950648540f74c9564084d8a68af8fafcca94434df3bd56341b9f5f3904dcaefc.rds","scientific artifact","523b06e661d420f6c74cf100e8895b32f0ab84222e336878624d94da2e0d8614",1608933,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_277_f09a8e2d7d6311f74c7801f9b21513928b237d8e25b8a1a3fb02d0ec77ce8ee8.rds","scientific artifact","e708ce2e6d7d47bccfc677ba649b9d2cd6b9ce30965850121e0d73d08b864da9",1849857,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_278_169640658e3d9ea67f702432b05103e56edb5a1d9fcd55c28912f5f2aeb3b73b.rds","scientific artifact","ea7dd55952534a2cfaa60987aa79b474d9b0612dc1b2fac42c245014b54e5078",1913599,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_279_d1a13b219a8a28e06faf75abe6629e28e04684ff1ce4d18cc12eaa65b8459366.rds","scientific artifact","a1574d88c08ea4fa818d9037adf347f9bcd40af2a01608f5d7ca3bf621dd0ca8",1528304,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_280_22c851f87a28f0bd4d41775ae74b5c807288be93ea78b82001e8e223f8a97ab6.rds","scientific artifact","7f84e2118e96776f3e76a2e3f3e7f472ccdb44c9bc16076858c61962dfee4f4b",1529466,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_281_d0c01333cd054fce22a83f48804a583e1d1c3610447876feca785e107e912f76.rds","scientific artifact","ec453afb18d179938f77c8248e4792bf822dcdd47315e5ce14992c75d1b3203c",1880636,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_282_2f0a0ec0db6762a8bd4541e1e05aa846342eaced99e7213222234f8ead542bbc.rds","scientific artifact","52defc57b30f53235fce8473577de0f7fe75f27db37ec1569ee5e65d4d239334",1956070,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_283_e7df4efd44dff450c8e2da0183560db2b67eae51ad74f9157ed194fe4297b239.rds","scientific artifact","18cf18fdae97895a14ba926112bb00ee011c22206eb72a8fd519454e34182551",1564500,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_284_86ea0998d506999661302b279e6ad5b12e5fdd06ee58496be3839909af3d1516.rds","scientific artifact","1a374a9190fe0d4fb6bffeb8bd3f72b436ff4e5f9cfdc0a0ad8348af870c72b4",1567150,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_285_05073e87ebdee1b2284527a9e52118f262ce97e6e37b279816aa81dff54b41a5.rds","scientific artifact","575efa073b88dfe53147772d4358d0786da4e6f841b3ebef4abdc57565e32e93",1846446,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_286_6183ea7169e6a1adf7088efcac84dd7823ca5c211d621172373536cd075c4799.rds","scientific artifact","e8cd2dddf528c09874ab79651be083197de199c6669850513a173b3e75fdd620",1880605,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_287_99b7a83e6a9f1b05fdf62328f3561f010a383be5d753d388fc2af9e533990346.rds","scientific artifact","e5990628d302140e6ab6c0d4279bd314d8834a52db6c42452a142781cbf65497",1913989,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_288_b8d10f550b5a20c428ebadde426c92e1a59925e460d0441e88f197f03c388566.rds","scientific artifact","4f7170eae0d71c181136562c37933453ee0bb9cfddc9338562bb1794aa0936ed",1953563,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_289_bc1dbbd49cbad4f50ee6789c9d049157a04423e6e55f235de8ffccd845a02588.rds","scientific artifact","c2d47f42586c52b978d1ee8d937ee35eefa9a10edee69fcf30e6a70f1931bd01",1496325,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_290_e70e89059572a62fb1f8ef0af751d044c54cdf6a23706e3d64ee32e20f381730.rds","scientific artifact","7537c5713f97a74ec914c27623ef894d3d38ea970553caea58fdf05a14ed71e3",1552261,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_291_afe751f3bddbe92ef3a74c0c1cb62250c91253ed3668586d1ab0ca864a5aad23.rds","scientific artifact","d5ecf510610176ef8a8837391040f2ac3cb27504f61bd38407e382a9d24fd5f6",1273872,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_292_90c1d41ebc73465d639231027bfdecad4ff6560a52161d4b40ad2bf4d98d5c43.rds","scientific artifact","9dbc62209fe97e54c0089d0cdd6580e63b53686561bc1b2f7fa5db805f2d4de6",1275658,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_293_d56e3f1c477f69124ace145561ce31a6a86aa98bc21cb828ff19dbba6d013fb8.rds","scientific artifact","657bc9ca0de95a207bc590984efadc500de053cfdea80d7a5376bda289eefc88",1530657,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_294_728ef76b58f55419bed2b8a4bd46085df11e7fa3c6c111129f09bcb7967685ac.rds","scientific artifact","1bfc8e0f89e11c123992d7f08b02a3a503f5060504750c756720297ba471aa55",1596227,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_295_f8286c1b696f8e7bc246c5fb725000c6390045d9c8ce7f9beb588efe3536083f.rds","scientific artifact","f974ed81ec868d63f3ae92d1c6eb90fb26bb0630d78749c2125f3c79f807561b",1306272,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_296_cbdc4c8655b6662b11ec9d4a6d1fa3a7e787133cefb2d19b23f54554e669a5f7.rds","scientific artifact","9690b2a142b6296608234f891db6045bf80579dc516d681a7bb33079b3ea210f",1307255,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_297_317cc6c0ce221bee546427d0aba7d17c19e8d6537bbc61caa800d359f74cc3a5.rds","scientific artifact","d9b5f7c6ae213385d59ff345e4e0eceb8d65e7214f1e5dd5dd196b292abcb6a2",1496606,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_298_1a8a6684068acdb59ee5108ec015bd32c834a4f7ad493849ea48ebc532671daf.rds","scientific artifact","efe734d412d3b1796554996807027d6ce9813640938e0cdb2bb5e5f1862b735e",1530680,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_299_004eafb1b641c773f6b62390976d867a9a8a8ca87d10f2034253f50bd140824f.rds","scientific artifact","6fe75b2fb224c2369edbdaf935be9a331610c60b77e82b040732c24a42a3efd8",1555432,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_300_2c114ae0bb6c0a5a9c957ba51669e1f6f790bba6b9cee811df2e7b34cb156993.rds","scientific artifact","0f2e04e0f25074db51e1118675d680536dbf61db8204538f533bc147fa11da45",1593789,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_301_979d02b3c7d0ac24013138cfd54883a1b7257e93e2acfe2a42f2d4f4ea7f4994.rds","scientific artifact","94517f05150a89e1ac42dfb07f49122c768db7be1f0767d0b6d85e0b223d32c6",1488291,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_302_26b6c5b1caaa3a243f19add50c3e897f67147a551b8c29ca1ae6a813dd2983ec.rds","scientific artifact","f31042748de462a03bd89fb2c58512b0834739c18ed6abbbf2391c6306d525a0",1563961,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_303_8d9b20f3f8a004c19a4ada26d8321f226e3fca70de235ae6f09486852f3fe2ec.rds","scientific artifact","246e155d208d1219eae9a9722763cf50a2701f09e908da663533726ff06d604f",1276885,FALSE,""
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_304_cf05119c04136e44d9aa928fd5793b2e2a3d26cd1ebcce0fcb4c84b1d9555f0f.rds","scientific artifact","bf507af18627cecbe446e61e7149e48f08b44d36e8c37482b14cc84e963218fd",1278386,FALSE,""
