run_id,model_role,site,work_free_day,activity_status,clock_hour_bin,one_hour_observations,participant_days,participants,residual_mean,residual_sd,fitted_mean,observed_mean,zero_fraction
employment_eligible__glasses__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",10,37,37,14,9.889294230184502,56.779452959190415,110.27718452044579,216.6040793113494,0.02702702702702703
employment_eligible__glasses__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",11,38,38,14,54.059747915766444,304.51409769830076,110.46026012802564,693.5190874296368,0.02631578947368421
employment_eligible__glasses__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",12,38,38,14,18.098126663923846,57.34535113392876,110.46026012802564,302.64121559656695,0
employment_eligible__glasses__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",13,37,37,14,16.333221765484776,43.72736593229058,110.7680891412749,285.10586108504054,0
employment_eligible__glasses__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",14,36,36,14,13.193896804458857,33.06006448339805,110.06947975627055,250.43367873431714,0.027777777777777776
employment_eligible__glasses__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",15,35,35,14,16.22242097168028,44.195919012118765,110.90368840222466,285.6731633896093,0
employment_eligible__glasses__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",16,35,35,14,11.590165451840223,35.41728691825311,110.48708842471842,229.2310346092705,0
employment_eligible__glasses__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",17,35,35,14,7.7583118882556485,37.74649179407039,111.01141290082525,189.84326664561652,0
employment_eligible__glasses__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",18,37,37,14,-4.703695935054414,8.53846115913049,111.06994247529703,60.35458011260182,0
employment_eligible__glasses__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",19,35,35,14,-6.933689596676796,6.206638861116211,111.16574913062189,37.00681011464863,0
employment_eligible__glasses__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",20,37,37,14,-8.423999526755106,3.9417020143320087,110.27718452044579,21.478505893061147,0
employment_eligible__glasses__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",21,36,36,14,-8.902369205661893,2.412504313161526,110.10693849688036,16.456656990191,0.05555555555555555
employment_eligible__glasses__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",22,37,37,14,-9.496431806255037,1.2843236471147512,110.7680891412749,10.712409925991437,0.05405405405405406
employment_eligible__glasses__all_available,additive,IZTECH,Work day,"Active (light, moderate, or vigorous exercise)",23,35,35,14,-10.036710779802618,0.7270846716947508,110.38373384536962,4.820432543597325,0.08571428571428572
employment_eligible__glasses__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",0,18,18,10,-12.039964020661282,1.1652051565871657,154.42248826610057,4.527335113140888,0.3333333333333333
employment_eligible__glasses__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",1,18,18,10,-12.176183982594882,1.2272091541684538,154.42248826610057,2.7730622953488107,0.6111111111111112
employment_eligible__glasses__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",2,18,18,10,-12.204067070945007,1.246026770607486,154.42248826610057,2.4084841856177293,0.9444444444444444
employment_eligible__glasses__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",3,18,18,10,-12.41213415850119,0.5621928726730326,154.42248826610057,0.031524536611460686,0.9444444444444444
employment_eligible__glasses__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",4,18,18,10,-12.414893657814545,0.556896186472093,154.42248826610057,0,1
employment_eligible__glasses__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",5,18,18,10,-12.414751819057088,0.556897646406088,154.42248826610057,0.0017603162311234405,0.9444444444444444
employment_eligible__glasses__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",6,18,18,10,-12.369509231775742,0.5716282113840722,154.42248826610057,0.5616944579932373,0.3888888888888889
employment_eligible__glasses__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",7,18,18,10,-11.932714497226154,0.8486674833626778,154.42248826610057,5.941954797410383,0.2222222222222222
employment_eligible__glasses__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",8,18,18,10,-11.210044005626093,1.3346161320390908,154.42248826610057,14.890000080249886,0.1111111111111111
employment_eligible__glasses__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",9,18,18,10,-9.660384072120205,2.5728439991613032,154.42248826610057,34.16950323764198,0
employment_eligible__glasses__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",10,17,17,10,-5.120917559617536,7.181788615917134,154.3571296736922,91.68803125272555,0
employment_eligible__glasses__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",11,18,18,10,8.235229354009778,37.71838348148635,154.42248826610057,258.0441283779166,0
employment_eligible__glasses__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",12,17,17,10,7.308370149009302,25.496823716232445,154.8307904364901,247.80924607125507,0
employment_eligible__glasses__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",13,17,17,10,11.402719938612643,23.058293008730686,154.30836394989552,296.4532308523932,0
employment_eligible__glasses__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",14,13,13,9,47.654368672923944,142.78639972959607,157.1024854183408,758.9021386775426,0
employment_eligible__glasses__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",15,16,16,8,15.47259700166208,31.693956125730708,154.03189616281819,349.35386540389294,0
employment_eligible__glasses__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",16,15,15,9,-4.9811970889707045,8.423383985988929,153.14219669307934,89.99810244644803,0
employment_eligible__glasses__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",17,18,18,10,-5.091284075981295,9.969977820915357,154.42248826610057,91.43951081042403,0
employment_eligible__glasses__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",18,17,17,10,-7.554122658328579,5.4338272079664005,154.97560917588848,60.866065269958604,0
employment_eligible__glasses__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",19,17,17,10,-9.126665674814756,5.674992179372063,154.97560917588848,41.89582022711371,0
employment_eligible__glasses__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",20,17,17,10,-9.656513350069153,4.3024448419482555,154.97560917588848,33.615889700598785,0
employment_eligible__glasses__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",21,18,18,10,-10.334849808669091,2.6528474107005313,154.42248826610057,25.607576127838307,0
employment_eligible__glasses__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",22,17,17,10,-10.987226545002471,1.8417797929680546,153.50067093079664,16.873653332945626,0.058823529411764705
employment_eligible__glasses__all_available,additive,IZTECH,Free day,"Active (light, moderate, or vigorous exercise)",23,15,15,10,-11.872317918457101,1.0404423473887534,153.16068468598127,5.95265077889665,0.13333333333333333
employment_eligible__glasses__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),0,24,24,11,-6.312985503006271,2.2399156945648087,59.64812090040892,11.338237822387722,0.2916666666666667
employment_eligible__glasses__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),1,25,25,12,-6.997011857949183,1.4578374370422569,59.39354313276909,5.841585761445213,0.56
employment_eligible__glasses__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),2,25,25,12,-7.008047266958433,3.0315483001087267,59.39354313276909,6.134722681626697,0.8
employment_eligible__glasses__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),3,25,25,12,-7.01008330529078,3.1489194865296843,59.39354313276909,6.125164423435157,0.92
employment_eligible__glasses__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),4,25,25,12,-7.530851084669893,0.6617528673382058,59.39354313276909,1.463847197870375,0.96
employment_eligible__glasses__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),5,25,25,12,-7.642489691587442,0.3603385692758063,59.39354313276909,0.463512719064151,0.88
employment_eligible__glasses__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),6,25,25,12,-6.855522921641865,3.3707606883100025,59.39354313276909,7.3522120807933264,0.6
employment_eligible__glasses__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),7,25,25,12,-6.12119933064304,3.4606254558182434,59.39354313276909,12.893649692722565,0.36
employment_eligible__glasses__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),8,25,25,12,-2.3074183486092017,11.018957377823185,59.39354313276909,43.76430258220074,0.04
employment_eligible__glasses__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),9,25,25,12,6.316944876625552,20.058652948630126,59.39354313276909,110.94769054319525,0
employment_eligible__glasses__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),10,25,25,12,12.659047202130237,29.51170205303575,59.39354313276909,157.25318426863637,0
employment_eligible__glasses__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),11,24,24,11,13.80234528910476,26.035935065718224,59.64812090040892,167.42134889295244,0
employment_eligible__glasses__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),12,24,24,11,44.08892362803365,82.87588571307225,59.64812090040892,411.75891600118257,0
employment_eligible__glasses__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),13,25,25,12,46.195807518858146,98.28772416431464,59.39354313276909,412.26816888397315,0
employment_eligible__glasses__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),14,25,25,12,24.928376366324095,43.24992339283955,59.39354313276909,248.93565318465042,0
employment_eligible__glasses__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),15,25,25,12,26.739171426553416,39.341019489316665,59.39354313276909,264.756320499134,0
employment_eligible__glasses__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),16,25,25,12,26.691504144283442,65.38340962637216,59.39354313276909,264.64870126018485,0
employment_eligible__glasses__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),17,22,22,11,8.48946162721141,12.000534912790913,60.27475778951472,126.43252900685474,0.045454545454545456
employment_eligible__glasses__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),18,24,24,12,3.199547603597766,9.151975981520675,59.62637752512293,86.19160890781545,0.041666666666666664
employment_eligible__glasses__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),19,24,24,12,-2.2918001920170705,4.509815225950014,59.62637752512293,41.795705611490845,0
employment_eligible__glasses__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),23,23,23,12,-5.836645297533792,2.234739683234887,59.192976109891,14.248460018368212,0.043478260869565216
employment_eligible__glasses__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),20,23,23,12,-4.037776151539289,4.265161016145138,59.60084697201531,28.16254466511005,0
employment_eligible__glasses__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),21,23,23,12,-4.344994503738897,4.437391973740817,59.47967012605356,26.098917672371673,0
employment_eligible__glasses__all_available,additive,IZTECH,Work day,Sedentary (no reported exercise),22,24,24,12,-5.204172607692151,2.0380237849923493,59.359374919692875,19.21615642283388,0.041666666666666664
employment_eligible__glasses__all_available,additive,IZTECH,Free day,Sedentary (no reported exercise),0,15,15,11,-7.985845208251555,1.6494245422430582,80.24528293036437,8.910374750185515,0.3333333333333333
employment_eligible__glasses__all_available,additive,IZTECH,Free day,Sedentary (no reported exercise),1,15,15,11,-8.47713504359122,1.0887460561496352,80.24528293036437,4.329743243150756,0.4666666666666667
employment_eligible__glasses__all_available,additive,IZTECH,Free day,Sedentary (no reported exercise),2,15,15,11,-7.7598408109323165,2.5597084737031572,80.24528293036437,10.874466949993597,0.6666666666666666
employment_eligible__glasses__all_available,additive,IZTECH,Free day,Sedentary (no reported exercise),3,15,15,11,-8.835285739438898,0.5662289530827167,80.24528293036437,0.9881975022940191,0.7333333333333333
employment_eligible__glasses__all_available,additive,IZTECH,Free day,Sedentary (no reported exercise),4,15,15,11,-8.920093446458843,0.484919230641895,80.24528293036437,0.23293307072300856,0.9333333333333333
employment_eligible__glasses__all_available,additive,IZTECH,Free day,Sedentary (no reported exercise),5,15,15,11,-8.919737030779228,0.4843396539940996,80.24528293036437,0.2364954356420116,0.8666666666666667
employment_eligible__glasses__all_available,additive,IZTECH,Free day,Sedentary (no reported exercise),6,15,15,11,-8.68089000841077,0.775616909728182,80.24528293036437,2.4166593466061013,0.4666666666666667
