"relative_path","role_pre","sha256_pre","bytes_pre","modified_utc_pre","is_symlink_pre","symlink_target_pre","role_post","sha256_post","bytes_post","modified_utc_post","is_symlink_post","symlink_target_post","delta","classification","status"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_438_676ed47ff4b91c5ec570e0664ed9f1f13fbfaa1054d82de17e2ff044ae34000f.rds","h06_daily_protected","02104177ba0ef01bb2ab5d9840cc8182a8a7248700f81e41376d9ebc9940cea6",602859,"2026-08-12T11:53:18.677530Z UTC",FALSE,,"h06_daily_protected","02104177ba0ef01bb2ab5d9840cc8182a8a7248700f81e41376d9ebc9940cea6",602859,"2026-08-12T11:53:18.677530Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_439_53c5d90ccbd66f80427eb81c8d46b1fe015e96eff770d93e0e473a780ef96a28.rds","h06_daily_protected","54405d7be6d49613556d807dc1735d4578099127c32eea8158aee3fa99851572",525429,"2026-08-12T11:53:18.901104Z UTC",FALSE,,"h06_daily_protected","54405d7be6d49613556d807dc1735d4578099127c32eea8158aee3fa99851572",525429,"2026-08-12T11:53:18.901104Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_440_a7286c0cf72a914a5ec014e829cb68666d87c612fa6f3683e967d4d6f4bdceeb.rds","h06_daily_protected","4013b1b6ec3ac9878939096538db8b6e4b8c37da52c6a0034e6893002dad3d84",525558,"2026-08-12T11:53:19.148696Z UTC",FALSE,,"h06_daily_protected","4013b1b6ec3ac9878939096538db8b6e4b8c37da52c6a0034e6893002dad3d84",525558,"2026-08-12T11:53:19.148696Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_441_0900872db0c55140f1c4f1492a3cb2225433a606460908236c6d879cc18b67a7.rds","h06_daily_protected","289c6d5aa17c6509fc57045a1466b18725656d0a8831d80ef5dcdacfb0510a25",571625,"2026-08-12T11:53:19.382082Z UTC",FALSE,,"h06_daily_protected","289c6d5aa17c6509fc57045a1466b18725656d0a8831d80ef5dcdacfb0510a25",571625,"2026-08-12T11:53:19.382082Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_442_6799602d7fd2aab666bf0111437068321eb6b3921441b187b9f92cc9cfe148d3.rds","h06_daily_protected","54707d7d5732f2a1d2e23c82353df01c6b95145a8e776fe5ea4fb8c565ae12f8",571627,"2026-08-12T11:53:19.643061Z UTC",FALSE,,"h06_daily_protected","54707d7d5732f2a1d2e23c82353df01c6b95145a8e776fe5ea4fb8c565ae12f8",571627,"2026-08-12T11:53:19.643061Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_443_7037cce07598e159bb76741195430b7b255c1114eca5f3b98d4afee2ae6d7496.rds","h06_daily_protected","aba61aa15d0ef7ed3042e825beb7d1b185bfe57d9a32640e2bd2908e83150b3e",593486,"2026-08-12T11:53:19.890516Z UTC",FALSE,,"h06_daily_protected","aba61aa15d0ef7ed3042e825beb7d1b185bfe57d9a32640e2bd2908e83150b3e",593486,"2026-08-12T11:53:19.890516Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_444_50996123581abc23e764a50d934e137a3a8f14832199661df2dc2e3309532833.rds","h06_daily_protected","d0305a5b27d74cb1b39856399121fcc1f9ee4b93ca6d6c2c82ee750d02fc0e1f",593453,"2026-08-12T11:53:20.141958Z UTC",FALSE,,"h06_daily_protected","d0305a5b27d74cb1b39856399121fcc1f9ee4b93ca6d6c2c82ee750d02fc0e1f",593453,"2026-08-12T11:53:20.141958Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_445_2ba6c28e694e189774b62d68f10c4575f073714e2b2554b9d40001a40461f19f.rds","h06_daily_protected","6e9fd6957305e0eeb6c1c54d076d4bb291b5b3d84fb837705d58ee04c4180686",559618,"2026-08-12T11:53:20.519318Z UTC",FALSE,,"h06_daily_protected","6e9fd6957305e0eeb6c1c54d076d4bb291b5b3d84fb837705d58ee04c4180686",559618,"2026-08-12T11:53:20.519318Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_446_648ad235c4ea1715290c7618584e1cd0fb8ff2cd5ea069881cb71705e3d1192e.rds","h06_daily_protected","ee9a5dbbad7312f8242ce9fab4e2ee65774c4303417a82b045a0a750e617efb5",580705,"2026-08-12T11:53:20.908734Z UTC",FALSE,,"h06_daily_protected","ee9a5dbbad7312f8242ce9fab4e2ee65774c4303417a82b045a0a750e617efb5",580705,"2026-08-12T11:53:20.908734Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_447_a56f2c86218a7bbbe84a32e9d3acd0942f991c2581845d5cc027d10a7631f2c0.rds","h06_daily_protected","ddaaec2929863ddc76227859290809934d36b1d09a93b99b759f92f2a2478bc7",485807,"2026-08-12T11:53:21.259143Z UTC",FALSE,,"h06_daily_protected","ddaaec2929863ddc76227859290809934d36b1d09a93b99b759f92f2a2478bc7",485807,"2026-08-12T11:53:21.259143Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_448_17c378d996ec2baca13992f9a6090e21c41254b56dad0b09ba9b4a820ac01d69.rds","h06_daily_protected","50cffc22e0009e954122748a32954eb7f56bd0071ae089cc009968a11db0693d",485561,"2026-08-12T11:53:21.623350Z UTC",FALSE,,"h06_daily_protected","50cffc22e0009e954122748a32954eb7f56bd0071ae089cc009968a11db0693d",485561,"2026-08-12T11:53:21.623350Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_449_d63874e00f4b1ce8d1c267bd86304aa5b4016e13acce9c9c630ac3e6dfea335c.rds","h06_daily_protected","c20be41d9544bdce44b0d22895e76c9cd38e1771f1a32f1a07585081235efa35",569496,"2026-08-12T11:53:21.995540Z UTC",FALSE,,"h06_daily_protected","c20be41d9544bdce44b0d22895e76c9cd38e1771f1a32f1a07585081235efa35",569496,"2026-08-12T11:53:21.995540Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_450_18bad7a166bf97241aed1e5ea562b6edfd4610ffb89a7c65e984d27bf67ff65e.rds","h06_daily_protected","84bf14e32e3bce4bca146bd8daffcac742defc5d47bc8f487ab3291993c73b53",588879,"2026-08-12T11:53:22.397170Z UTC",FALSE,,"h06_daily_protected","84bf14e32e3bce4bca146bd8daffcac742defc5d47bc8f487ab3291993c73b53",588879,"2026-08-12T11:53:22.397170Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_451_ed9a34058d0a8dcdc1df8616e34fc0808d5d217969530b129a7237df4fc5b8dd.rds","h06_daily_protected","00c0cd8d4ad550410f50cc31d4166687c0edccbb409a722529a0a083e6a4171a",517986,"2026-08-12T11:53:27.910157Z UTC",FALSE,,"h06_daily_protected","00c0cd8d4ad550410f50cc31d4166687c0edccbb409a722529a0a083e6a4171a",517986,"2026-08-12T11:53:27.910157Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_452_68a9cf5e11c8065d39818ff47a8b8d7c517b741c2f9ed2b801439628ee86734f.rds","h06_daily_protected","33ab5039ce12cc8f1ce23ea4666a03b2b49b69b38324fd3ee7ca204992567281",518115,"2026-08-12T11:53:28.267610Z UTC",FALSE,,"h06_daily_protected","33ab5039ce12cc8f1ce23ea4666a03b2b49b69b38324fd3ee7ca204992567281",518115,"2026-08-12T11:53:28.267610Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_453_4537e949f4b248b1f6bec9b1e51fd528f009d0b475a7145f28f5a32eecf75bd9.rds","h06_daily_protected","b4eed2b0281deb480281003dcac356acdcd1bcfc098996a8b46656cc5deddce1",559203,"2026-08-12T11:53:28.671488Z UTC",FALSE,,"h06_daily_protected","b4eed2b0281deb480281003dcac356acdcd1bcfc098996a8b46656cc5deddce1",559203,"2026-08-12T11:53:28.671488Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_454_424b1e48defb1f2cca763fd3bffcdf9ee4c9523dd658b6a8e2727002ac49c244.rds","h06_daily_protected","bd9fe972d96fef79e0d4c26ddcb67aff1a23eff1aac2319c834a36ba82f67d3b",559119,"2026-08-12T11:53:29.053262Z UTC",FALSE,,"h06_daily_protected","bd9fe972d96fef79e0d4c26ddcb67aff1a23eff1aac2319c834a36ba82f67d3b",559119,"2026-08-12T11:53:29.053262Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_455_6ef720915e11aff6b655323a5d12926e1de2674bf4eaef4c6b9d91a1c34e9470.rds","h06_daily_protected","c257e28c91dde10b7e9457e3161f12cc9710e8b86404415dcd825cc6e3839e45",579933,"2026-08-12T11:53:29.445313Z UTC",FALSE,,"h06_daily_protected","c257e28c91dde10b7e9457e3161f12cc9710e8b86404415dcd825cc6e3839e45",579933,"2026-08-12T11:53:29.445313Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_456_ae6c5abbb4d6c588c826ea1d6b25e10962225b2463b1af24805c61042a443605.rds","h06_daily_protected","40d40e048eae577d45e84f068129b0cdc449c6929c3f9d249d5da177e346e2c3",579890,"2026-08-12T11:53:29.847680Z UTC",FALSE,,"h06_daily_protected","40d40e048eae577d45e84f068129b0cdc449c6929c3f9d249d5da177e346e2c3",579890,"2026-08-12T11:53:29.847680Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_457_c694297c633bdddc09d2b65751f034018856565c16d7444533976dbec3df7080.rds","h06_daily_protected","494d343b9a72a942c440f63c2e70bee322fd463a3bced9a1efe7814486a5e86b",637342,"2026-08-12T11:53:30.109229Z UTC",FALSE,,"h06_daily_protected","494d343b9a72a942c440f63c2e70bee322fd463a3bced9a1efe7814486a5e86b",637342,"2026-08-12T11:53:30.109229Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_458_d93382892fe80775b0591de190697180598473ff6cf617d82f1f96b6bbafa7f6.rds","h06_daily_protected","42bb8a93c22fc8cffa4226da8ddf45290396eca35b0aebe040aef3bc8023088c",663999,"2026-08-12T11:53:30.442190Z UTC",FALSE,,"h06_daily_protected","42bb8a93c22fc8cffa4226da8ddf45290396eca35b0aebe040aef3bc8023088c",663999,"2026-08-12T11:53:30.442190Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_459_f53a08aeaaf041fd82e22ec18200786145fabd0df79465d1e241c32f56068ed1.rds","h06_daily_protected","ac8388a81c183997557962ef0e0ab8fc83b1044478febf5e5cf0a56a1f636c8d",570206,"2026-08-12T11:53:30.676915Z UTC",FALSE,,"h06_daily_protected","ac8388a81c183997557962ef0e0ab8fc83b1044478febf5e5cf0a56a1f636c8d",570206,"2026-08-12T11:53:30.676915Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_460_4b5dc32e264236450405090541e0d9b4651b8b48985ab2f07ed61216502c0500.rds","h06_daily_protected","c1119a6247efad086593fd4d38ca0245e9f7a499acd5e06c9087a8a734ab147d",570310,"2026-08-12T11:53:30.921123Z UTC",FALSE,,"h06_daily_protected","c1119a6247efad086593fd4d38ca0245e9f7a499acd5e06c9087a8a734ab147d",570310,"2026-08-12T11:53:30.921123Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_461_17cc98d1154f9eae1e0f63b045bfcf355a5a0de71be32a0b52bac21104a5c818.rds","h06_daily_protected","68521e62dab8fdfc4cbb53c5d6e6ab5e462e16a97f660f0982333fc05cf280ca",649763,"2026-08-12T11:53:31.176124Z UTC",FALSE,,"h06_daily_protected","68521e62dab8fdfc4cbb53c5d6e6ab5e462e16a97f660f0982333fc05cf280ca",649763,"2026-08-12T11:53:31.176124Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_462_664fce876c54ef5442f6dd79524468489454ae34f3f88a080ea5b5e26ff6c126.rds","h06_daily_protected","831dff35e877bfc7ac60e041e678ab76994c7494a0a0ffd3c834ae0c2e4bbb0e",675140,"2026-08-12T11:53:31.435648Z UTC",FALSE,,"h06_daily_protected","831dff35e877bfc7ac60e041e678ab76994c7494a0a0ffd3c834ae0c2e4bbb0e",675140,"2026-08-12T11:53:31.435648Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_463_c9e93377dd239d9b953b98d052ca306e045664d59dc383dd12d8db7edf1c6367.rds","h06_daily_protected","87b9caa8d093a799cd3ee7e07a4cfffb697535afb9e40428368fe712e860679e",580826,"2026-08-12T11:53:31.659821Z UTC",FALSE,,"h06_daily_protected","87b9caa8d093a799cd3ee7e07a4cfffb697535afb9e40428368fe712e860679e",580826,"2026-08-12T11:53:31.659821Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_464_9ba97b0ed8b7d66a6f9f253814a5cef03800d96dad3883aaee5e5f7e611ba15d.rds","h06_daily_protected","10b0ad6ba3eecd11e0899980c5bd7eac400c425a162ed4c640eceda00704cfed",580991,"2026-08-12T11:53:31.903195Z UTC",FALSE,,"h06_daily_protected","10b0ad6ba3eecd11e0899980c5bd7eac400c425a162ed4c640eceda00704cfed",580991,"2026-08-12T11:53:31.903195Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_465_00423a7f9cd1f08f4eac10337da46cacd5f7d8cf8c20f1aa0a66d7f122ebf2cf.rds","h06_daily_protected","e68f95bd90c960f8879d6f7a9f7dd231b8dd72c85d5c014ffdb4bb0dc3a70d17",636089,"2026-08-12T11:53:32.152000Z UTC",FALSE,,"h06_daily_protected","e68f95bd90c960f8879d6f7a9f7dd231b8dd72c85d5c014ffdb4bb0dc3a70d17",636089,"2026-08-12T11:53:32.152000Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_466_6fc1e16f7b09528291462a86a4064b167f44100cbe8e9133a4ead97dac946d40.rds","h06_daily_protected","27b6427c46288c3b0c4cee7b1c9c03fbf7492da4089714826c93148d492f0b70",636061,"2026-08-12T11:53:32.411345Z UTC",FALSE,,"h06_daily_protected","27b6427c46288c3b0c4cee7b1c9c03fbf7492da4089714826c93148d492f0b70",636061,"2026-08-12T11:53:32.411345Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_467_778495784023dd31a9af40aff528af7cea60e06aff9d72cc1c6a5f4677378ea8.rds","h06_daily_protected","289cd325cab1bab7a86e591572ba9f884f1aaddce766bacc9c6d3fa80f2904af",664436,"2026-08-12T11:53:32.674671Z UTC",FALSE,,"h06_daily_protected","289cd325cab1bab7a86e591572ba9f884f1aaddce766bacc9c6d3fa80f2904af",664436,"2026-08-12T11:53:32.674671Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_cells/cell_468_c65823b0e5eb8c0e028c29ecb9c5cd602d353441548664d29ff921b93034d7ef.rds","h06_daily_protected","b166681c080151450f53d4571093158a3fa91967e5fa3bbac57bcc8cc9727696",664434,"2026-08-12T11:53:32.914814Z UTC",FALSE,,"h06_daily_protected","b166681c080151450f53d4571093158a3fa91967e5fa3bbac57bcc8cc9727696",664434,"2026-08-12T11:53:32.914814Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_non_l10_production_diagnostic_sensitivity_models.rds","h06_daily_protected","ca436c2a8605da5b66198784f92d5bcefa6d0c0ef363b90d75ae7ef01767ec0b",24768768,"2026-08-12T14:00:36.375571Z UTC",FALSE,,"h06_daily_protected","ca436c2a8605da5b66198784f92d5bcefa6d0c0ef363b90d75ae7ef01767ec0b",24768768,"2026-08-12T14:00:36.375571Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_pre_sleep_no_nugget_diagnostic_model.rds","h06_daily_protected","d1271775f2a46252247ac945977e338866df3a99f68d9af123067329fd526368",328916,"2026-08-11T18:14:30.028670Z UTC",FALSE,,"h06_daily_protected","d1271775f2a46252247ac945977e338866df3a99f68d9af123067329fd526368",328916,"2026-08-11T18:14:30.028670Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_pre_sleep_only_historical_reference.rds","h06_daily_protected","2c5534516d398f7eef01e5d43ff151cfc88303b8937f8280f91c871b5fd2b98a",841588,"2026-08-11T18:27:30.188427Z UTC",FALSE,,"h06_daily_protected","2c5534516d398f7eef01e5d43ff151cfc88303b8937f8280f91c871b5fd2b98a",841588,"2026-08-11T18:27:30.188427Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_stage2_daily_ar_repair_pilot_models.rds","h06_daily_protected","024ca6d5f51d8d5e80ed3f597a4faf93c4ce96697cf88496f782a059f9b9fdf4",1629892,"2026-08-11T14:52:23.602907Z UTC",FALSE,,"h06_daily_protected","024ca6d5f51d8d5e80ed3f597a4faf93c4ce96697cf88496f782a059f9b9fdf4",1629892,"2026-08-11T14:52:23.602907Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_stage2_pilot_daily_models.rds","h06_daily_protected","338949fcaeff43156135b956c21ea53f726e011284e3ccb0a7ac2632c5c6e60d",1065296,"2026-08-11T07:23:21.212852Z UTC",FALSE,,"h06_daily_protected","338949fcaeff43156135b956c21ea53f726e011284e3ccb0a7ac2632c5c6e60d",1065296,"2026-08-11T07:23:21.212852Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_temporal_h02_basis_repair_checkpoint.rds","h06_daily_protected","3115a5e1e5b8213d9b8ade4cfb8c34ccd478016b8938f9e5fb1f3df67c12cdba",3062,"2026-08-11T08:34:30.322687Z UTC",FALSE,,"h06_daily_protected","3115a5e1e5b8213d9b8ade4cfb8c34ccd478016b8938f9e5fb1f3df67c12cdba",3062,"2026-08-11T08:34:30.322687Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_temporal_h02_near_eye_pilot.rds","h06_daily_protected","ad911b2f7948b940b0045ad4dff3ec043c0c3008fbf076af823cbfc363d9349e",141096615,"2026-08-11T08:25:31.439736Z UTC",FALSE,,"h06_daily_protected","ad911b2f7948b940b0045ad4dff3ec043c0c3008fbf076af823cbfc363d9349e",141096615,"2026-08-11T08:25:31.439736Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_temporal_h02_production__gap_timing_unaware__chest__all_available__model.rds","h06_daily_protected","8954db4a1aae76ff39b8925283f297055756c576877c03912acb3b94f30a3784",163387277,"2026-08-11T09:46:29.019908Z UTC",FALSE,,"h06_daily_protected","8954db4a1aae76ff39b8925283f297055756c576877c03912acb3b94f30a3784",163387277,"2026-08-11T09:46:29.019908Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_temporal_h02_production__gap_timing_unaware__near_eye__all_available__model.rds","h06_daily_protected","a0582054aa19a5cea671f5b08b36469cb40f43851bb461fb9533c98fb5b886f4",140489560,"2026-08-11T09:43:30.448330Z UTC",FALSE,,"h06_daily_protected","a0582054aa19a5cea671f5b08b36469cb40f43851bb461fb9533c98fb5b886f4",140489560,"2026-08-11T09:43:30.448330Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_temporal_h02_production__primary__chest__all_available__model.rds","h06_daily_protected","b82e50e87201f1cfdcbed19e93fc0b9b21bc6c0bba42604ee9b78c58d0962050",164317660,"2026-08-11T09:37:26.543737Z UTC",FALSE,,"h06_daily_protected","b82e50e87201f1cfdcbed19e93fc0b9b21bc6c0bba42604ee9b78c58d0962050",164317660,"2026-08-11T09:37:26.543737Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_temporal_h02_production__primary__chest__paired_common__model.rds","h06_daily_protected","590849d606bbb2a9d20bc59ed93df1769f0e6520533506f30c682e6ef62b0cd2",90880886,"2026-08-11T09:41:05.209824Z UTC",FALSE,,"h06_daily_protected","590849d606bbb2a9d20bc59ed93df1769f0e6520533506f30c682e6ef62b0cd2",90880886,"2026-08-11T09:41:05.209824Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_temporal_h02_production__primary__near_eye__all_available__model.rds","h06_daily_protected","97582241ced59f5312aa1c1441d4d8f9983fb0ee371bcb6fc8914b26b7265903",141094838,"2026-08-11T09:34:18.113133Z UTC",FALSE,,"h06_daily_protected","97582241ced59f5312aa1c1441d4d8f9983fb0ee371bcb6fc8914b26b7265903",141094838,"2026-08-11T09:34:18.113133Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_temporal_h02_production__primary__near_eye__paired_common__model.rds","h06_daily_protected","a92f7ef25a7239949ea44ca3d74a63b98ec5318ecbb408ae2138fdcb1c2c0aa5",90837271,"2026-08-11T09:39:29.153006Z UTC",FALSE,,"h06_daily_protected","a92f7ef25a7239949ea44ca3d74a63b98ec5318ecbb408ae2138fdcb1c2c0aa5",90837271,"2026-08-11T09:39:29.153006Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/07_models/H06_daily/H06_daily_timing_repair_pilot_models.rds","h06_daily_protected","769af576e4dd8ce2e5c059b49a57d7b7fa567b5b2bc5186cc5525fddbe6683ad",3995232,"2026-08-12T10:36:21.703192Z UTC",FALSE,,"h06_daily_protected","769af576e4dd8ce2e5c059b49a57d7b7fa567b5b2bc5186cc5525fddbe6683ad",3995232,"2026-08-12T10:36:21.703192Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/08_diagnostics/H06_daily/H06_daily_30_minute_temporal_ar_boundaries.csv","h06_daily_protected","c8f974f26888a45e7f38a0881c7927ec9e978a92766f28d40f564898c6046e39",424,"2026-08-11T07:23:29.418420Z UTC",FALSE,,"h06_daily_protected","c8f974f26888a45e7f38a0881c7927ec9e978a92766f28d40f564898c6046e39",424,"2026-08-11T07:23:29.418420Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/08_diagnostics/H06_daily/H06_daily_30_minute_temporal_calibration.csv","h06_daily_protected","390a76b8bb3f5b0c1bba3885d24fd68dd668a5cdb5a15fbe1ac66e39948592ee",3059,"2026-08-11T07:23:29.406968Z UTC",FALSE,,"h06_daily_protected","390a76b8bb3f5b0c1bba3885d24fd68dd668a5cdb5a15fbe1ac66e39948592ee",3059,"2026-08-11T07:23:29.406968Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/08_diagnostics/H06_daily/H06_daily_30_minute_temporal_component_diagnostics.csv","h06_daily_protected","313dab08f35255077b1489ce1eb2c59e21eacc084d6ef5b2750b66f2358e1ad0",3501,"2026-08-11T07:33:44.425770Z UTC",FALSE,,"h06_daily_protected","313dab08f35255077b1489ce1eb2c59e21eacc084d6ef5b2750b66f2358e1ad0",3501,"2026-08-11T07:33:44.425770Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/08_diagnostics/H06_daily/H06_daily_30_minute_temporal_concurvity_fallback.csv","h06_daily_protected","2133e0d19be3f3051e90ca42a8f7f5a5fc98f97c442d5d9d394549cff4fc546b",3145,"2026-08-11T07:33:45.786715Z UTC",FALSE,,"h06_daily_protected","2133e0d19be3f3051e90ca42a8f7f5a5fc98f97c442d5d9d394549cff4fc546b",3145,"2026-08-11T07:33:45.786715Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/08_diagnostics/H06_daily/H06_daily_30_minute_temporal_cyclic_closure.csv","h06_daily_protected","19a7071269a33b93b87e1b6afcf5e13e321a1bde0a8cfddf46d5179536e54e1b",443,"2026-08-11T07:33:44.477309Z UTC",FALSE,,"h06_daily_protected","19a7071269a33b93b87e1b6afcf5e13e321a1bde0a8cfddf46d5179536e54e1b",443,"2026-08-11T07:33:44.477309Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/08_diagnostics/H06_daily/H06_daily_30_minute_temporal_diagnostic_verdict.csv","h06_daily_protected","0a25539f3b4cd2abc5fe1451f99500d07719960de2dc7a341079fafc4d5420d2",3129,"2026-08-11T07:33:45.837437Z UTC",FALSE,,"h06_daily_protected","0a25539f3b4cd2abc5fe1451f99500d07719960de2dc7a341079fafc4d5420d2",3129,"2026-08-11T07:33:45.837437Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
"artifacts/08_diagnostics/H06_daily/H06_daily_30_minute_temporal_k_check.csv","h06_daily_protected","4842e2b20f9b3ae62a9ed207577ea6b8fc1f6c4e4e58cb6517f422a6ff2a26d8",1864,"2026-08-11T07:23:29.407742Z UTC",FALSE,,"h06_daily_protected","4842e2b20f9b3ae62a9ed207577ea6b8fc1f6c4e4e58cb6517f422a6ff2a26d8",1864,"2026-08-11T07:23:29.407742Z UTC",FALSE,,"UNCHANGED","BYTE_IDENTICAL","PASS"
