run_id,data_scenario_id,placement,sample_scenario,analytical_role,metric_order,metric_id,analysis_unit,response_family,response_transform,site,participants,participant_days,observations,derivation_support_hours
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,14,first_timing_above_250,participant_day,gaussian,clock_hours,RISE,13,74,74,1717.2666666666669
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,14,first_timing_above_250,participant_day,gaussian,clock_hours,THUAS,13,65,65,1499.25
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,14,first_timing_above_250,participant_day,gaussian,clock_hours,TUM,10,54,54,1238.45
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,14,first_timing_above_250,participant_day,gaussian,clock_hours,UCR,6,28,28,643.8666666666667
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,15,last_timing_above_250,participant_day,gaussian,clock_hours,BAUA,16,75,75,1747.65
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,15,last_timing_above_250,participant_day,gaussian,clock_hours,FUSPCEU,22,101,101,2395.2
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,15,last_timing_above_250,participant_day,gaussian,clock_hours,IZTECH,17,85,85,1984.6333333333337
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,15,last_timing_above_250,participant_day,gaussian,clock_hours,KNUST,15,62,62,1421.1833333333334
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,15,last_timing_above_250,participant_day,gaussian,clock_hours,RISE,13,71,71,1653.6
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,15,last_timing_above_250,participant_day,gaussian,clock_hours,THUAS,13,56,56,1315.4333333333334
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,15,last_timing_above_250,participant_day,gaussian,clock_hours,TUM,10,50,50,1150.65
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,15,last_timing_above_250,participant_day,gaussian,clock_hours,UCR,6,24,24,557.7333333333333
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,BAUA,16,83,83,1936.7333333333331
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,FUSPCEU,22,118,118,2785.2833333333333
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,IZTECH,17,96,96,2241.1833333333334
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,KNUST,15,72,72,1646.8
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,RISE,13,71,71,1657.2833333333333
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,THUAS,13,73,73,1689.0166666666669
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,TUM,10,55,55,1268.65
main__glasses__paired_common_sample,main,glasses,paired_common_sample,paired_placement_comparison,16,dose_time_sensitive_corrected_medi,participant_day,gaussian,log10_offset_0.1,UCR,6,30,30,687.9333333333333
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,1,interdaily_stability,participant,gaussian,logit,BAUA,20,113,20,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,1,interdaily_stability,participant,gaussian,logit,FUSPCEU,22,122,22,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,1,interdaily_stability,participant,gaussian,logit,IZTECH,17,103,17,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,1,interdaily_stability,participant,gaussian,logit,KNUST,15,83,15,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,1,interdaily_stability,participant,gaussian,logit,RISE,16,96,16,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,1,interdaily_stability,participant,gaussian,logit,THUAS,15,94,15,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,1,interdaily_stability,participant,gaussian,logit,TUM,10,60,10,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,1,interdaily_stability,participant,gaussian,logit,UCR,39,226,39,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,BAUA,20,113,20,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,FUSPCEU,22,122,22,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,IZTECH,17,103,17,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,KNUST,15,83,15,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,RISE,16,96,16,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,THUAS,15,94,15,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,TUM,10,60,10,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,2,intradaily_variability,participant,gaussian,identity,UCR,39,226,39,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,BAUA,20,113,113,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,FUSPCEU,22,122,122,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,IZTECH,17,103,103,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,KNUST,15,83,83,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,RISE,16,96,96,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS,15,94,94,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,TUM,10,60,60,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,3,daily_geometric_mean_medi,participant_day,gaussian,log10_offset_0.1,UCR,39,226,226,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,BAUA,20,113,113,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,FUSPCEU,22,122,122,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,IZTECH,17,103,103,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,KNUST,15,83,83,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,RISE,16,96,96,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS,15,94,94,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,TUM,10,60,60,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,4,m10_mean_medi,participant_day,gaussian,log10_offset_0.1,UCR,39,226,226,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,BAUA,20,113,113,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,FUSPCEU,22,122,122,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,IZTECH,17,103,103,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,KNUST,15,83,83,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,RISE,16,96,96,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,THUAS,15,94,94,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,TUM,10,60,60,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,5,l10_mean_medi,participant_day,gaussian,log10_offset_0.1,UCR,39,226,226,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,BAUA,20,113,113,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,FUSPCEU,22,122,122,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,IZTECH,17,103,103,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,KNUST,15,83,83,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,RISE,16,96,96,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,THUAS,15,94,94,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,TUM,10,60,60,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,6,duration_above_1000,participant_day,tweedie_log,identity,UCR,39,226,226,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,BAUA,20,99,99,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,FUSPCEU,22,111,111,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,IZTECH,17,99,99,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,KNUST,15,83,83,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,RISE,16,90,90,
manuscript_prepared_data__chest__all_available,manuscript_prepared_data,chest,all_available,complementary_chest,7,duration_above_250_wake,participant_day,tweedie_log,identity,THUAS,14,80,80,
