run_id,placement,site,display_name,display_order,color_hex,clock_bin,time_hour,eta,standard_error,pointwise_lower_eta,pointwise_upper_eta,estimate_melEDI_lx,pointwise_lower_melEDI_lx,pointwise_upper_melEDI_lx,paired_participants,paired_participant_days,paired_observations_30_minute,paired_sites
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,450,7.75,1.1511962456043348,0.20302417737125592,0.7532761699658015,1.549116321242868,14.064336823777456,5.565994778571378,35.30921682741198,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,480,8.25,1.4740727073555573,0.20142151151232687,1.0792937990797768,1.8688516156313377,29.69015119121992,11.903110358235429,73.83526190374926,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,480,8.25,1.5195833305065238,0.21078886017789963,1.1064447562155915,1.9327219047974562,32.98135810184169,12.677466653619868,85.54892271131456,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,510,8.75,1.771769964895627,0.21294122262900084,1.35441283771886,2.189127092072394,59.024838149741214,22.515845974254717,154.4706709451665,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,510,8.75,1.8139067064258676,0.21811369859679192,1.3864117126413311,2.241401700210404,65.04884286335813,24.24510839989869,174.24187010858378,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,540,9.25,1.97543291793275,0.22305852214164323,1.5382462480903993,2.412619587775101,94.40024140452576,34.43394938067784,258.4946810505911,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,540,9.25,2.0141681583022906,0.2243773503814563,1.5743966326081118,2.4539396839964693,103.21613671658068,37.43156141395661,284.30660883535313,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,570,9.75,2.102554641328258,0.23202082178669328,1.647802186962953,2.557307095693563,126.53525852951384,44.342879233433884,360.73370338375236,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,570,9.75,2.136930775060098,0.22993301724727816,1.6862703423988057,2.58759120772139,136.96632700776604,48.459067968418694,386.7932989327234,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,600,10.25,2.175227021676976,0.2399424930764723,1.704948376886339,2.6455056664676126,149.60179978889798,50.59304475884743,441.98488495108546,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,600,10.25,2.2027913284642766,0.23497577744818773,1.7422472674265297,2.6633353895020235,159.41125370791292,55.13918564382806,460.5121499242818,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,630,10.75,2.2143647587610515,0.24643061681254677,1.7313696251204693,2.697359892401634,163.7191841599358,53.77280953234962,498.0497221286002,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,630,10.75,2.2306988754618713,0.2390087192224063,1.762250393794909,2.6991473571288336,169.99787005435084,57.74294465293317,500.104226645637,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,660,11.25,2.2384812021589524,0.2509689349509362,1.7465911284167421,2.7303712759011627,173.07340733934868,55.694466390909525,537.3910981209066,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,660,11.25,2.2371467613453406,0.24134143446522133,1.7641262418162733,2.710167280874408,172.54212037816845,57.993326012680804,512.9589651927314,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,690,11.75,2.2518329155420953,0.2536969825056636,1.7545959668445068,2.749069864239684,178.48003985039543,56.732396126895466,561.0382381584425,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,690,11.75,2.2278733629461875,0.24213143925274425,1.753304462485961,2.702442263406414,168.89480834487605,56.563639071233354,503.91360935570685,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,720,12.25,2.251337128856347,0.25503382166534727,1.7514800235526553,2.7511942341600384,178.27629079959644,56.32609861704636,563.7897938942374,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,720,12.25,2.2032917810765578,0.2419198565410472,1.7291375751110087,2.677445987042107,159.59517001077475,53.49664132071628,475.72360939682517,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,750,12.75,2.234534551079109,0.2549980030496555,1.7347476489721496,2.7343214531860687,171.50682295868154,54.193476230083164,542.3022135030488,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,750,12.75,2.164591540968377,0.2407042213365597,1.6928199362219625,2.6363631457147916,145.98026262404866,49.196937047658245,432.77563906213766,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,780,13.25,2.199747180995526,0.25321779732339555,1.703449417997108,2.696044943993944,158.29708355585555,50.41838030764121,496.54371514313425,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,780,13.25,2.1139496694011384,0.2379336502624214,1.6476082841766435,2.5802910546256332,129.9018909478846,44.32304090949074,380.34427630380833,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,810,13.75,2.147816472419642,0.24960883503035677,1.6585921455371428,2.6370407993021407,140.44534710292663,45.46088437792823,433.4516059879509,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,810,13.75,2.0545284137375197,0.23343084546853796,1.5970123637384506,2.512044463736589,113.27790132257998,39.43778757466297,325.020582026453,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,840,14.25,2.083306532301461,0.24471536654413317,1.603673227411442,2.5629398371914798,121.04528955568205,40.048860843361084,365.44414927956416,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,840,14.25,1.9901112604315656,0.22785390484446105,1.5435258131996057,2.4366967076635255,97.64876081192992,34.85632860051557,273.23592006933393,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,870,14.75,2.0106989791705656,0.23893852826660308,1.542388069249018,2.4790098890921133,102.39412664747866,34.7648715293947,301.20746325488534,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,870,14.75,1.9239006977657964,0.2216527268285396,1.489469336106764,2.358332059424829,83.82680643878768,30.76521710348564,228.10862770533632,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,900,15.25,1.933755226148119,0.23219900746070524,1.4786535342791896,2.3888569180170482,85.75295070529208,30.006033065314817,244.72565101867005,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,900,15.25,1.8580546188323872,0.21457700022543896,1.437491426479884,2.2786178111848905,72.01981746141503,27.28365574945031,189.8406024621907,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,930,15.75,1.8548980066898917,0.22432995976439965,1.415219364898349,2.294576648481434,71.4975244915483,25.914732520066416,196.95009495537855,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,930,15.75,1.7930823976542405,0.2062297752821,1.388879465561536,2.1972853297469452,61.99868414035528,24.383836211860086,157.40173047210757,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,960,16.25,1.7714017081668303,0.2159231577839325,1.3482000954821634,2.1946033208514972,58.97472493894309,22.194621080765206,156.4320672627463,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,960,16.25,1.724548979458474,0.19723919816476657,1.337967254715973,2.111130704200975,52.93333999238712,21.675455818332953,129.06079342781098,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,990,16.75,1.6786299008660586,0.2079012998141808,1.2711508408912005,2.0861089608409165,47.612250383973574,18.570280418584783,121.8295471554327,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,990,16.75,1.6461523555532325,0.188664243611574,1.2763772329040566,2.0159274782024084,44.17436647466487,18.796319913251516,103.63551758923577,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,1020,17.25,1.5724325416865534,0.20077004495470485,1.1789304844008446,1.9659345989722623,37.26220867138133,14.99838461648726,92.35589328009954,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,1020,17.25,1.5520721098202228,0.1809111526560268,1.1974927662127826,1.906651453427663,35.55103231287182,15.657697758569176,80.55874371034002,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,1050,17.75,1.4493203938939794,0.1946592429875176,1.0677952883806139,1.8308454994073449,28.039760311994268,11.589482587624737,67.64004790039115,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,1050,17.75,1.4373037532043769,0.17378753048386683,1.0966864524938411,1.7779210539149126,27.271824905777624,12.393567067030524,59.86820560956274,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,1080,18.25,1.3118389470072658,0.19028331689621492,0.9388904990318627,1.6847873949826688,20.404016705152113,8.587413613090135,48.293540329618814,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,1080,18.25,1.3040948928374767,0.16788956364418262,0.9750373947147337,1.6331523909602197,20.041642943338296,9.341421676873656,42.86871746027812,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,1110,18.75,1.1704844651356032,0.1891508657780316,0.7997555805660916,1.5412133497051148,14.707592870463795,6.206023437726617,34.67069325585275,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,1110,18.75,1.1642529112178996,0.1649706922751712,0.8409162958539241,1.4875895265818753,14.496640475892018,6.832921708351683,30.63190815436241,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,1140,19.25,1.0354062143979288,0.1922470731108576,0.6586088749674094,1.4122035538284483,10.74941232001979,4.4562639459676925,25.734707796937602,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,1140,19.25,1.029358563925701,0.16612769912364986,0.7037542568088411,1.354962871042561,10.599378809985758,4.9553852480741805,22.544507055754355,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,1170,19.75,0.9153153402009936,0.19956877302289283,0.5241677326372751,1.306462947764712,8.1283989520261,3.243241373183475,20.15176819621409,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,1170,19.75,0.9094295172609284,0.17112988332747922,0.5740211092605277,1.2448379252613289,8.017634951141142,3.649912285769147,17.47267695302164,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,1200,20.25,0.8143218887405113,0.2109102287025298,0.400945436512447,1.2276983409685756,6.421115445555773,2.417360634068261,16.792671665220357,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,1200,20.25,0.8096645186888637,0.17966480800040585,0.4575279657187646,1.1618010716589628,6.351556703446624,2.76766202827928,14.414466309951598,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,1230,20.75,0.7191114780128,0.22674449169705016,0.2747004405937405,1.1635225154318594,5.137348555817658,1.782350269755369,14.472112499917504,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,1230,20.75,0.7175625060858238,0.1926229651212274,0.34002843185290327,1.0950965803187445,5.118702093074128,2.087904854304534,12.347914031852808,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,1260,21.25,0.610814517532385,0.2471946767770772,0.12632185387929418,1.095307181185476,3.9814503478143313,1.2375864291986265,12.353951818017466,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,1260,21.25,0.6150161851238795,0.2103695363102022,0.20269947051149212,1.0273328997362667,4.02112877279304,1.4947751893032821,10.549590284485442,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,1290,21.75,0.4714065452814288,0.27151706276845217,-0.06075711893283853,1.0035702094956962,2.8607827735680584,0.7694465350800147,9.98254593993018,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,1290,21.75,0.48496275681380574,0.23183913625101377,0.030566399554944446,0.939359114072667,2.954659147838824,0.9729176743503823,8.596792617499753,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,1320,22.25,0.285218352856856,0.2989399545056184,-0.3006931915141981,0.87112989722791,1.8284942701850144,0.4003879105040514,7.332414077290781,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,1320,22.25,0.31301514756987836,0.2559275468659752,-0.18859362693911963,0.8146239220788764,1.955962303755847,0.54774843602002,6.425652181326773,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,1350,22.75,0.05650018999208083,0.3294620897312225,-0.5892336401524186,0.7022340201365803,1.0389382801302682,0.157493552994696,4.937719938459249,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,1350,22.75,0.10295111193667268,0.283036188708181,-0.45178962425284414,0.6576918481261895,1.167509175680354,0.25335429600993675,4.446653397384227,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,1380,23.25,-0.18860347739281208,0.3631301388760496,-0.9003254712908972,0.523118516505273,0.5477337442754117,0.025798229462819705,3.2351741536000476,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,1380,23.25,-0.1216637203725758,0.31408004873603945,-0.7372493041577978,0.4939218634126462,0.6556771314035401,0.08312628950428405,3.0183284959908727,112,643,29786,8
main__glasses__paired_common_sample,Near eye,UCR,San José (CR),8,#44AA99,1410,23.75,-0.4219917327703955,0.3990423922300286,-1.204100449845957,0.36011698430516614,0.2784497888185711,0,2.1914848184686626,112,643,29786,8
main__chest__paired_common_sample,Chest,UCR,San José (CR),8,#44AA99,1410,23.75,-0.3352713912622621,0.34857889235129647,-1.0184734660416674,0.34793068351714324,0.362092169078564,0,2.128079503580856,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,0,0.25,-0.7769761473742866,0.2699756122900445,-1.3061186241669227,-0.2478336705816503,0.06711823976403239,0,0.4651533801282285,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,0,0.25,-0.4356404206934296,0.24804021631128767,-0.9217903113810777,0.050509469994218514,0.2667410966520759,0.01973184881321291,1.0233354642622434,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,30,0.75,-0.8616640925376052,0.23991257689854475,-1.331884102696949,-0.3914440823782615,0.03751051464615745,0,0.3060279380467327,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,30,0.75,-0.5283850790423907,0.22303851996124172,-0.9655325453315422,-0.09123761275323922,0.1962203706069452,0.008259858388683247,0.7105174832898952,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,60,1.25,-0.9067027717994016,0.21317882885219572,-1.3245255986161333,-0.48887994498267,0.02396447007086942,0,0.22442928917925495,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,60,1.25,-0.5898757100662128,0.20236525892865273,-0.9865043292884945,-0.19324709084393094,0.15711315048519325,0.0031562796197631277,0.5408448656358534,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,90,1.75,-0.9218082053555652,0.18947629227580864,-1.2931749141403348,-0.5504414965707956,0.01972691567544525,0,0.181551926572229,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,90,1.75,-0.6326028148765431,0.18512491726034888,-0.9954409853477842,-0.269764644405302,0.1330221393360411,0.0010552811439192011,0.4373229068890945,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,120,2.25,-0.9222059330135728,0.1673189920721125,-1.250145131404456,-0.5942667346226895,0.0196173197451204,0,0.1545266522758885,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,120,2.25,-0.671234910176904,0.16908871340009948,-1.0026426986333141,-0.33982712172049384,0.11318914597006424,0,0.35727017753535806,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,150,2.75,-0.920839846514581,0.14652043123275768,-1.2080146147300637,-0.6336650782990982,0.01999417205120839,0,0.13245287486712629,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,150,2.75,-0.7142058671037786,0.15381301727223937,-1.015673841310805,-0.41273789289675233,0.09310527298140076,0,0.2866002291417816,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,180,3.25,-0.925991302451791,0.1290741940672802,-1.1789720741571936,-0.6730105307463883,0.0185792495611702,0,0.1123192978320828,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,180,3.25,-0.7623536594228996,0.14124687264942318,-1.0391924427446846,-0.4855148761011146,0.07284082896713254,0,0.2269528473668436,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,210,3.75,-0.9428990164472342,0.11666689253404876,-1.1715619240021746,-0.7142361088922937,0.01405149529444267,0,0.09309182670071373,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,210,3.75,-0.8127984455501394,0.13269820520448047,-1.0728821485640265,-0.5527147425362522,0.05388686578104759,0,0.18008203772769119,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,240,4.25,-0.9682278814735724,0.10858029348646,-1.1810413461378229,-0.7554144168093219,0.00759005227520338,0,0.07562469506542088,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,240,4.25,-0.8566282460561396,0.12699753346457338,-1.1055388377721236,-0.6077176543401557,0.03911429332138161,0,0.14676430920941777,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,270,4.75,-0.9857752495426624,0.103503735704134,-1.1886388437881175,-0.7829116552972073,0.00332960053902525,0,0.06484976967928355,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,270,4.75,-0.8764921399045463,0.12264765168313436,-1.116877119991903,-0.6361071598171897,0.03289476089186297,0,0.13114943710560628,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,300,5.25,-0.9653403183452216,0.10232967996028872,-1.1659028056168976,-0.7647778310735457,0.00830778686444866,0,0.07187874301059055,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,300,5.25,-0.845020902661819,0.12045950815308454,-1.0811172002372735,-0.6089246050863644,0.04288251872748155,0,0.14607947689247927,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,330,5.75,-0.8704331434742605,0.10593507650983,-1.0780620781330224,-0.6628042088154986,0.03476181655440444,0,0.11736809095746303,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,330,5.75,-0.7323397378869619,0.12152346335718316,-0.9705213493436138,-0.4941581264303101,0.0852082218224654,0.007023377033839692,0.2205102135750546,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,360,6.25,-0.6668495448700665,0.1127847166829818,-0.8879035275752646,-0.4457955621648685,0.11535276644571985,0.029448336082783355,0.2582650454940292,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,360,6.25,-0.512073171628608,0.12491264801682102,-0.7568974629551057,-0.26724888030211025,0.20755785856065576,0.0750259876677129,0.44044452268424883,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,390,6.75,-0.33285319003613195,0.12041585713598196,-0.568863933190177,-0.09684244688208693,0.3646723276408531,0.16985847812176,0.7001244710857117,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,390,6.75,-0.1684675142222616,0.1286646989482211,-0.42064569024246345,0.08371066179794026,0.5784728692308219,0.27962456716386985,1.1125807286955651,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,420,7.25,0.10921740358529908,0.12827704818606528,-0.14220099090249788,0.36063579807309604,1.1859302229872992,0.6207738288231848,2.1942238914140972,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,420,7.25,0.2732537885473842,0.132510835225902,0.013537323943294821,0.5329702531514735,1.7760905183007212,0.931661738244194,3.31169542533209,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,450,7.75,0.6015751279792232,0.13696126782006404,0.3331359757749531,0.8700142801834934,3.8955367354693737,2.05345586715601,7.313346169740058,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,450,7.75,0.7563356281702266,0.13734832306419106,0.48713786162744016,1.025533394713013,5.606050726187413,2.9699963676310572,10.5055548576912,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,480,8.25,1.075872559381982,0.1460985060845011,0.789524749261254,1.36222036950271,11.808924978400466,6.0592062775653,22.926099102696746,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,480,8.25,1.2168497616223892,0.1430174823917589,0.9365406469749505,1.497158876269828,16.375923303595094,8.540535263642635,31.31657784190431,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,510,8.75,1.4623519110584011,0.1543757857891198,1.1597809308266562,1.764922891290146,28.896922715992535,14.347108380543249,58.09998748882002,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,510,8.75,1.5905345771823434,0.14816493599250138,1.3001366388653584,1.8809325154993284,38.852431918968755,19.858901683782854,75.92081399272269,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,540,9.25,1.7154889762502576,0.1611447806943576,1.3996510097927115,2.031326942707804,51.83844897399083,24.99868741488757,107.37982303742847,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,540,9.25,1.8352983276386152,0.15205454279066036,1.5372769000832165,2.133319755194014,68.33816045289932,34.35695534663652,135.83138915084066,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,570,9.75,1.8428182019772323,0.16708670486237973,1.5153342781514947,2.17030212580297,69.53349635048131,32.65927472749763,147.9137718043699,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,570,9.75,1.9575921986034557,0.15548186137412437,1.6528533500609226,2.2623310471459885,90.59684891403968,44.862800158683186,182.84942427751702,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,600,10.25,1.8736273168152104,0.17265014405859716,1.535239252534708,2.212015381095713,74.65277456625373,34.19566691097963,162.83537372688264,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,600,10.25,1.9828223826723068,0.15900699133416324,1.6711744063672744,2.294470358977339,96.02190795555968,46.800168861044384,196.90187469242593,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,630,10.75,1.8497566785301265,0.17727390570108834,1.5023062079572438,2.197207149103009,70.6549255831363,31.691147786972987,157.3733799427828,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,630,10.75,1.9478039415786952,0.1619807316107916,1.630327541432095,2.2652803417252954,88.57556036520707,42.59013630210057,184.09606230436341,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,660,11.25,1.8163788708663515,0.18014811240893053,1.4632950586619746,2.169462683070728,65.42075163280803,28.959963110816933,147.62795402930678,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,660,11.25,1.8938564532629292,0.1634118957099754,1.573575023025962,2.2141378834998964,78.21707396710586,37.36062535164874,163.63362743393645,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,690,11.75,1.8005023710287078,0.18153605246009857,1.444698246311341,2.1563064957460747,63.06876279737739,27.74186006269427,143.21989976122262,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,690,11.75,1.85017217774347,0.16359343614436817,1.5295349347933556,2.1708094206935846,70.72265078985006,33.74814983361582,148.08676617649655,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,720,12.25,1.8100170952488943,0.18219883168926576,1.4529139471126584,2.1671202433851304,64.4679644593559,28.273567672484816,146.83330364892902,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,720,12.25,1.8314305171873655,0.16343895527573432,1.5110960511760736,2.151764983198657,67.73135883653637,32.34113581801922,141.72898118675948,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,750,12.75,1.838227707783811,0.18216578123849583,1.481189337340757,2.195266078226865,68.8013462813959,30.182333451363494,156.67112620840894,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,750,12.75,1.8391825609473131,0.16297418403697786,1.519759029825034,2.158606092069592,68.95300154973451,32.99474429072728,143.98079364927008,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,780,13.25,1.8660386701373857,0.1807365700113864,1.5118015022257665,2.220275838049005,73.3579273125328,32.39387475808088,165.96413132405556,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,780,13.25,1.8619759758384455,0.16131679320460574,1.5458008710559228,2.1781510806209683,72.67395465627025,35.039928302934136,150.61312697785613,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,810,13.75,1.87024072497537,0.17768849247214033,1.5219776792627586,2.2185037706879815,74.07212558617316,33.16424565636019,165.28791442333971,112,643,29786,8
main__chest__paired_common_sample,Chest,KNUST,Kumasi (GH),9,#AA4499,810,13.75,1.8798679002901175,0.15815847976428865,1.5698829761025048,2.18985282447773,75.73468729522561,37.04351296367841,154.72918384128846,112,643,29786,8
main__glasses__paired_common_sample,Near eye,KNUST,Kumasi (GH),9,#AA4499,840,14.25,1.833312433972426,0.1738108456770366,1.492649436322985,2.173975431621867,68.02592843304662,30.99205564774333,149.1709963421619,112,643,29786,8
