placement,site,participant,participant_day,hours,exact_zero_hours,categories,ar_sequences,boundary_hours
Chest,RISE,RISE.RISE_S008,RISE.RISE_S008.2025-04-30,22,4,5,2,2
Chest,RISE,RISE.RISE_S008,RISE.RISE_S008.2025-05-01,24,7,5,1,1
Chest,RISE,RISE.RISE_S008,RISE.RISE_S008.2025-05-02,24,9,5,1,1
Chest,RISE,RISE.RISE_S008,RISE.RISE_S008.2025-05-03,24,8,5,1,2
Chest,RISE,RISE.RISE_S008,RISE.RISE_S008.2025-05-04,24,8,5,1,3
Chest,RISE,RISE.RISE_S009,RISE.RISE_S009.2025-05-27,24,4,5,1,3
Chest,RISE,RISE.RISE_S009,RISE.RISE_S009.2025-05-28,21,4,5,3,4
Chest,RISE,RISE.RISE_S009,RISE.RISE_S009.2025-05-29,23,4,6,2,3
Chest,RISE,RISE.RISE_S009,RISE.RISE_S009.2025-05-30,22,4,5,2,5
Chest,RISE,RISE.RISE_S009,RISE.RISE_S009.2025-05-31,23,4,5,2,4
Chest,RISE,RISE.RISE_S009,RISE.RISE_S009.2025-06-01,22,7,5,2,2
Chest,RISE,RISE.RISE_S010,RISE.RISE_S010.2025-06-10,24,7,5,1,6
Chest,RISE,RISE.RISE_S010,RISE.RISE_S010.2025-06-11,23,6,4,2,5
Chest,RISE,RISE.RISE_S010,RISE.RISE_S010.2025-06-12,20,7,4,3,1
Chest,RISE,RISE.RISE_S010,RISE.RISE_S010.2025-06-13,22,8,3,3,4
Chest,RISE,RISE.RISE_S010,RISE.RISE_S010.2025-06-14,24,6,4,1,2
Chest,RISE,RISE.RISE_S012,RISE.RISE_S012.2025-06-10,24,10,6,1,3
Chest,RISE,RISE.RISE_S012,RISE.RISE_S012.2025-06-11,24,9,4,1,3
Chest,RISE,RISE.RISE_S012,RISE.RISE_S012.2025-06-12,24,10,4,1,3
Chest,RISE,RISE.RISE_S012,RISE.RISE_S012.2025-06-13,24,9,4,1,3
Chest,RISE,RISE.RISE_S012,RISE.RISE_S012.2025-06-14,24,9,4,1,1
Chest,RISE,RISE.RISE_S012,RISE.RISE_S012.2025-06-15,24,10,6,1,2
Chest,RISE,RISE.RISE_S012,RISE.RISE_S012.2025-06-16,24,10,4,1,2
Chest,RISE,RISE.RISE_S013,RISE.RISE_S013.2025-06-24,24,9,3,1,2
Chest,RISE,RISE.RISE_S013,RISE.RISE_S013.2025-06-25,21,8,3,2,3
Chest,RISE,RISE.RISE_S013,RISE.RISE_S013.2025-06-26,24,9,3,1,0
Chest,RISE,RISE.RISE_S013,RISE.RISE_S013.2025-06-27,22,9,3,2,3
Chest,RISE,RISE.RISE_S013,RISE.RISE_S013.2025-06-28,21,7,4,2,1
Chest,RISE,RISE.RISE_S013,RISE.RISE_S013.2025-06-29,24,10,2,1,1
Chest,RISE,RISE.RISE_S014,RISE.RISE_S014.2025-10-07,24,9,4,1,5
Chest,RISE,RISE.RISE_S014,RISE.RISE_S014.2025-10-08,24,6,3,1,5
Chest,RISE,RISE.RISE_S014,RISE.RISE_S014.2025-10-09,24,9,3,1,4
Chest,RISE,RISE.RISE_S014,RISE.RISE_S014.2025-10-10,24,6,4,1,6
Chest,RISE,RISE.RISE_S014,RISE.RISE_S014.2025-10-11,24,10,3,1,3
Chest,RISE,RISE.RISE_S014,RISE.RISE_S014.2025-10-12,24,12,2,1,5
Chest,RISE,RISE.RISE_S015,RISE.RISE_S015.2025-10-07,24,6,4,1,3
Chest,RISE,RISE.RISE_S015,RISE.RISE_S015.2025-10-08,24,7,5,1,4
Chest,RISE,RISE.RISE_S015,RISE.RISE_S015.2025-10-09,22,6,4,2,3
Chest,RISE,RISE.RISE_S015,RISE.RISE_S015.2025-10-10,23,7,5,2,3
Chest,RISE,RISE.RISE_S015,RISE.RISE_S015.2025-10-11,24,8,6,1,3
Chest,RISE,RISE.RISE_S015,RISE.RISE_S015.2025-10-12,23,9,6,2,3
Chest,RISE,RISE.RISE_S016,RISE.RISE_S016.2025-10-07,24,7,4,1,3
Chest,RISE,RISE.RISE_S016,RISE.RISE_S016.2025-10-08,21,7,4,2,4
Chest,RISE,RISE.RISE_S016,RISE.RISE_S016.2025-10-09,21,5,3,3,5
Chest,RISE,RISE.RISE_S016,RISE.RISE_S016.2025-10-10,24,8,5,1,3
Chest,RISE,RISE.RISE_S016,RISE.RISE_S016.2025-10-11,21,8,5,2,2
Chest,RISE,RISE.RISE_S016,RISE.RISE_S016.2025-10-12,23,8,4,2,3
Chest,RISE,RISE.RISE_S017,RISE.RISE_S017.2025-10-14,24,8,2,1,3
Chest,RISE,RISE.RISE_S017,RISE.RISE_S017.2025-10-15,24,8,2,1,2
Chest,RISE,RISE.RISE_S017,RISE.RISE_S017.2025-10-16,24,8,2,1,3
Chest,RISE,RISE.RISE_S017,RISE.RISE_S017.2025-10-17,24,8,2,1,2
Chest,RISE,RISE.RISE_S017,RISE.RISE_S017.2025-10-18,24,9,4,1,1
Chest,RISE,RISE.RISE_S017,RISE.RISE_S017.2025-10-19,24,8,5,1,1
Chest,THUAS,THUAS.THUAS_S001,THUAS.THUAS_S001.2025-02-23,20,6,5,2,4
Chest,THUAS,THUAS.THUAS_S001,THUAS.THUAS_S001.2025-02-24,24,8,4,1,3
Chest,THUAS,THUAS.THUAS_S001,THUAS.THUAS_S001.2025-02-25,24,7,3,1,3
Chest,THUAS,THUAS.THUAS_S001,THUAS.THUAS_S001.2025-02-26,24,6,3,1,4
Chest,THUAS,THUAS.THUAS_S001,THUAS.THUAS_S001.2025-02-27,23,8,5,2,3
Chest,THUAS,THUAS.THUAS_S001,THUAS.THUAS_S001.2025-02-28,22,7,5,2,4
Chest,THUAS,THUAS.THUAS_S001,THUAS.THUAS_S001.2025-03-02,24,8,4,1,3
Chest,THUAS,THUAS.THUAS_S002,THUAS.THUAS_S002.2025-03-04,24,7,3,1,3
Chest,THUAS,THUAS.THUAS_S002,THUAS.THUAS_S002.2025-03-05,24,7,3,1,2
Chest,THUAS,THUAS.THUAS_S002,THUAS.THUAS_S002.2025-03-06,24,17,3,1,0
Chest,THUAS,THUAS.THUAS_S002,THUAS.THUAS_S002.2025-03-07,24,10,3,1,2
Chest,THUAS,THUAS.THUAS_S002,THUAS.THUAS_S002.2025-03-08,24,16,5,1,0
Chest,THUAS,THUAS.THUAS_S003,THUAS.THUAS_S003.2025-03-18,22,7,4,2,2
Chest,THUAS,THUAS.THUAS_S003,THUAS.THUAS_S003.2025-03-19,20,6,4,2,3
Chest,THUAS,THUAS.THUAS_S003,THUAS.THUAS_S003.2025-03-20,24,6,5,1,2
Chest,THUAS,THUAS.THUAS_S003,THUAS.THUAS_S003.2025-03-21,23,6,3,2,4
Chest,THUAS,THUAS.THUAS_S003,THUAS.THUAS_S003.2025-03-22,23,9,3,2,3
Chest,THUAS,THUAS.THUAS_S003,THUAS.THUAS_S003.2025-03-23,24,7,5,1,3
Chest,THUAS,THUAS.THUAS_S005,THUAS.THUAS_S005.2025-03-25,24,9,5,1,3
Chest,THUAS,THUAS.THUAS_S005,THUAS.THUAS_S005.2025-03-26,22,8,5,2,3
Chest,THUAS,THUAS.THUAS_S005,THUAS.THUAS_S005.2025-03-27,24,7,5,1,1
Chest,THUAS,THUAS.THUAS_S005,THUAS.THUAS_S005.2025-03-28,22,5,4,2,5
Chest,THUAS,THUAS.THUAS_S005,THUAS.THUAS_S005.2025-03-29,24,6,4,1,3
Chest,THUAS,THUAS.THUAS_S005,THUAS.THUAS_S005.2025-03-30,21,5,3,3,3
Chest,THUAS,THUAS.THUAS_S006,THUAS.THUAS_S006.2025-04-01,23,7,3,2,3
Chest,THUAS,THUAS.THUAS_S006,THUAS.THUAS_S006.2025-04-02,24,9,4,1,1
Chest,THUAS,THUAS.THUAS_S006,THUAS.THUAS_S006.2025-04-03,24,9,5,1,2
Chest,THUAS,THUAS.THUAS_S006,THUAS.THUAS_S006.2025-04-05,24,6,4,1,2
Chest,THUAS,THUAS.THUAS_S006,THUAS.THUAS_S006.2025-04-06,22,2,3,1,3
Chest,THUAS,THUAS.THUAS_S007,THUAS.THUAS_S007.2025-04-08,23,6,4,2,3
Chest,THUAS,THUAS.THUAS_S007,THUAS.THUAS_S007.2025-04-09,22,7,4,3,4
Chest,THUAS,THUAS.THUAS_S007,THUAS.THUAS_S007.2025-04-10,23,6,4,2,6
Chest,THUAS,THUAS.THUAS_S007,THUAS.THUAS_S007.2025-04-12,22,8,4,3,7
Chest,THUAS,THUAS.THUAS_S007,THUAS.THUAS_S007.2025-04-13,22,7,4,3,3
Chest,THUAS,THUAS.THUAS_S010,THUAS.THUAS_S010.2025-06-03,23,4,3,1,3
Chest,THUAS,THUAS.THUAS_S010,THUAS.THUAS_S010.2025-06-05,21,5,4,3,4
Chest,THUAS,THUAS.THUAS_S010,THUAS.THUAS_S010.2025-06-06,20,5,3,1,1
Chest,THUAS,THUAS.THUAS_S010,THUAS.THUAS_S010.2025-06-07,23,5,5,2,3
Chest,THUAS,THUAS.THUAS_S010,THUAS.THUAS_S010.2025-06-08,24,6,4,1,3
Chest,THUAS,THUAS.THUAS_S010,THUAS.THUAS_S010.2025-06-09,22,4,4,2,3
Chest,THUAS,THUAS.THUAS_S011,THUAS.THUAS_S011.2025-05-13,24,7,3,1,4
Chest,THUAS,THUAS.THUAS_S011,THUAS.THUAS_S011.2025-05-14,24,8,3,1,3
Chest,THUAS,THUAS.THUAS_S011,THUAS.THUAS_S011.2025-05-15,24,9,3,1,2
Chest,THUAS,THUAS.THUAS_S011,THUAS.THUAS_S011.2025-05-16,23,9,4,2,2
Chest,THUAS,THUAS.THUAS_S011,THUAS.THUAS_S011.2025-05-17,24,7,4,1,2
Chest,THUAS,THUAS.THUAS_S011,THUAS.THUAS_S011.2025-05-18,24,10,5,1,5
Chest,THUAS,THUAS.THUAS_S014,THUAS.THUAS_S014.2025-07-08,13,1,3,2,2
Chest,THUAS,THUAS.THUAS_S014,THUAS.THUAS_S014.2025-07-09,12,0,3,1,3
Chest,THUAS,THUAS.THUAS_S014,THUAS.THUAS_S014.2025-07-10,15,0,2,2,5
Chest,THUAS,THUAS.THUAS_S014,THUAS.THUAS_S014.2025-07-11,10,0,2,3,3
Chest,THUAS,THUAS.THUAS_S014,THUAS.THUAS_S014.2025-07-12,15,0,2,1,2
Chest,THUAS,THUAS.THUAS_S014,THUAS.THUAS_S014.2025-07-13,12,0,2,2,1
Chest,THUAS,THUAS.THUAS_S015,THUAS.THUAS_S015.2025-07-08,24,7,4,1,2
Chest,THUAS,THUAS.THUAS_S015,THUAS.THUAS_S015.2025-07-09,21,10,2,2,4
Chest,THUAS,THUAS.THUAS_S015,THUAS.THUAS_S015.2025-07-10,24,7,4,1,3
Chest,THUAS,THUAS.THUAS_S015,THUAS.THUAS_S015.2025-07-11,24,9,2,1,2
Chest,THUAS,THUAS.THUAS_S015,THUAS.THUAS_S015.2025-07-12,24,8,4,1,2
Chest,THUAS,THUAS.THUAS_S015,THUAS.THUAS_S015.2025-07-13,24,17,2,1,3
Chest,THUAS,THUAS.THUAS_S016,THUAS.THUAS_S016.2025-07-08,16,0,5,2,1
Chest,THUAS,THUAS.THUAS_S016,THUAS.THUAS_S016.2025-07-09,16,0,5,1,2
Chest,THUAS,THUAS.THUAS_S016,THUAS.THUAS_S016.2025-07-10,17,0,4,1,3
Chest,THUAS,THUAS.THUAS_S016,THUAS.THUAS_S016.2025-07-11,16,0,3,1,0
Chest,THUAS,THUAS.THUAS_S016,THUAS.THUAS_S016.2025-07-12,14,0,3,1,1
Chest,THUAS,THUAS.THUAS_S016,THUAS.THUAS_S016.2025-07-13,15,0,4,1,3
Chest,THUAS,THUAS.THUAS_S017,THUAS.THUAS_S017.2025-09-09,24,6,4,1,0
Chest,THUAS,THUAS.THUAS_S017,THUAS.THUAS_S017.2025-09-10,24,6,4,1,0
Chest,THUAS,THUAS.THUAS_S017,THUAS.THUAS_S017.2025-09-11,24,7,4,1,1
Chest,THUAS,THUAS.THUAS_S017,THUAS.THUAS_S017.2025-09-12,24,7,5,1,1
Chest,THUAS,THUAS.THUAS_S017,THUAS.THUAS_S017.2025-09-13,24,5,4,1,0
Chest,THUAS,THUAS.THUAS_S017,THUAS.THUAS_S017.2025-09-14,24,5,4,1,0
Chest,THUAS,THUAS.THUAS_S018,THUAS.THUAS_S018.2025-09-23,23,7,4,2,3
Chest,THUAS,THUAS.THUAS_S018,THUAS.THUAS_S018.2025-09-24,20,7,5,3,1
Chest,THUAS,THUAS.THUAS_S018,THUAS.THUAS_S018.2025-09-25,22,7,4,3,4
Chest,THUAS,THUAS.THUAS_S018,THUAS.THUAS_S018.2025-09-26,22,6,5,2,4
Chest,THUAS,THUAS.THUAS_S018,THUAS.THUAS_S018.2025-09-27,21,8,5,2,3
Chest,THUAS,THUAS.THUAS_S018,THUAS.THUAS_S018.2025-09-28,21,6,5,3,5
Chest,THUAS,THUAS.THUAS_S018,THUAS.THUAS_S018.2025-09-29,24,7,4,1,0
Chest,THUAS,THUAS.THUAS_S019,THUAS.THUAS_S019.2025-09-30,24,9,3,1,3
Chest,THUAS,THUAS.THUAS_S019,THUAS.THUAS_S019.2025-10-01,24,8,3,1,1
Chest,THUAS,THUAS.THUAS_S019,THUAS.THUAS_S019.2025-10-02,24,10,3,1,2
Chest,THUAS,THUAS.THUAS_S019,THUAS.THUAS_S019.2025-10-03,24,7,4,1,4
Chest,THUAS,THUAS.THUAS_S019,THUAS.THUAS_S019.2025-10-04,24,9,3,1,3
Chest,THUAS,THUAS.THUAS_S019,THUAS.THUAS_S019.2025-10-05,24,10,3,1,3
Chest,THUAS,THUAS.THUAS_S019,THUAS.THUAS_S019.2025-10-06,21,7,4,1,1
Chest,THUAS,THUAS.THUAS_S020,THUAS.THUAS_S020.2025-10-07,24,4,5,1,2
Chest,THUAS,THUAS.THUAS_S020,THUAS.THUAS_S020.2025-10-08,24,5,2,1,3
Chest,THUAS,THUAS.THUAS_S020,THUAS.THUAS_S020.2025-10-09,24,5,3,1,2
Chest,THUAS,THUAS.THUAS_S020,THUAS.THUAS_S020.2025-10-10,24,6,5,1,2
Chest,THUAS,THUAS.THUAS_S020,THUAS.THUAS_S020.2025-10-11,24,3,6,1,3
Chest,THUAS,THUAS.THUAS_S020,THUAS.THUAS_S020.2025-10-12,24,4,4,1,3
Chest,THUAS,THUAS.THUAS_S020,THUAS.THUAS_S020.2025-10-13,24,5,5,1,3
Chest,TUM,TUM.TUM_S001,TUM.TUM_S001.2024-05-14,24,6,4,1,4
Chest,TUM,TUM.TUM_S001,TUM.TUM_S001.2024-05-15,22,4,4,2,3
Chest,TUM,TUM.TUM_S001,TUM.TUM_S001.2024-05-16,24,5,4,1,4
Chest,TUM,TUM.TUM_S001,TUM.TUM_S001.2024-05-17,22,4,4,2,8
Chest,TUM,TUM.TUM_S001,TUM.TUM_S001.2024-05-18,24,4,4,1,4
Chest,TUM,TUM.TUM_S001,TUM.TUM_S001.2024-05-19,24,0,4,1,6
Chest,TUM,TUM.TUM_S002,TUM.TUM_S002.2024-05-28,22,7,4,2,5
Chest,TUM,TUM.TUM_S002,TUM.TUM_S002.2024-05-29,22,3,3,3,6
Chest,TUM,TUM.TUM_S002,TUM.TUM_S002.2024-05-30,22,5,4,2,5
Chest,TUM,TUM.TUM_S002,TUM.TUM_S002.2024-05-31,24,9,5,1,2
Chest,TUM,TUM.TUM_S002,TUM.TUM_S002.2024-06-01,24,10,5,1,1
Chest,TUM,TUM.TUM_S002,TUM.TUM_S002.2024-06-02,23,10,5,2,2
Chest,TUM,TUM.TUM_S003,TUM.TUM_S003.2024-06-04,24,4,4,1,5
Chest,TUM,TUM.TUM_S003,TUM.TUM_S003.2024-06-05,22,7,4,2,4
Chest,TUM,TUM.TUM_S003,TUM.TUM_S003.2024-06-06,23,5,5,2,4
Chest,TUM,TUM.TUM_S003,TUM.TUM_S003.2024-06-07,22,5,4,3,5
Chest,TUM,TUM.TUM_S003,TUM.TUM_S003.2024-06-08,24,4,4,1,4
Chest,TUM,TUM.TUM_S003,TUM.TUM_S003.2024-06-09,24,4,3,1,2
Chest,TUM,TUM.TUM_S004,TUM.TUM_S004.2024-06-11,24,7,4,1,4
Chest,TUM,TUM.TUM_S004,TUM.TUM_S004.2024-06-12,24,6,6,1,3
Chest,TUM,TUM.TUM_S004,TUM.TUM_S004.2024-06-13,24,5,5,1,2
Chest,TUM,TUM.TUM_S004,TUM.TUM_S004.2024-06-14,24,9,4,1,2
Chest,TUM,TUM.TUM_S004,TUM.TUM_S004.2024-06-15,24,8,4,1,2
Chest,TUM,TUM.TUM_S004,TUM.TUM_S004.2024-06-16,24,8,4,1,2
Chest,TUM,TUM.TUM_S005,TUM.TUM_S005.2024-06-18,24,8,3,1,4
Chest,TUM,TUM.TUM_S005,TUM.TUM_S005.2024-06-19,24,11,4,1,6
Chest,TUM,TUM.TUM_S005,TUM.TUM_S005.2024-06-20,23,12,3,2,4
Chest,TUM,TUM.TUM_S005,TUM.TUM_S005.2024-06-21,21,10,3,2,1
Chest,TUM,TUM.TUM_S005,TUM.TUM_S005.2024-06-22,22,8,3,2,3
Chest,TUM,TUM.TUM_S005,TUM.TUM_S005.2024-06-23,23,8,3,2,4
Chest,TUM,TUM.TUM_S006,TUM.TUM_S006.2024-06-25,24,5,3,1,5
Chest,TUM,TUM.TUM_S006,TUM.TUM_S006.2024-06-26,24,6,4,1,3
Chest,TUM,TUM.TUM_S006,TUM.TUM_S006.2024-06-27,23,6,4,2,4
Chest,TUM,TUM.TUM_S006,TUM.TUM_S006.2024-06-28,24,4,4,1,3
Chest,TUM,TUM.TUM_S006,TUM.TUM_S006.2024-06-29,24,3,4,1,5
Chest,TUM,TUM.TUM_S006,TUM.TUM_S006.2024-06-30,24,4,3,1,3
Chest,TUM,TUM.TUM_S007,TUM.TUM_S007.2024-07-02,24,6,4,1,0
Chest,TUM,TUM.TUM_S007,TUM.TUM_S007.2024-07-03,23,8,5,2,4
Chest,TUM,TUM.TUM_S007,TUM.TUM_S007.2024-07-04,22,7,4,2,2
Chest,TUM,TUM.TUM_S007,TUM.TUM_S007.2024-07-05,24,6,4,1,1
Chest,TUM,TUM.TUM_S007,TUM.TUM_S007.2024-07-06,24,5,5,1,0
Chest,TUM,TUM.TUM_S007,TUM.TUM_S007.2024-07-07,23,6,4,2,1
Chest,TUM,TUM.TUM_S008,TUM.TUM_S008.2024-07-09,21,4,4,2,4
Chest,TUM,TUM.TUM_S008,TUM.TUM_S008.2024-07-10,23,4,2,2,4
Chest,TUM,TUM.TUM_S008,TUM.TUM_S008.2024-07-11,23,5,4,2,8
Chest,TUM,TUM.TUM_S008,TUM.TUM_S008.2024-07-12,23,2,4,2,3
Chest,TUM,TUM.TUM_S008,TUM.TUM_S008.2024-07-13,22,2,5,3,4
Chest,TUM,TUM.TUM_S008,TUM.TUM_S008.2024-07-14,20,4,3,1,3
Chest,TUM,TUM.TUM_S009,TUM.TUM_S009.2024-07-16,24,4,4,1,3
Chest,TUM,TUM.TUM_S009,TUM.TUM_S009.2024-07-17,24,5,5,1,3
Chest,TUM,TUM.TUM_S009,TUM.TUM_S009.2024-07-18,24,4,4,1,3
Chest,TUM,TUM.TUM_S009,TUM.TUM_S009.2024-07-19,24,4,4,1,3
Chest,TUM,TUM.TUM_S009,TUM.TUM_S009.2024-07-20,23,4,5,2,4
Chest,TUM,TUM.TUM_S009,TUM.TUM_S009.2024-07-21,24,5,5,1,3
Chest,TUM,TUM.TUM_S010,TUM.TUM_S010.2024-07-23,20,8,3,3,2
Chest,TUM,TUM.TUM_S010,TUM.TUM_S010.2024-07-24,24,10,3,1,4
Chest,TUM,TUM.TUM_S010,TUM.TUM_S010.2024-07-25,22,10,3,2,3
Chest,TUM,TUM.TUM_S010,TUM.TUM_S010.2024-07-26,22,12,4,2,4
Chest,TUM,TUM.TUM_S010,TUM.TUM_S010.2024-07-27,23,3,3,1,3
Chest,TUM,TUM.TUM_S010,TUM.TUM_S010.2024-07-28,24,10,3,1,3
Chest,UCR,UCR.UCR_S001,UCR.UCR_S001.2025-06-17,23,7,4,2,5
Chest,UCR,UCR.UCR_S001,UCR.UCR_S001.2025-06-18,24,6,5,1,4
Chest,UCR,UCR.UCR_S001,UCR.UCR_S001.2025-06-19,24,6,5,1,4
Chest,UCR,UCR.UCR_S001,UCR.UCR_S001.2025-06-22,23,5,6,2,5
Chest,UCR,UCR.UCR_S002,UCR.UCR_S002.2025-06-17,24,9,4,1,5
Chest,UCR,UCR.UCR_S002,UCR.UCR_S002.2025-06-18,24,8,4,1,4
Chest,UCR,UCR.UCR_S002,UCR.UCR_S002.2025-06-19,24,8,4,1,2
Chest,UCR,UCR.UCR_S002,UCR.UCR_S002.2025-06-20,24,6,4,1,2
Chest,UCR,UCR.UCR_S002,UCR.UCR_S002.2025-06-21,24,6,5,1,3
Chest,UCR,UCR.UCR_S002,UCR.UCR_S002.2025-06-22,24,8,5,1,0
Chest,UCR,UCR.UCR_S003,UCR.UCR_S003.2025-06-17,24,4,5,1,4
Chest,UCR,UCR.UCR_S003,UCR.UCR_S003.2025-06-18,24,4,2,1,1
Chest,UCR,UCR.UCR_S003,UCR.UCR_S003.2025-06-19,24,0,4,1,3
Chest,UCR,UCR.UCR_S003,UCR.UCR_S003.2025-06-20,19,4,3,2,2
Chest,UCR,UCR.UCR_S003,UCR.UCR_S003.2025-06-22,23,5,3,2,4
Chest,UCR,UCR.UCR_S004,UCR.UCR_S004.2025-06-24,18,0,4,2,3
Chest,UCR,UCR.UCR_S004,UCR.UCR_S004.2025-06-25,16,1,3,3,5
Chest,UCR,UCR.UCR_S004,UCR.UCR_S004.2025-06-26,17,0,5,2,2
Chest,UCR,UCR.UCR_S004,UCR.UCR_S004.2025-06-27,15,0,3,2,3
Chest,UCR,UCR.UCR_S004,UCR.UCR_S004.2025-06-28,16,0,4,2,2
Chest,UCR,UCR.UCR_S004,UCR.UCR_S004.2025-06-29,18,1,4,2,2
Chest,UCR,UCR.UCR_S005,UCR.UCR_S005.2025-06-24,24,5,3,1,4
Chest,UCR,UCR.UCR_S005,UCR.UCR_S005.2025-06-25,24,3,3,1,2
Chest,UCR,UCR.UCR_S005,UCR.UCR_S005.2025-06-26,23,1,3,1,4
Chest,UCR,UCR.UCR_S005,UCR.UCR_S005.2025-06-27,19,6,2,2,3
Chest,UCR,UCR.UCR_S005,UCR.UCR_S005.2025-06-29,22,4,3,2,0
Chest,UCR,UCR.UCR_S006,UCR.UCR_S006.2025-06-24,17,1,5,1,6
Chest,UCR,UCR.UCR_S006,UCR.UCR_S006.2025-06-25,16,1,5,2,4
Chest,UCR,UCR.UCR_S006,UCR.UCR_S006.2025-06-26,17,0,4,2,4
Chest,UCR,UCR.UCR_S006,UCR.UCR_S006.2025-06-27,15,0,3,2,4
Chest,UCR,UCR.UCR_S006,UCR.UCR_S006.2025-06-28,14,0,4,2,2
Chest,UCR,UCR.UCR_S006,UCR.UCR_S006.2025-06-29,15,0,5,2,5
Chest,UCR,UCR.UCR_S007,UCR.UCR_S007.2025-07-01,14,0,3,2,1
Chest,UCR,UCR.UCR_S007,UCR.UCR_S007.2025-07-02,15,2,4,1,2
Chest,UCR,UCR.UCR_S007,UCR.UCR_S007.2025-07-03,13,1,4,2,3
Chest,UCR,UCR.UCR_S007,UCR.UCR_S007.2025-07-04,16,0,3,1,3
Chest,UCR,UCR.UCR_S007,UCR.UCR_S007.2025-07-05,14,2,2,1,0
Chest,UCR,UCR.UCR_S007,UCR.UCR_S007.2025-07-06,14,1,3,1,1
Chest,UCR,UCR.UCR_S008,UCR.UCR_S008.2025-07-01,14,0,3,2,5
Chest,UCR,UCR.UCR_S008,UCR.UCR_S008.2025-07-02,15,0,3,3,4
Chest,UCR,UCR.UCR_S008,UCR.UCR_S008.2025-07-03,14,1,3,3,4
Chest,UCR,UCR.UCR_S008,UCR.UCR_S008.2025-07-04,16,0,4,2,2
Chest,UCR,UCR.UCR_S008,UCR.UCR_S008.2025-07-05,16,1,4,2,1
Chest,UCR,UCR.UCR_S008,UCR.UCR_S008.2025-07-06,15,0,4,1,1
Chest,UCR,UCR.UCR_S010,UCR.UCR_S010.2025-07-08,15,0,3,1,3
Chest,UCR,UCR.UCR_S010,UCR.UCR_S010.2025-07-09,19,2,3,1,4
Chest,UCR,UCR.UCR_S010,UCR.UCR_S010.2025-07-10,22,6,3,2,2
Chest,UCR,UCR.UCR_S010,UCR.UCR_S010.2025-07-11,24,8,3,1,5
Chest,UCR,UCR.UCR_S010,UCR.UCR_S010.2025-07-12,24,8,4,1,3
Chest,UCR,UCR.UCR_S010,UCR.UCR_S010.2025-07-13,18,7,5,2,4
Chest,UCR,UCR.UCR_S011,UCR.UCR_S011.2025-07-08,22,9,4,2,6
Chest,UCR,UCR.UCR_S011,UCR.UCR_S011.2025-07-09,20,9,4,3,3
Chest,UCR,UCR.UCR_S011,UCR.UCR_S011.2025-07-10,21,8,4,2,2
Chest,UCR,UCR.UCR_S011,UCR.UCR_S011.2025-07-11,20,9,5,3,2
Chest,UCR,UCR.UCR_S011,UCR.UCR_S011.2025-07-12,21,7,6,2,5
Chest,UCR,UCR.UCR_S011,UCR.UCR_S011.2025-07-13,23,13,6,2,4
Chest,UCR,UCR.UCR_S012,UCR.UCR_S012.2025-07-08,21,6,5,3,2
Chest,UCR,UCR.UCR_S012,UCR.UCR_S012.2025-07-09,23,5,3,2,3
Chest,UCR,UCR.UCR_S012,UCR.UCR_S012.2025-07-10,21,4,3,2,3
Chest,UCR,UCR.UCR_S012,UCR.UCR_S012.2025-07-11,24,5,4,1,3
Chest,UCR,UCR.UCR_S012,UCR.UCR_S012.2025-07-12,24,5,3,1,3
Chest,UCR,UCR.UCR_S012,UCR.UCR_S012.2025-07-13,24,7,4,1,2
Chest,UCR,UCR.UCR_S013,UCR.UCR_S013.2025-07-08,19,0,3,1,4
Chest,UCR,UCR.UCR_S013,UCR.UCR_S013.2025-07-09,19,2,4,1,5
Chest,UCR,UCR.UCR_S013,UCR.UCR_S013.2025-07-10,16,0,3,1,3
Chest,UCR,UCR.UCR_S013,UCR.UCR_S013.2025-07-11,18,16,4,1,3
Chest,UCR,UCR.UCR_S013,UCR.UCR_S013.2025-07-12,17,2,5,1,1
Chest,UCR,UCR.UCR_S013,UCR.UCR_S013.2025-07-13,12,0,3,2,1
Chest,UCR,UCR.UCR_S014,UCR.UCR_S014.2025-07-15,24,7,5,1,4
Chest,UCR,UCR.UCR_S014,UCR.UCR_S014.2025-07-16,24,5,3,1,3
Chest,UCR,UCR.UCR_S014,UCR.UCR_S014.2025-07-17,24,7,4,1,2
Chest,UCR,UCR.UCR_S014,UCR.UCR_S014.2025-07-18,23,4,5,2,5
Chest,UCR,UCR.UCR_S014,UCR.UCR_S014.2025-07-19,23,7,4,2,3
Chest,UCR,UCR.UCR_S014,UCR.UCR_S014.2025-07-20,24,9,5,1,4
Chest,UCR,UCR.UCR_S015,UCR.UCR_S015.2025-07-15,12,0,2,1,1
Chest,UCR,UCR.UCR_S015,UCR.UCR_S015.2025-07-16,16,0,3,2,4
Chest,UCR,UCR.UCR_S015,UCR.UCR_S015.2025-07-17,17,0,3,1,2
Chest,UCR,UCR.UCR_S015,UCR.UCR_S015.2025-07-18,22,8,4,1,4
Chest,UCR,UCR.UCR_S015,UCR.UCR_S015.2025-07-19,21,5,4,1,3
Chest,UCR,UCR.UCR_S015,UCR.UCR_S015.2025-07-20,24,10,4,1,3
Chest,UCR,UCR.UCR_S016,UCR.UCR_S016.2025-07-15,23,3,3,2,4
Chest,UCR,UCR.UCR_S016,UCR.UCR_S016.2025-07-16,23,8,3,2,3
Chest,UCR,UCR.UCR_S016,UCR.UCR_S016.2025-07-17,24,11,3,1,0
