"endpoint","table_id","row","column","expected","actual","exact_value"
"tbl-main-route-dispositions","routes",15,"Stored disposition","acceptable with cautions","acceptable with cautions",TRUE
"tbl-main-route-dispositions","routes",15,"Structural failure","FALSE","FALSE",TRUE
"tbl-main-route-dispositions","routes",15,"Hard failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",15,"Recorded reason","","",TRUE
"tbl-main-route-dispositions","routes",16,"Model / sensitivity","Omit Borås (SE)","Omit Borås (SE)",TRUE
"tbl-main-route-dispositions","routes",16,"Stored disposition","acceptable with cautions","acceptable with cautions",TRUE
"tbl-main-route-dispositions","routes",16,"Structural failure","FALSE","FALSE",TRUE
"tbl-main-route-dispositions","routes",16,"Hard failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",16,"Recorded reason","","",TRUE
"tbl-main-route-dispositions","routes",17,"Model / sensitivity","Omit Delft (NL)","Omit Delft (NL)",TRUE
"tbl-main-route-dispositions","routes",17,"Stored disposition","acceptable with cautions","acceptable with cautions",TRUE
"tbl-main-route-dispositions","routes",17,"Structural failure","FALSE","FALSE",TRUE
"tbl-main-route-dispositions","routes",17,"Hard failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",17,"Recorded reason","","",TRUE
"tbl-main-route-dispositions","routes",18,"Model / sensitivity","Omit Munich (DE)","Omit Munich (DE)",TRUE
"tbl-main-route-dispositions","routes",18,"Stored disposition","acceptable with cautions","acceptable with cautions",TRUE
"tbl-main-route-dispositions","routes",18,"Structural failure","FALSE","FALSE",TRUE
"tbl-main-route-dispositions","routes",18,"Hard failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",18,"Recorded reason","","",TRUE
"tbl-main-route-dispositions","routes",19,"Model / sensitivity","Omit San José (CR)","Omit San José (CR)",TRUE
"tbl-main-route-dispositions","routes",19,"Stored disposition","acceptable with cautions","acceptable with cautions",TRUE
"tbl-main-route-dispositions","routes",19,"Structural failure","FALSE","FALSE",TRUE
"tbl-main-route-dispositions","routes",19,"Hard failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",19,"Recorded reason","","",TRUE
"tbl-main-route-dispositions","routes",20,"Model / sensitivity","Primary, at least 80% coverage","Primary, at least 80% coverage",TRUE
"tbl-main-route-dispositions","routes",20,"Stored disposition","acceptable with cautions","acceptable with cautions",TRUE
"tbl-main-route-dispositions","routes",20,"Structural failure","FALSE","FALSE",TRUE
"tbl-main-route-dispositions","routes",20,"Hard failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",20,"Recorded reason","","",TRUE
"tbl-main-route-dispositions","routes",21,"Model / sensitivity","Primary, any valid period","Primary, any valid period",TRUE
"tbl-main-route-dispositions","routes",21,"Stored disposition","acceptable with cautions","acceptable with cautions",TRUE
"tbl-main-route-dispositions","routes",21,"Structural failure","FALSE","FALSE",TRUE
"tbl-main-route-dispositions","routes",21,"Hard failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",21,"Recorded reason","","",TRUE
"tbl-main-route-dispositions","routes",22,"Model / sensitivity","Both day types observed","Both day types observed",TRUE
"tbl-main-route-dispositions","routes",22,"Stored disposition","acceptable with cautions","acceptable with cautions",TRUE
"tbl-main-route-dispositions","routes",22,"Structural failure","FALSE","FALSE",TRUE
"tbl-main-route-dispositions","routes",22,"Hard failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",22,"Recorded reason","","",TRUE
"tbl-main-route-dispositions","routes",23,"Model / sensitivity","Complete three-window cycles","Complete three-window cycles",TRUE
"tbl-main-route-dispositions","routes",23,"Stored disposition","acceptable with cautions","acceptable with cautions",TRUE
"tbl-main-route-dispositions","routes",23,"Structural failure","FALSE","FALSE",TRUE
"tbl-main-route-dispositions","routes",23,"Hard failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",23,"Recorded reason","","",TRUE
"tbl-main-route-dispositions","routes",24,"Model / sensitivity","Common dispersion","Common dispersion",TRUE
"tbl-main-route-dispositions","routes",24,"Stored disposition","acceptable with cautions","acceptable with cautions",TRUE
"tbl-main-route-dispositions","routes",24,"Structural failure","FALSE","FALSE",TRUE
"tbl-main-route-dispositions","routes",24,"Hard failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",24,"Recorded reason","","",TRUE
"tbl-main-route-dispositions","routes",25,"Model / sensitivity","Exclude zero periods, endpoint route","Exclude zero periods, endpoint route",TRUE
"tbl-main-route-dispositions","routes",25,"Stored disposition","structural failure","structural failure",TRUE
"tbl-main-route-dispositions","routes",25,"Structural failure","TRUE","TRUE",TRUE
"tbl-main-route-dispositions","routes",25,"Hard failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",25,"Recorded reason","endpoint_separation","endpoint_separation",TRUE
"tbl-main-route-dispositions","routes",26,"Model / sensitivity","Exclude zero periods, conditional route","Exclude zero periods, conditional route",TRUE
"tbl-main-route-dispositions","routes",26,"Stored disposition","acceptable with cautions","acceptable with cautions",TRUE
"tbl-main-route-dispositions","routes",26,"Structural failure","FALSE","FALSE",TRUE
"tbl-main-route-dispositions","routes",26,"Hard failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",26,"Recorded reason","","",TRUE
"tbl-main-route-dispositions","routes",27,"Model / sensitivity","Strict rather than inclusive thresholds","Strict rather than inclusive thresholds",TRUE
"tbl-main-route-dispositions","routes",27,"Stored disposition","acceptable with cautions","acceptable with cautions",TRUE
"tbl-main-route-dispositions","routes",27,"Structural failure","FALSE","FALSE",TRUE
"tbl-main-route-dispositions","routes",27,"Hard failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",27,"Recorded reason","","",TRUE
"tbl-main-route-dispositions","routes",28,"Model / sensitivity","At least 70% coverage","At least 70% coverage",TRUE
"tbl-main-route-dispositions","routes",28,"Stored disposition","acceptable with cautions","acceptable with cautions",TRUE
"tbl-main-route-dispositions","routes",28,"Structural failure","FALSE","FALSE",TRUE
"tbl-main-route-dispositions","routes",28,"Hard failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",28,"Recorded reason","","",TRUE
"tbl-main-route-dispositions","routes",29,"Model / sensitivity","At least 90% coverage","At least 90% coverage",TRUE
"tbl-main-route-dispositions","routes",29,"Stored disposition","acceptable with cautions","acceptable with cautions",TRUE
"tbl-main-route-dispositions","routes",29,"Structural failure","FALSE","FALSE",TRUE
"tbl-main-route-dispositions","routes",29,"Hard failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",29,"Recorded reason","","",TRUE
"tbl-main-route-dispositions","routes",30,"Model / sensitivity","More than 30 valid minutes","More than 30 valid minutes",TRUE
"tbl-main-route-dispositions","routes",30,"Stored disposition","acceptable with cautions","acceptable with cautions",TRUE
"tbl-main-route-dispositions","routes",30,"Structural failure","FALSE","FALSE",TRUE
"tbl-main-route-dispositions","routes",30,"Hard failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",30,"Recorded reason","","",TRUE
"tbl-main-route-dispositions","routes",31,"Model / sensitivity","More than 5 valid minutes","More than 5 valid minutes",TRUE
"tbl-main-route-dispositions","routes",31,"Stored disposition","acceptable with cautions","acceptable with cautions",TRUE
"tbl-main-route-dispositions","routes",31,"Structural failure","FALSE","FALSE",TRUE
"tbl-main-route-dispositions","routes",31,"Hard failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",31,"Recorded reason","","",TRUE
"tbl-main-route-dispositions","routes",32,"Model / sensitivity","Any-valid temporal endpoint model","Any-valid temporal endpoint model",TRUE
"tbl-main-route-dispositions","routes",32,"Stored disposition","structural failure","structural failure",TRUE
"tbl-main-route-dispositions","routes",32,"Structural failure","TRUE","TRUE",TRUE
"tbl-main-route-dispositions","routes",32,"Hard failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",32,"Recorded reason","convergence;gradient;hessian;covariance;endpoint_uncertainty","convergence;gradient;hessian;covariance;endpoint_uncertainty",TRUE
"tbl-main-route-dispositions","routes",33,"Model / sensitivity","Any-valid temporal beta-binomial fallback","Any-valid temporal beta-binomial fallback",TRUE
"tbl-main-route-dispositions","routes",33,"Stored disposition","acceptable with limitations","acceptable with limitations",TRUE
"tbl-main-route-dispositions","routes",33,"Structural failure","FALSE","FALSE",TRUE
"tbl-main-route-dispositions","routes",33,"Hard failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",33,"Recorded reason","","",TRUE
"tbl-main-route-dispositions","routes",34,"Model / sensitivity","80% temporal endpoint model","80% temporal endpoint model",TRUE
"tbl-main-route-dispositions","routes",34,"Stored disposition","structural failure","structural failure",TRUE
"tbl-main-route-dispositions","routes",34,"Structural failure","TRUE","TRUE",TRUE
"tbl-main-route-dispositions","routes",34,"Hard failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",34,"Recorded reason","convergence;gradient;hessian;covariance;endpoint_uncertainty","convergence;gradient;hessian;covariance;endpoint_uncertainty",TRUE
"tbl-main-route-dispositions","routes",35,"Model / sensitivity","80% temporal beta-binomial fallback","80% temporal beta-binomial fallback",TRUE
"tbl-main-route-dispositions","routes",35,"Stored disposition","acceptable with limitations","acceptable with limitations",TRUE
"tbl-main-route-dispositions","routes",35,"Structural failure","FALSE","FALSE",TRUE
"tbl-main-route-dispositions","routes",35,"Hard failure","Not available","Not available",TRUE
"tbl-main-route-dispositions","routes",35,"Recorded reason","","",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",1,"Sample","Any valid period","Any valid period",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",1,"Check","overall adherence","overall adherence",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",1,"Assessment","acceptable with limitations","acceptable with limitations",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",1,"Detail","maximum absolute state-site-day-type adherence calibration difference 0.055","maximum absolute state-site-day-type adherence calibration difference 0.055",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",2,"Sample","Any valid period","Any valid period",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",2,"Check","endpoint probabilities","endpoint probabilities",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",2,"Assessment","acceptable","acceptable",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",2,"Detail","5 of 5 applicable state endpoint envelopes passed","5 of 5 applicable state endpoint envelopes passed",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",3,"Sample","Any valid period","Any valid period",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",3,"Check","actual date temporal dependence","actual date temporal dependence",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",3,"Assessment","triggered","triggered",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",3,"Detail","3 state residual series reached the temporal trigger","3 state residual series reached the temporal trigger",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",4,"Sample","Any valid period","Any valid period",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",4,"Check","frozen primary numerical fit","frozen primary numerical fit",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",4,"Assessment","acceptable with cautions","acceptable with cautions",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",4,"Detail","Stored numerical status; primary model was not refitted","Stored numerical status; primary model was not refitted",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",5,"Sample","At least 80% coverage","At least 80% coverage",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",5,"Check","overall adherence","overall adherence",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",5,"Assessment","acceptable with limitations","acceptable with limitations",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",5,"Detail","maximum absolute state-site-day-type adherence calibration difference 0.088","maximum absolute state-site-day-type adherence calibration difference 0.088",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",6,"Sample","At least 80% coverage","At least 80% coverage",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",6,"Check","endpoint probabilities","endpoint probabilities",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",6,"Assessment","acceptable","acceptable",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",6,"Detail","5 of 5 applicable state endpoint envelopes passed","5 of 5 applicable state endpoint envelopes passed",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",7,"Sample","At least 80% coverage","At least 80% coverage",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",7,"Check","actual date temporal dependence","actual date temporal dependence",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",7,"Assessment","triggered","triggered",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",7,"Detail","3 state residual series reached the temporal trigger","3 state residual series reached the temporal trigger",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",8,"Sample","At least 80% coverage","At least 80% coverage",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",8,"Check","frozen primary numerical fit","frozen primary numerical fit",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",8,"Assessment","acceptable with cautions","acceptable with cautions",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",8,"Detail","Stored numerical status; primary model was not refitted","Stored numerical status; primary model was not refitted",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",9,"Sample","Complementary chest","Complementary chest",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",9,"Check","overall adherence","overall adherence",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",9,"Assessment","acceptable with limitations","acceptable with limitations",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",9,"Detail","maximum absolute state-site-day-type adherence calibration difference 0.074","maximum absolute state-site-day-type adherence calibration difference 0.074",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",10,"Sample","Complementary chest","Complementary chest",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",10,"Check","endpoint probabilities","endpoint probabilities",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",10,"Assessment","acceptable","acceptable",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",10,"Detail","3 of 3 applicable state endpoint envelopes passed","3 of 3 applicable state endpoint envelopes passed",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",11,"Sample","Complementary chest","Complementary chest",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",11,"Check","actual date temporal dependence","actual date temporal dependence",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",11,"Assessment","triggered","triggered",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",11,"Detail","1 state residual series reached the temporal trigger","1 state residual series reached the temporal trigger",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",12,"Sample","Complementary chest","Complementary chest",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",12,"Check","frozen numerical fit","frozen numerical fit",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",12,"Assessment","acceptable with cautions","acceptable with cautions",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",12,"Detail","Separate two-window eight-site chest sensitivity; not a placement comparison test","Separate two-window eight-site chest sensitivity; not a placement comparison test",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",13,"Sample","Any-valid temporal fallback","Any-valid temporal fallback",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",13,"Check","overall adherence","overall adherence",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",13,"Assessment","acceptable with limitations","acceptable with limitations",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",13,"Detail","maximum absolute state-site-day-type adherence calibration difference 0.057","maximum absolute state-site-day-type adherence calibration difference 0.057",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",14,"Sample","Any-valid temporal fallback","Any-valid temporal fallback",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",14,"Check","endpoint probabilities","endpoint probabilities",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",14,"Assessment","not acceptable","not acceptable",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",14,"Detail","0 of 5 applicable state endpoint envelopes passed","0 of 5 applicable state endpoint envelopes passed",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",15,"Sample","Any-valid temporal fallback","Any-valid temporal fallback",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",15,"Check","actual date temporal dependence","actual date temporal dependence",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",15,"Assessment","triggered","triggered",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",15,"Detail","1 state residual series reached the temporal trigger","1 state residual series reached the temporal trigger",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",16,"Sample","Any-valid temporal fallback","Any-valid temporal fallback",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",16,"Check","temporal numerical fit","temporal numerical fit",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",16,"Assessment","acceptable with limitations","acceptable with limitations",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",16,"Detail","Selected sensitivity route BB-R0 ; not a primary replacement","Selected sensitivity route BB-R0 ; not a primary replacement",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",17,"Sample","80% temporal fallback","80% temporal fallback",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",17,"Check","overall adherence","overall adherence",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",17,"Assessment","acceptable","acceptable",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",17,"Detail","maximum absolute state-site-day-type adherence calibration difference 0.050","maximum absolute state-site-day-type adherence calibration difference 0.050",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",18,"Sample","80% temporal fallback","80% temporal fallback",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",18,"Check","endpoint probabilities","endpoint probabilities",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",18,"Assessment","not acceptable","not acceptable",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",18,"Detail","0 of 5 applicable state endpoint envelopes passed","0 of 5 applicable state endpoint envelopes passed",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",19,"Sample","80% temporal fallback","80% temporal fallback",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",19,"Check","actual date temporal dependence","actual date temporal dependence",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",19,"Assessment","acceptable","acceptable",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",19,"Detail","0 state residual series reached the temporal trigger","0 state residual series reached the temporal trigger",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",20,"Sample","80% temporal fallback","80% temporal fallback",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",20,"Check","temporal numerical fit","temporal numerical fit",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",20,"Assessment","acceptable with limitations","acceptable with limitations",TRUE
"tbl-main-diagnostic-dispositions","diagnostics",20,"Detail","Selected sensitivity route BB-R0 ; not a primary replacement","Selected sensitivity route BB-R0 ; not a primary replacement",TRUE
