run_id,data_scenario_id,placement,sample_scenario,analytical_role,family_id,inferential_family,family_n,metric_order,metric_id,manuscript_name,analysis_unit,response_family,response_transform,effect_scale,factor_order,factor_id,factor_label,model_name,formula,engine,observations,log_likelihood,aic,converged,positive_definite_hessian,singular,max_gradient,warnings,error,status
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,3,leba_f4,Controlling and using ambient light before bedtime,comparison_reduced,response_value ~ site,lm,141,-73.28792896064836,166.57585792129672,TRUE,TRUE,FALSE,,,,FITTED
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,3,leba_f4,Controlling and using ambient light before bedtime,final_full,response_value ~ site + leba_centered,lm,141,-73.104958313541,168.209916627082,TRUE,TRUE,FALSE,,,,FITTED
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,4,leba_f5,Using light in the morning and during daytime,comparison_full,response_value ~ site + leba_centered,lm,141,-70.1823822376137,162.3647644752274,TRUE,TRUE,FALSE,,,,FITTED
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,4,leba_f5,Using light in the morning and during daytime,comparison_reduced,response_value ~ site,lm,141,-73.28792896064836,166.57585792129672,TRUE,TRUE,FALSE,,,,FITTED
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,1,interdaily_stability,Interdaily stability,participant,gaussian,logit,odds_ratio,4,leba_f5,Using light in the morning and during daytime,final_full,response_value ~ site + leba_centered,lm,141,-70.1823822376137,162.3647644752274,TRUE,TRUE,FALSE,,,,FITTED
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,2,intradaily_variability,Intradaily variability,participant,gaussian,identity,difference,1,leba_f2,Spending time outdoors,comparison_full,response_value ~ site + leba_centered,lm,141,-54.74892787087201,131.49785574174402,TRUE,TRUE,FALSE,,,,FITTED
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,2,intradaily_variability,Intradaily variability,participant,gaussian,identity,difference,1,leba_f2,Spending time outdoors,comparison_reduced,response_value ~ site,lm,141,-57.68885529739935,135.3777105947987,TRUE,TRUE,FALSE,,,,FITTED
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,2,intradaily_variability,Intradaily variability,participant,gaussian,identity,difference,1,leba_f2,Spending time outdoors,final_full,response_value ~ site + leba_centered,lm,141,-54.74892787087201,131.49785574174402,TRUE,TRUE,FALSE,,,,FITTED
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,2,intradaily_variability,Intradaily variability,participant,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,comparison_full,response_value ~ site + leba_centered,lm,141,-57.614689930315386,137.2293798606308,TRUE,TRUE,FALSE,,,,FITTED
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,2,intradaily_variability,Intradaily variability,participant,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,comparison_reduced,response_value ~ site,lm,141,-57.68885529739935,135.3777105947987,TRUE,TRUE,FALSE,,,,FITTED
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,2,intradaily_variability,Intradaily variability,participant,gaussian,identity,difference,2,leba_f3,Using phones and smartwatches in bed before sleep,final_full,response_value ~ site + leba_centered,lm,141,-57.614689930315386,137.2293798606308,TRUE,TRUE,FALSE,,,,FITTED
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,2,intradaily_variability,Intradaily variability,participant,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,comparison_full,response_value ~ site + leba_centered,lm,141,-57.61717883782096,137.23435767564192,TRUE,TRUE,FALSE,,,,FITTED
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,2,intradaily_variability,Intradaily variability,participant,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,comparison_reduced,response_value ~ site,lm,141,-57.68885529739935,135.3777105947987,TRUE,TRUE,FALSE,,,,FITTED
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,2,intradaily_variability,Intradaily variability,participant,gaussian,identity,difference,3,leba_f4,Controlling and using ambient light before bedtime,final_full,response_value ~ site + leba_centered,lm,141,-57.61717883782096,137.23435767564192,TRUE,TRUE,FALSE,,,,FITTED
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,2,intradaily_variability,Intradaily variability,participant,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,comparison_full,response_value ~ site + leba_centered,lm,141,-56.21508736651232,134.43017473302464,TRUE,TRUE,FALSE,,,,FITTED
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,2,intradaily_variability,Intradaily variability,participant,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,comparison_reduced,response_value ~ site,lm,141,-57.68885529739935,135.3777105947987,TRUE,TRUE,FALSE,,,,FITTED
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,2,intradaily_variability,Intradaily variability,participant,gaussian,identity,difference,4,leba_f5,Using light in the morning and during daytime,final_full,response_value ~ site + leba_centered,lm,141,-56.21508736651232,134.43017473302464,TRUE,TRUE,FALSE,,,,FITTED
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,811,-308.57941916637026,641.1588383327405,TRUE,TRUE,FALSE,1.5990053725545295e-6,,,FITTED
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,comparison_reduced,response_value ~ site + (1 | participant_key),lmerMod,811,-309.70432375986985,641.4086475197397,TRUE,TRUE,FALSE,1.5785417417646386e-5,,,FITTED
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,final_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,811,-329.17003990621043,682.3400798124209,TRUE,TRUE,FALSE,1.1498286767164245e-5,,,FITTED
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,811,-308.5486609080017,641.0973218160034,TRUE,TRUE,FALSE,1.7958541320695076e-5,,,FITTED
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,comparison_reduced,response_value ~ site + (1 | participant_key),lmerMod,811,-309.70432375986985,641.4086475197397,TRUE,TRUE,FALSE,1.5785417417646386e-5,,,FITTED
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,2,leba_f3,Using phones and smartwatches in bed before sleep,final_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,811,-328.9453071576852,681.8906143153704,TRUE,TRUE,FALSE,1.1492602425278164e-5,,,FITTED
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,811,-308.28508520963345,640.5701704192669,TRUE,TRUE,FALSE,1.0805933925439604e-6,,,FITTED
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,comparison_reduced,response_value ~ site + (1 | participant_key),lmerMod,811,-309.70432375986985,641.4086475197397,TRUE,TRUE,FALSE,1.5785417417646386e-5,,,FITTED
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,3,leba_f4,Controlling and using ambient light before bedtime,final_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,811,-328.9792086382442,681.9584172764884,TRUE,TRUE,FALSE,1.1393694876460359e-05,,,FITTED
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,811,-309.40021848412493,642.8004369682499,TRUE,TRUE,FALSE,1.6277681424980983e-5,,,FITTED
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,comparison_reduced,response_value ~ site + (1 | participant_key),lmerMod,811,-309.70432375986985,641.4086475197397,TRUE,TRUE,FALSE,1.5785417417646386e-5,,,FITTED
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,3,daily_geometric_mean_medi,Mean melEDI,participant_day,gaussian,log10_offset_0.1,ratio,4,leba_f5,Using light in the morning and during daytime,final_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,811,-329.8798835189917,683.7597670379834,TRUE,TRUE,FALSE,6.701839083689265e-7,,,FITTED
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,comparison_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,811,-688.0881800743883,1400.1763601487767,TRUE,TRUE,FALSE,2.0372681319713593e-6,,,FITTED
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,comparison_reduced,response_value ~ site + (1 | participant_key),lmerMod,811,-690.4184596289049,1402.8369192578098,TRUE,TRUE,FALSE,2.097408469126094e-5,,,FITTED
alternative_preprocessing__glasses__all_available,alternative_preprocessing,glasses,all_available,alternative_preprocessing_sensitivity,H05-F3-alternative-preprocessing,TRUE,68,4,m10_mean_medi,Brightest 10 h mean,participant_day,gaussian,log10_offset_0.1,ratio,1,leba_f2,Spending time outdoors,final_full,response_value ~ site + leba_centered + (1 | participant_key),lmerMod,811,-705.4525881682896,1434.9051763365792,TRUE,TRUE,FALSE,4.836238076677546e-6,,,FITTED
