"source","line","kind","label","content"
"notebooks/hypotheses/H02.qmd",1215,"table","tbl-h02-chest-windows","#| label: tbl-h02-chest-windows"
"notebooks/hypotheses/H02.qmd",1216,"table",,"#| tbl-cap: ""Chest clock windows whose pointwise conditional 95% interval excludes the global time effect."""
"notebooks/hypotheses/H02.qmd",1219,"table",,"  gt::gt(rowname_col = ""Site"") |>"
"notebooks/hypotheses/H02.qmd",1232,"figure","fig-h02-chest-diagnostics","#| label: fig-h02-chest-diagnostics"
"notebooks/hypotheses/H02.qmd",1233,"figure",,"#| fig-cap: ""Chest model diagnostics."""
"notebooks/hypotheses/H02.qmd",1234,"figure",,"#| fig-alt: ""Five-panel diagnostic figure for the chest GAMM. Panels A to D show a normal QQ plot, residuals versus linear predictor, residual histogram, and observed versus fitted values using Pearson residuals. Panel E shows residual autocorrelation before and after the boundary-aware AR1 correction."""
"notebooks/hypotheses/H02.qmd",1238,"figure",,"knitr::include_graphics(file.path("
"notebooks/hypotheses/H02.qmd",1248,"table","tbl-h02-chest-diagnostics","#| label: tbl-h02-chest-diagnostics"
"notebooks/hypotheses/H02.qmd",1249,"table",,"#| tbl-cap: ""Chest fit and diagnostic summary."""
"notebooks/hypotheses/H02.qmd",1252,"table",,"  gt::gt(rowname_col = ""Check"") |>"
"notebooks/hypotheses/H02.qmd",1286,"figure","fig-h02-paired-placement-curves","#| label: fig-h02-paired-placement-curves"
"notebooks/hypotheses/H02.qmd",1287,"figure",,"#| fig-cap: ""Matched near-eye and chest site curves with pointwise 95% intervals (112 participants; 643 participant-days; 29,786 paired observations)."""
"notebooks/hypotheses/H02.qmd",1288,"figure",,"#| fig-alt: ""Eight site facets compare separately fitted near-eye and chest daily melEDI curves for the same 112 participants, 643 participant-days, and 29,786 paired half-hour observations. Near-eye curves are solid blue and chest curves are dashed orange; translucent ribbons show component pointwise conditional 95% intervals."""
"notebooks/hypotheses/H02.qmd",1385,"table","tbl-h02-sensitivity","#| label: tbl-h02-sensitivity"
"notebooks/hypotheses/H02.qmd",1386,"table",,"#| tbl-cap: ""Sensitivity of participant-to-site fitted-curve dispersion ratios."""
"notebooks/hypotheses/H02.qmd",1389,"table",,"  gt::gt(rowname_col = ""Scenario"") |>"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",217,"table","tbl-h02-prep-boundary","#| label: tbl-h02-prep-boundary"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",218,"table",,"#| tbl-cap: ""Calculations performed when this page is rendered."""
"audit/hypotheses/H02/H02_analysis_preparation.qmd",228,"table",,"  gt::gt() |>"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",258,"table","tbl-h02-prep-inputs","#| label: tbl-h02-prep-inputs"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",259,"table",,"#| tbl-cap: ""Verified inputs used by the H02 analysis."""
"audit/hypotheses/H02/H02_analysis_preparation.qmd",289,"table",,"  gt::gt() |>"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",331,"table","tbl-h02-prep-support","#| label: tbl-h02-prep-support"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",332,"table",,"#| tbl-cap: ""Observation support carried from the source data into the H02 model frames."""
"audit/hypotheses/H02/H02_analysis_preparation.qmd",357,"table",,"  gt::gt() |>"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",394,"table","tbl-h02-prep-scenarios","#| label: tbl-h02-prep-scenarios"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",395,"table",,"#| tbl-cap: ""H02 model frames created before any model was fitted."""
"audit/hypotheses/H02/H02_analysis_preparation.qmd",433,"table",,"  gt::gt() |>"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",479,"table","tbl-h02-prep-near-site-sample","#| label: tbl-h02-prep-near-site-sample"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",480,"table",,"#| tbl-cap: ""Primary near-eye model-frame distribution by site."""
"audit/hypotheses/H02/H02_analysis_preparation.qmd",493,"table",,"  gt::gt() |>"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",509,"table","tbl-h02-prep-chest-site-sample","#| label: tbl-h02-prep-chest-site-sample"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",510,"table",,"#| tbl-cap: ""Complementary chest model-frame distribution by site."""
"audit/hypotheses/H02/H02_analysis_preparation.qmd",523,"table",,"  gt::gt() |>"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",597,"figure","fig-h02-prep-response-distribution","#| label: fig-h02-prep-response-distribution"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",598,"figure",,"#| fig-cap: ""Distribution of positive transformed responses entering the two primary models. Exact-zero observations, which map to −1, are reported separately inside each panel."""
"audit/hypotheses/H02/H02_analysis_preparation.qmd",599,"figure",,"#| fig-alt: ""Two histograms show the transformed positive melEDI observations for the near-eye and chest model frames on separately scaled vertical axes. Both distributions rise broadly between transformed values of zero and about 2.5 before declining. Panel annotations report that approximately one third of observations were exact zero and therefore mapped to minus one."""
"audit/hypotheses/H02/H02_analysis_preparation.qmd",661,"figure","fig-h02-prep-clock-support","#| label: fig-h02-prep-clock-support"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",662,"figure",,"#| fig-cap: ""Clock-bin support in the primary near-eye and complementary chest model frames."""
"audit/hypotheses/H02/H02_analysis_preparation.qmd",663,"figure",,"#| fig-alt: ""Two heatmaps show the percentage of fitted participant-days contributing an observation at each half-hour of local time for every site. Most cells have high coverage, with modest site- and time-specific gaps."""
"audit/hypotheses/H02/H02_analysis_preparation.qmd",740,"figure","fig-h02-prep-day-support","#| label: fig-h02-prep-day-support"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",741,"figure",,"#| fig-cap: ""Number of supported 30-minute observations per fitted participant-day."""
"audit/hypotheses/H02/H02_analysis_preparation.qmd",742,"figure",,"#| fig-alt: ""Two bar charts show that most fitted participant-days contributed 45 to 48 half-hour observations, while a smaller number contributed between 38 and 44 observations."""
"audit/hypotheses/H02/H02_analysis_preparation.qmd",805,"table","tbl-h02-prep-parameters","#| label: tbl-h02-prep-parameters"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",806,"table",,"#| tbl-cap: ""Model settings fixed before fitting and reused across H02 scenarios."""
"audit/hypotheses/H02/H02_analysis_preparation.qmd",825,"table",,"  gt::gt() |>"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",849,"table","tbl-h02-prep-primary-fits","#| label: tbl-h02-prep-primary-fits"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",850,"table",,"#| tbl-cap: ""Recorded primary near-eye and complementary chest fits."""
"audit/hypotheses/H02/H02_analysis_preparation.qmd",876,"table",,"  gt::gt() |>"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",895,"table","tbl-h02-prep-structure-checks","#| label: tbl-h02-prep-structure-checks"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",896,"table",,"#| tbl-cap: ""Recorded primary near-eye structure comparisons."""
"audit/hypotheses/H02/H02_analysis_preparation.qmd",928,"table",,"  gt::gt() |>"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",971,"table","tbl-h02-prep-ar-boundaries","#| label: tbl-h02-prep-ar-boundaries"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",972,"table",,"#| tbl-cap: ""Recorded residual-sequence boundary reasons in the two primary model frames."""
"audit/hypotheses/H02/H02_analysis_preparation.qmd",994,"table",,"  gt::gt(rowname_col = ""Reason"") |>"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",1006,"figure","fig-h02-prep-ar-change","#| label: fig-h02-prep-ar-change"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",1007,"figure",,"#| fig-cap: ""Recorded residual autocorrelation before and after the boundary-aware AR(1) correction."""
"audit/hypotheses/H02/H02_analysis_preparation.qmd",1008,"figure",,"#| fig-alt: ""Line charts for near-eye and chest fits show residual correlation across lags of 30 to 180 minutes. Correlation is high before AR correction and close to zero after correction."""
"audit/hypotheses/H02/H02_analysis_preparation.qmd",1128,"table","tbl-h02-prep-diagnostic-map","#| label: tbl-h02-prep-diagnostic-map"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",1129,"table",,"#| tbl-cap: ""Diagnostic outputs and the question each one addresses."""
"audit/hypotheses/H02/H02_analysis_preparation.qmd",1141,"table",,"  gt::gt() |>"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",1163,"table","tbl-h02-prep-sensitivity-map","#| label: tbl-h02-prep-sensitivity-map"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",1164,"table",,"#| tbl-cap: ""H02 sensitivity analyses and what was held constant."""
"audit/hypotheses/H02/H02_analysis_preparation.qmd",1174,"table",,"  gt::gt() |>"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",1196,"table","tbl-h02-prep-module-map","#| label: tbl-h02-prep-module-map"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",1197,"table",,"#| tbl-cap: ""H02 function modules sourced by the executable entry points."""
"audit/hypotheses/H02/H02_analysis_preparation.qmd",1207,"table",,"  gt::gt() |>"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",1219,"table","tbl-h02-prep-script-map","#| label: tbl-h02-prep-script-map"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",1220,"table",,"#| tbl-cap: ""Executable H02 scripts in their analytical order."""
"audit/hypotheses/H02/H02_analysis_preparation.qmd",1240,"table",,"  gt::gt() |>"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",1286,"table","tbl-h02-prep-manifests","#| label: tbl-h02-prep-manifests"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",1287,"table",,"#| tbl-cap: ""Stage manifests linking H02 code to externally produced outputs."""
"audit/hypotheses/H02/H02_analysis_preparation.qmd",1314,"table",,"  gt::gt() |>"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",1360,"table","tbl-h02-prep-environment","#| label: tbl-h02-prep-environment"
"audit/hypotheses/H02/H02_analysis_preparation.qmd",1361,"table",,"#| tbl-cap: ""Environment used to render this page."""
"audit/hypotheses/H02/H02_analysis_preparation.qmd",1387,"table",,"  gt::gt() |>"
"notebooks/hypotheses/H03.qmd",406,"table","tbl-h03-overall-samples","#| label: tbl-h03-overall-samples"
"notebooks/hypotheses/H03.qmd",407,"table",,"#| tbl-cap: ""Exact fitted samples for the primary and complementary models."""
"notebooks/hypotheses/H03.qmd",418,"table",,"  gt::gt() |>"
"notebooks/hypotheses/H03.qmd",424,"table","tbl-h03-category-support","#| label: tbl-h03-category-support"
"notebooks/hypotheses/H03.qmd",425,"table",,"#| tbl-cap: ""Exact fitted support for every light-source category."""
"notebooks/hypotheses/H03.qmd",438,"table",,"  gt::gt(groupname_col = ""Placement"") |>"
"notebooks/hypotheses/H03.qmd",471,"table","tbl-h03-formulas","#| label: tbl-h03-formulas"
"notebooks/hypotheses/H03.qmd",472,"table",,"#| tbl-cap: ""Exact formulas supplied to the primary, heterogeneity, and exploratory temporal models."""
"notebooks/hypotheses/H03.qmd",490,"table",,"  gt::gt() |>"
"notebooks/hypotheses/H03.qmd",521,"table","tbl-h03-primary-results","#| label: tbl-h03-primary-results"
"notebooks/hypotheses/H03.qmd",522,"table",,"#| tbl-cap: ""Heterogeneity-model site-standardized category means and ratios to indoor electric light."""
"notebooks/hypotheses/H03.qmd",555,"table",,"  gt::gt(groupname_col = ""Placement"") |>"
"notebooks/hypotheses/H03.qmd",581,"figure","fig-h03-primary-estimates","#| label: fig-h03-primary-estimates"
"notebooks/hypotheses/H03.qmd",582,"figure",,"#| fig-cap: ""Heterogeneity-model site-standardized one-hour melEDI and ratios to indoor electric light; bars are participant-cluster-robust 95% confidence intervals."""
"notebooks/hypotheses/H03.qmd",583,"figure",,"#| fig-alt: ""Two-panel plot of site-standardized heterogeneity-model estimates for seven light-source categories. Outdoor daylight is highest and sleep darkness lowest. Near-eye outdoor electric is about one tenth of indoor electric. The complementary chest external-light estimate is absent because it cannot be standardized across all eight chest sites."""
"notebooks/hypotheses/H03.qmd",586,"figure",,"knitr::include_graphics(file.path("
"notebooks/hypotheses/H03.qmd",599,"table","tbl-h03-omnibus","#| label: tbl-h03-omnibus"
"notebooks/hypotheses/H03.qmd",600,"table",,"#| tbl-cap: ""Category-association and site-heterogeneity omnibus tests."""
"notebooks/hypotheses/H03.qmd",620,"table",,"  gt::gt(groupname_col = ""Placement"") |>"
"notebooks/hypotheses/H03.qmd",652,"table","tbl-h03-near-site-factorization","#| label: tbl-h03-near-site-factorization"
"notebooks/hypotheses/H03.qmd",653,"table",,"#| tbl-cap: ""Near-eye category effects and site-specific deviations in one factorized display."""
"notebooks/hypotheses/H03.qmd",785,"table",,"  gt::gt() |>"
"notebooks/hypotheses/H03.qmd",839,"figure","fig-h03-near-site-context","#| label: fig-h03-near-site-context"
"notebooks/hypotheses/H03.qmd",840,"figure",,"#| fig-cap: ""Near-eye site-specific expected melEDI. Filled points pass BH adjustment; crosses denote unsupported contrasts."""
"notebooks/hypotheses/H03.qmd",841,"figure",,"#| fig-alt: ""Seven-facet interval plot of near-eye melEDI by site and light source on one common axis spanning zero through at least one thousand lux. Dashed lines show site-standardized category means. Site-coloured filled points identify BH-significant site deviations, site-coloured open points other supported estimates, and crosses unsupported contrasts."""
"notebooks/hypotheses/H03.qmd",844,"figure",,"knitr::include_graphics(file.path("
"notebooks/hypotheses/H03.qmd",861,"table","tbl-h03-fixed-r2","#| label: tbl-h03-fixed-r2"
"notebooks/hypotheses/H03.qmd",862,"table",,"#| tbl-cap: ""Descriptive R² and hierarchy-respecting allocation for the heterogeneity model."""
"notebooks/hypotheses/H03.qmd",913,"table",,"  gt::gt(groupname_col = ""Placement"") |>"
"notebooks/hypotheses/H03.qmd",937,"table","tbl-h03-primary-diagnostics","#| label: tbl-h03-primary-diagnostics"
"notebooks/hypotheses/H03.qmd",938,"table",,"#| tbl-cap: ""Numerical, residual, temporal, and zero-mass diagnostics."""
"notebooks/hypotheses/H03.qmd",969,"table",,"  gt::gt() |>"
"notebooks/hypotheses/H03.qmd",986,"figure","fig-h03-primary-diagnostics","#| label: fig-h03-primary-diagnostics"
"notebooks/hypotheses/H03.qmd",987,"figure",,"#| fig-cap: ""Primary-model residual, temporal-dependence, and zero-mass diagnostics. The melEDI transformation is display-only."""
"notebooks/hypotheses/H03.qmd",988,"figure",,"#| fig-alt: ""Three-panel diagnostic plot. Individual residuals show mean-dependent spread, residual correlations remain positive across hourly lags, and observed zero fractions are much lower than the working Tweedie fractions."""
"notebooks/hypotheses/H03.qmd",991,"figure",,"knitr::include_graphics(file.path("
"notebooks/hypotheses/H03.qmd",1008,"table","tbl-h03-sensitivities","#| label: tbl-h03-sensitivities"
"notebooks/hypotheses/H03.qmd",1009,"table",,"#| tbl-cap: ""Samples, omnibus tests, and category stability across predefined sensitivities."""
