route,attribute,token,matches
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_19,1
notebooks/descriptives.html,headers,THUAS,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_19,1
notebooks/descriptives.html,headers,BAUA,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_19,1
notebooks/descriptives.html,headers,MPI,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_19,1
notebooks/descriptives.html,headers,TUM,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_19,1
notebooks/descriptives.html,headers,FUSPCEU,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_19,1
notebooks/descriptives.html,headers,IZTECH,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_19,1
notebooks/descriptives.html,headers,UCR,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_19,1
notebooks/descriptives.html,headers,KNUST,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_20,1
notebooks/descriptives.html,headers,Overall,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_20,1
notebooks/descriptives.html,headers,RISE,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_20,1
notebooks/descriptives.html,headers,THUAS,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_20,1
notebooks/descriptives.html,headers,BAUA,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_20,1
notebooks/descriptives.html,headers,MPI,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_20,1
notebooks/descriptives.html,headers,TUM,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_20,1
notebooks/descriptives.html,headers,FUSPCEU,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_20,1
notebooks/descriptives.html,headers,IZTECH,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_20,1
notebooks/descriptives.html,headers,UCR,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_20,1
notebooks/descriptives.html,headers,KNUST,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_21,1
notebooks/descriptives.html,headers,Overall,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_21,1
notebooks/descriptives.html,headers,RISE,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_21,1
notebooks/descriptives.html,headers,THUAS,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_21,1
notebooks/descriptives.html,headers,BAUA,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_21,1
notebooks/descriptives.html,headers,MPI,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_21,1
notebooks/descriptives.html,headers,TUM,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_21,1
notebooks/descriptives.html,headers,FUSPCEU,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_21,1
notebooks/descriptives.html,headers,IZTECH,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_21,1
notebooks/descriptives.html,headers,UCR,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_21,1
notebooks/descriptives.html,headers,KNUST,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_22,1
notebooks/descriptives.html,headers,Overall,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_22,1
notebooks/descriptives.html,headers,RISE,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_22,1
notebooks/descriptives.html,headers,THUAS,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_22,1
notebooks/descriptives.html,headers,BAUA,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_22,1
notebooks/descriptives.html,headers,MPI,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_22,1
notebooks/descriptives.html,headers,TUM,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_22,1
notebooks/descriptives.html,headers,FUSPCEU,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_22,1
notebooks/descriptives.html,headers,IZTECH,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_22,1
notebooks/descriptives.html,headers,UCR,3
notebooks/descriptives.html,headers,Participant,0
notebooks/descriptives.html,headers,information,0
notebooks/descriptives.html,headers,stub_1_22,1
notebooks/descriptives.html,headers,KNUST,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_1,8
notebooks/descriptives.html,headers,Overall,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_1,8
notebooks/descriptives.html,headers,RISE,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_1,8
notebooks/descriptives.html,headers,THUAS,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_1,8
notebooks/descriptives.html,headers,BAUA,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_1,8
notebooks/descriptives.html,headers,MPI,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_1,8
notebooks/descriptives.html,headers,TUM,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_1,8
notebooks/descriptives.html,headers,FUSPCEU,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_1,8
notebooks/descriptives.html,headers,IZTECH,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_1,8
notebooks/descriptives.html,headers,UCR,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_1,8
notebooks/descriptives.html,headers,KNUST,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_2,8
notebooks/descriptives.html,headers,Overall,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_2,8
notebooks/descriptives.html,headers,RISE,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_2,8
notebooks/descriptives.html,headers,THUAS,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_2,8
notebooks/descriptives.html,headers,BAUA,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_2,8
notebooks/descriptives.html,headers,MPI,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_2,8
notebooks/descriptives.html,headers,TUM,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_2,8
notebooks/descriptives.html,headers,FUSPCEU,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_2,8
notebooks/descriptives.html,headers,IZTECH,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_2,8
notebooks/descriptives.html,headers,UCR,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_2,8
notebooks/descriptives.html,headers,KNUST,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_3,8
notebooks/descriptives.html,headers,Overall,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_3,8
notebooks/descriptives.html,headers,RISE,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_3,8
notebooks/descriptives.html,headers,THUAS,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_3,8
notebooks/descriptives.html,headers,BAUA,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_3,8
notebooks/descriptives.html,headers,MPI,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_3,8
notebooks/descriptives.html,headers,TUM,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_3,8
notebooks/descriptives.html,headers,FUSPCEU,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_3,8
notebooks/descriptives.html,headers,IZTECH,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_3,8
notebooks/descriptives.html,headers,UCR,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_3,8
notebooks/descriptives.html,headers,KNUST,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_4,8
notebooks/descriptives.html,headers,Overall,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_4,8
notebooks/descriptives.html,headers,RISE,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_4,8
notebooks/descriptives.html,headers,THUAS,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_4,8
notebooks/descriptives.html,headers,BAUA,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_4,8
notebooks/descriptives.html,headers,MPI,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_4,8
notebooks/descriptives.html,headers,TUM,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_4,8
notebooks/descriptives.html,headers,FUSPCEU,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_4,8
notebooks/descriptives.html,headers,IZTECH,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_4,8
notebooks/descriptives.html,headers,UCR,3
notebooks/descriptives.html,headers,Site,0
notebooks/descriptives.html,headers,specifics,0
notebooks/descriptives.html,headers,stub_1_4,8
notebooks/descriptives.html,headers,KNUST,3
notebooks/descriptives.html,headers,Data,0
notebooks/descriptives.html,headers,collection,0
notebooks/descriptives.html,headers,stub_1_5,8
notebooks/descriptives.html,headers,Overall,3
notebooks/descriptives.html,headers,Data,0
notebooks/descriptives.html,headers,collection,0
