site,participant,participant_order,local_date,weekday,protocol_day,clock_bin,aligned_minute,melEDI_lx,sample_available,photoperiod_state,daytime,aggregation_method,dataset,analysis_unit
MPI,MPI_S227,3,2023-11-02,Thu,2,330,1770,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,360,1800,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,390,1830,6.369611111111111,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,420,1860,24.951833333333337,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,450,1890,16.55138888888889,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,480,1920,80.16072222222222,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,510,1950,110.45049999999999,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,540,1980,104.87633333333333,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,570,2010,356.95066666666673,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,600,2040,300.24244444444446,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,630,2070,93.669,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,660,2100,99.26205555555555,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,690,2130,115.39777777777778,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,720,2160,76.55683333333333,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,750,2190,142.07744444444444,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,780,2220,55.03572222222222,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,810,2250,29.44338888888889,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,840,2280,65.46416666666667,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,870,2310,120.8965,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,900,2340,39.17955555555556,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,930,2370,169.4105,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,960,2400,49.70538888888889,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,990,2430,14.144166666666667,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,1020,2460,14.451333333333332,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,1050,2490,16.288722222222223,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,1080,2520,2.530777777777778,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,1110,2550,9.194055555555556,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,1140,2580,44.90533333333333,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,1170,2610,60.6605,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,1200,2640,8.857944444444444,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,1230,2670,5.067,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,1260,2700,1.2725,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,1290,2730,,FALSE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,1320,2760,,FALSE,,,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,1350,2790,,FALSE,,,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,1380,2820,,FALSE,,,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-02,Thu,2,1410,2850,,FALSE,,,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,0,2880,3.9387777777777777,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,30,2910,2.689277777777778,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,60,2940,8.946055555555555,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,90,2970,1.4850555555555556,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,120,3000,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,150,3030,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,180,3060,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,210,3090,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,240,3120,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,270,3150,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,300,3180,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,330,3210,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,360,3240,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,390,3270,0,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,420,3300,0.11761111111111111,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,450,3330,3.4212777777777776,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,480,3360,8.568999999999999,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,510,3390,12.066222222222223,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,540,3420,20.86616666666667,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,570,3450,32.827888888888886,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,600,3480,31.22727777777778,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,630,3510,41.12537878787879,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,660,3540,,FALSE,,,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,690,3570,,FALSE,,,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,720,3600,398.5732777777778,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,750,3630,117.04805555555556,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,780,3660,1054.7276666666667,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,810,3690,141.92683333333335,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,840,3720,582.6368888888888,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,870,3750,352.0966666666667,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,900,3780,189.09033333333335,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,930,3810,15.533111111111111,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,960,3840,26.351944444444445,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,990,3870,25.819333333333333,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,1020,3900,9.897277777777777,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,1050,3930,1.812833333333333,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,1080,3960,5.015444444444444,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,1110,3990,6.358148148148148,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,1140,4020,,FALSE,,,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,1170,4050,,FALSE,,,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,1200,4080,15.264655172413793,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,1230,4110,23.378888888888888,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,1260,4140,29.114277777777776,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,1290,4170,22.4675,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,1320,4200,60.48188888888889,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,1350,4230,62.17438888888889,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,1380,4260,47.697722222222225,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-03,Fri,3,1410,4290,16.392333333333333,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,0,4320,4.793611111111111,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,30,4350,19.209777777777777,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,60,4380,6.021055555555555,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,90,4410,2.624166666666667,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,120,4440,0.15299999999999997,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,150,4470,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,180,4500,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,210,4530,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,240,4560,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,270,4590,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,300,4620,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,330,4650,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,360,4680,0,TRUE,night,FALSE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,390,4710,0,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,420,4740,0.0225,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,450,4770,0.8969444444444444,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,480,4800,4.007000000000001,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,510,4830,6.659666666666666,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,540,4860,8.682555555555556,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,570,4890,48.72533333333334,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,600,4920,150.0083888888889,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,630,4950,20.465833333333332,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,660,4980,32.23727777777778,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,690,5010,14.959222222222222,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,720,5040,30.73511111111111,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,750,5070,24.508777777777777,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,780,5100,34.36833333333333,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,810,5130,27.82322222222222,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,840,5160,17.346055555555555,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,870,5190,20.26888888888889,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,900,5220,34.097944444444444,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
MPI,MPI_S227,3,2023-11-04,Sat,4,930,5250,77.81127777777778,TRUE,day,TRUE,Stored floor-aligned 30-minute arithmetic mean,Gap-timing-unaware near-eye dataset,participant-30-minute
