placement,placement_label,base_colour,fill_colour,xmin,xmax,alpha,aggregation_minutes,site,clock_minute,n_participants,participant_days,context,fraction,context_label,band_index,ymin,ymax
near_eye,Near-eye (primary),#0072B2,#FDFEFE,112.5,127.5,1,15,MPI,120,26,150,wake,0.006578947368420901,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#FFFFFF,127.5,142.5,1,15,MPI,135,26,150,wake,0,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#FFFFFF,142.5,157.5,1,15,MPI,150,26,150,wake,0,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#FFFFFF,157.5,172.5,1,15,MPI,165,26,150,wake,0,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#FFFFFF,172.5,187.5,1,15,MPI,180,26,150,wake,0,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#FFFFFF,187.5,202.5,1,15,MPI,195,26,150,wake,0,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#FFFFFF,202.5,217.5,1,15,MPI,210,26,150,wake,0,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#FFFFFF,217.5,232.5,1,15,MPI,225,26,150,wake,0,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#FFFFFF,232.5,247.5,1,15,MPI,240,26,150,wake,0,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#FFFFFF,247.5,262.5,1,15,MPI,255,26,150,wake,0,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#FDFEFE,262.5,277.5,1,15,MPI,270,26,150,wake,0.006666666666666746,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#FDFEFE,277.5,292.5,1,15,MPI,285,26,150,wake,0.006666666666666746,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#FDFEFE,292.5,307.5,1,15,MPI,300,26,150,wake,0.007111111111110952,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#F9FCFD,307.5,322.5,1,15,MPI,315,26,150,wake,0.023111111111110926,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#F3F8FB,322.5,337.5,1,15,MPI,330,26,150,wake,0.04666666666666649,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#F2F8FB,337.5,352.5,1,15,MPI,345,26,150,wake,0.050222222222222695,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#EBF4F9,352.5,367.5,1,15,MPI,360,26,150,wake,0.07866666666666781,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#DEEDF5,367.5,382.5,1,15,MPI,375,26,150,wake,0.1293333333333325,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#D5E8F2,382.5,397.5,1,15,MPI,390,26,150,wake,0.16533333333333228,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#CDE3F0,397.5,412.5,1,15,MPI,405,26,150,wake,0.1973333333333337,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#B6D7E9,412.5,427.5,1,15,MPI,420,26,150,wake,0.28533333333333327,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#ABD1E6,427.5,442.5,1,15,MPI,435,26,150,wake,0.32755555555555577,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#93C3DE,442.5,457.5,1,15,MPI,450,26,150,wake,0.42488888888889026,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#88BDDB,457.5,472.5,1,15,MPI,465,26,150,wake,0.46577777777777707,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#79B5D6,472.5,487.5,1,15,MPI,480,26,150,wake,0.5271111111111111,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#6DAED3,487.5,502.5,1,15,MPI,495,26,150,wake,0.5719999999999987,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#64A9D0,502.5,517.5,1,15,MPI,510,26,150,wake,0.6084444444444446,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#53A0CB,517.5,532.5,1,15,MPI,525,26,150,wake,0.6742222222222225,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#4498C7,532.5,547.5,1,15,MPI,540,26,150,wake,0.7333333333333326,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#4095C5,547.5,562.5,1,15,MPI,555,26,150,wake,0.748444444444444,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#3891C3,562.5,577.5,1,15,MPI,570,26,150,wake,0.7791111111111105,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#2F8CC0,577.5,592.5,1,15,MPI,585,26,150,wake,0.8159999999999993,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#2184BC,592.5,607.5,1,15,MPI,600,26,150,wake,0.8697777777777782,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#1C82BB,607.5,622.5,1,15,MPI,615,26,150,wake,0.8893333333333335,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#1980BA,622.5,637.5,1,15,MPI,630,26,150,wake,0.9017777777777773,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#177EB9,637.5,652.5,1,15,MPI,645,26,150,wake,0.9115555555555549,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0D79B6,652.5,667.5,1,15,MPI,660,26,150,wake,0.9479999999999996,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0B78B5,667.5,682.5,1,15,MPI,675,26,150,wake,0.9577777777777775,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0A78B5,682.5,697.5,1,15,MPI,690,26,150,wake,0.9599999999999994,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0A78B5,697.5,712.5,1,15,MPI,705,26,150,wake,0.9599999999999994,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0876B4,712.5,727.5,1,15,MPI,720,26,150,wake,0.9697777777777775,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0474B3,727.5,742.5,1,15,MPI,735,26,150,wake,0.9857777777777781,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0374B3,742.5,757.5,1,15,MPI,750,26,150,wake,0.9866666666666669,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0374B3,757.5,772.5,1,15,MPI,765,26,150,wake,0.9884444444444443,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0273B3,772.5,787.5,1,15,MPI,780,26,150,wake,0.9933333333333334,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0273B3,787.5,802.5,1,15,MPI,795,26,150,wake,0.9933333333333334,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0173B2,802.5,817.5,1,15,MPI,810,26,150,wake,0.9955555555555554,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0072B2,817.5,832.5,1,15,MPI,825,26,150,wake,1,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0072B2,832.5,847.5,1,15,MPI,840,26,150,wake,1,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0072B2,847.5,862.5,1,15,MPI,855,26,150,wake,1,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0072B2,862.5,877.5,1,15,MPI,870,26,150,wake,1,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0072B2,877.5,892.5,1,15,MPI,885,26,150,wake,1,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0072B2,892.5,907.5,1,15,MPI,900,26,150,wake,1,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0072B2,907.5,922.5,1,15,MPI,915,26,150,wake,1,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0072B2,922.5,937.5,1,15,MPI,930,26,150,wake,1,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0072B2,937.5,952.5,1,15,MPI,945,26,150,wake,1,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0072B2,952.5,967.5,1,15,MPI,960,26,150,wake,1,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0072B2,967.5,982.5,1,15,MPI,975,26,150,wake,1,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0072B2,982.5,997.5,1,15,MPI,990,26,150,wake,1,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0072B2,997.5,1012.5,1,15,MPI,1005,26,150,wake,1,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0072B2,1012.5,1027.5,1,15,MPI,1020,26,150,wake,1,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0072B2,1027.5,1042.5,1,15,MPI,1035,26,150,wake,1,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0072B2,1042.5,1057.5,1,15,MPI,1050,26,150,wake,1,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0072B2,1057.5,1072.5,1,15,MPI,1065,26,150,wake,1,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0072B2,1072.5,1087.5,1,15,MPI,1080,26,150,wake,1,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0072B2,1087.5,1102.5,1,15,MPI,1095,26,150,wake,1,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0273B3,1102.5,1117.5,1,15,MPI,1110,26,150,wake,0.9933333333333332,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0273B3,1117.5,1132.5,1,15,MPI,1125,26,150,wake,0.9911111111111109,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0675B4,1132.5,1147.5,1,15,MPI,1140,26,150,wake,0.9777777777777779,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#0B78B5,1147.5,1162.5,1,15,MPI,1155,26,150,wake,0.9568888888888879,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#157EB8,1162.5,1177.5,1,15,MPI,1170,26,150,wake,0.9168888888888889,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#1F83BB,1177.5,1192.5,1,15,MPI,1185,26,150,wake,0.8795555555555558,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#2F8CC0,1192.5,1207.5,1,15,MPI,1200,26,150,wake,0.8173333333333336,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#3F95C5,1207.5,1222.5,1,15,MPI,1215,26,150,wake,0.7542222222222219,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#519FCA,1222.5,1237.5,1,15,MPI,1230,26,150,wake,0.6826666666666666,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#66ABD1,1237.5,1252.5,1,15,MPI,1245,26,150,wake,0.5982222222222227,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#7AB5D7,1252.5,1267.5,1,15,MPI,1260,26,150,wake,0.5213333333333344,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#8BBFDC,1267.5,1282.5,1,15,MPI,1275,26,150,wake,0.4559999999999996,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#9BC7E1,1282.5,1297.5,1,15,MPI,1290,26,150,wake,0.3937777777777788,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#A8CFE5,1297.5,1312.5,1,15,MPI,1305,26,150,wake,0.3395555555555568,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#B8D8E9,1312.5,1327.5,1,15,MPI,1320,26,150,wake,0.27999999999999925,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#C1DDEC,1327.5,1342.5,1,15,MPI,1335,26,150,wake,0.24266666666666703,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#C8E1EE,1342.5,1357.5,1,15,MPI,1350,26,150,wake,0.21555555555555594,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#D2E6F1,1357.5,1372.5,1,15,MPI,1365,26,150,wake,0.17644444444444501,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#DAEAF4,1372.5,1387.5,1,15,MPI,1380,26,150,wake,0.14666666666666578,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#DFEDF5,1387.5,1402.5,1,15,MPI,1395,26,150,wake,0.12666666666666743,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#E8F2F8,1402.5,1417.5,1,15,MPI,1410,26,150,wake,0.08888888888888914,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#0072B2,#E9F3F8,1417.5,1432.5,1,15,MPI,1425,26,150,wake,0.08666666666666709,Daytime (wake),3,2.58,3.42
near_eye,Near-eye (primary),#D73027,#F3C1BE,-7.5,7.5,1,15,TUM,0,10,60,sleep,0.2988888888888884,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#F1B7B3,7.5,22.5,1,15,TUM,15,10,60,sleep,0.35,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#EDA19D,22.5,37.5,1,15,TUM,30,10,60,sleep,0.45444444444444243,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#EB9A95,37.5,52.5,1,15,TUM,45,10,60,sleep,0.4888888888888896,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#E67F7A,52.5,67.5,1,15,TUM,60,10,60,sleep,0.617777777777778,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#E36C65,67.5,82.5,1,15,TUM,75,10,60,sleep,0.7111111111111111,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#DF5C55,82.5,97.5,1,15,TUM,90,10,60,sleep,0.7888888888888886,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#DE524A,97.5,112.5,1,15,TUM,105,10,60,sleep,0.8366666666666671,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#DC4840,112.5,127.5,1,15,TUM,120,10,60,sleep,0.8833333333333336,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#DB453D,127.5,142.5,1,15,TUM,135,10,60,sleep,0.9000000000000005,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#DA4139,142.5,157.5,1,15,TUM,150,10,60,sleep,0.9166666666666666,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#DA4139,157.5,172.5,1,15,TUM,165,10,60,sleep,0.9166666666666666,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#DA3E35,172.5,187.5,1,15,TUM,180,10,60,sleep,0.9333333333333331,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#D93A32,187.5,202.5,1,15,TUM,195,10,60,sleep,0.9500000000000002,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#D93A32,202.5,217.5,1,15,TUM,210,10,60,sleep,0.9500000000000002,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#D93A32,217.5,232.5,1,15,TUM,225,10,60,sleep,0.9500000000000002,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#D8372E,232.5,247.5,1,15,TUM,240,10,60,sleep,0.9666666666666666,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#D8372E,247.5,262.5,1,15,TUM,255,10,60,sleep,0.9666666666666666,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#D8372E,262.5,277.5,1,15,TUM,270,10,60,sleep,0.9666666666666666,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#D8372E,277.5,292.5,1,15,TUM,285,10,60,sleep,0.9666666666666666,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#D8332B,292.5,307.5,1,15,TUM,300,10,60,sleep,0.9833333333333336,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#D8332B,307.5,322.5,1,15,TUM,315,10,60,sleep,0.9833333333333336,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#D73027,322.5,337.5,1,15,TUM,330,10,60,sleep,1,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#D73128,337.5,352.5,1,15,TUM,345,10,60,sleep,0.9966666666666667,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#D8372E,352.5,367.5,1,15,TUM,360,10,60,sleep,0.9666666666666667,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#D8372E,367.5,382.5,1,15,TUM,375,10,60,sleep,0.9666666666666667,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#D8372E,382.5,397.5,1,15,TUM,390,10,60,sleep,0.9666666666666667,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#D93D34,397.5,412.5,1,15,TUM,405,10,60,sleep,0.9388888888888889,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#DC4B43,412.5,427.5,1,15,TUM,420,10,60,sleep,0.8711111111111107,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#DE554D,427.5,442.5,1,15,TUM,435,10,60,sleep,0.8222222222222216,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#DF5952,442.5,457.5,1,15,TUM,450,10,60,sleep,0.8,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#E05D56,457.5,472.5,1,15,TUM,465,10,60,sleep,0.7833333333333331,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#E1645D,472.5,487.5,1,15,TUM,480,10,60,sleep,0.75,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#E1665F,487.5,502.5,1,15,TUM,495,10,60,sleep,0.73888888888889,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#E36C65,502.5,517.5,1,15,TUM,510,10,60,sleep,0.7111111111111119,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#E4746E,517.5,532.5,1,15,TUM,525,10,60,sleep,0.6699999999999992,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#E7837E,532.5,547.5,1,15,TUM,540,10,60,sleep,0.5988888888888886,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#EB9692,547.5,562.5,1,15,TUM,555,10,60,sleep,0.5055555555555553,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#EFACA8,562.5,577.5,1,15,TUM,570,10,60,sleep,0.40222222222222237,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#F1B7B4,577.5,592.5,1,15,TUM,585,10,60,sleep,0.34555555555555517,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#F6D1CF,592.5,607.5,1,15,TUM,600,10,60,sleep,0.2200000000000003,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#F7D6D4,607.5,622.5,1,15,TUM,615,10,60,sleep,0.2,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#F8DBDA,622.5,637.5,1,15,TUM,630,10,60,sleep,0.17333333333333362,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#F9E2E0,637.5,652.5,1,15,TUM,645,10,60,sleep,0.14222222222222222,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FBECEB,652.5,667.5,1,15,TUM,660,10,60,sleep,0.09333333333333313,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FCF1F1,667.5,682.5,1,15,TUM,675,10,60,sleep,0.06666666666666676,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FEFCFB,682.5,697.5,1,15,TUM,690,10,60,sleep,0.016666666666666313,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FEFCFB,697.5,712.5,1,15,TUM,705,10,60,sleep,0.016666666666666313,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FEFCFB,712.5,727.5,1,15,TUM,720,10,60,sleep,0.016666666666666313,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FEFCFB,727.5,742.5,1,15,TUM,735,10,60,sleep,0.016666666666666313,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,742.5,757.5,1,15,TUM,750,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,757.5,772.5,1,15,TUM,765,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,772.5,787.5,1,15,TUM,780,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,787.5,802.5,1,15,TUM,795,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,802.5,817.5,1,15,TUM,810,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,817.5,832.5,1,15,TUM,825,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,832.5,847.5,1,15,TUM,840,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,847.5,862.5,1,15,TUM,855,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,862.5,877.5,1,15,TUM,870,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,877.5,892.5,1,15,TUM,885,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,892.5,907.5,1,15,TUM,900,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,907.5,922.5,1,15,TUM,915,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,922.5,937.5,1,15,TUM,930,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,937.5,952.5,1,15,TUM,945,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,952.5,967.5,1,15,TUM,960,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,967.5,982.5,1,15,TUM,975,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,982.5,997.5,1,15,TUM,990,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,997.5,1012.5,1,15,TUM,1005,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,1012.5,1027.5,1,15,TUM,1020,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,1027.5,1042.5,1,15,TUM,1035,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,1042.5,1057.5,1,15,TUM,1050,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,1057.5,1072.5,1,15,TUM,1065,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,1072.5,1087.5,1,15,TUM,1080,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,1087.5,1102.5,1,15,TUM,1095,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,1102.5,1117.5,1,15,TUM,1110,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,1117.5,1132.5,1,15,TUM,1125,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,1132.5,1147.5,1,15,TUM,1140,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,1147.5,1162.5,1,15,TUM,1155,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,1162.5,1177.5,1,15,TUM,1170,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,1177.5,1192.5,1,15,TUM,1185,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,1192.5,1207.5,1,15,TUM,1200,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,1207.5,1222.5,1,15,TUM,1215,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,1222.5,1237.5,1,15,TUM,1230,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,1237.5,1252.5,1,15,TUM,1245,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,1252.5,1267.5,1,15,TUM,1260,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFFFF,1267.5,1282.5,1,15,TUM,1275,10,60,sleep,0,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FFFEFE,1282.5,1297.5,1,15,TUM,1290,10,60,sleep,0.005555555555555573,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FEFCFB,1297.5,1312.5,1,15,TUM,1305,10,60,sleep,0.016666666666666503,Sleep,1,0.5800000000000001,1.42
near_eye,Near-eye (primary),#D73027,#FEFAFA,1312.5,1327.5,1,15,TUM,1320,10,60,sleep,0.02222222222222229,Sleep,1,0.5800000000000001,1.42
