route,table,attribute,target,valid
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0014,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0015,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0002,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0014,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0015,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0007,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0014,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0015,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0008,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0014,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0015,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0009,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0014,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0015,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0010,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0014,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0015,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0005,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0014,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0015,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0006,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0014,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0016,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0002,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0014,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0016,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0007,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0014,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0016,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0008,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0014,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0016,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0009,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0014,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0016,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0010,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0014,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0016,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0005,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0014,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0016,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0006,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0014,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0017,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0002,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0014,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0017,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0007,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0014,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0017,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0008,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0014,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0017,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0009,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0014,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0017,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0010,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0014,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0017,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0005,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0014,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0017,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0006,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0019,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0002,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0019,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0007,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0019,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0008,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0019,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0009,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0019,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0010,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0019,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0005,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0019,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0006,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0020,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0002,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0020,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0007,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0020,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0008,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0020,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0009,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0020,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0010,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0020,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0005,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0020,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0006,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0021,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0002,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0021,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0007,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0021,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0008,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0021,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0009,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0021,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0010,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0021,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0005,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0021,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0006,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0022,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0002,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0022,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0007,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0022,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0008,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0022,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0009,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0022,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0010,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0022,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0005,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0022,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0006,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0023,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0002,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0023,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0007,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0023,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0008,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0023,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0009,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0023,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0010,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0023,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0005,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0018,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0023,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0006,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0024,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0025,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0002,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0024,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0025,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0007,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0024,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0025,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0008,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0024,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0025,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0009,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0024,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0025,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0010,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0024,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0025,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0005,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0024,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0025,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0006,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0024,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0026,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0002,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0024,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0026,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0007,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0024,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0026,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0008,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0024,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0026,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0009,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0024,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0026,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0010,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0024,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0026,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0005,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0024,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0026,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0006,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0024,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0027,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0002,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0024,True
index.html,10,headers,tbl-h01-primary-publication-summary--gt-0027,True
