table_endpoint,headers_value,token,resolves_once
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0012 tbl-h01-primary-site-deviation-matrix--gt-0010,tbl-h01-primary-site-deviation-matrix--gt-0010,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0012 tbl-h01-primary-site-deviation-matrix--gt-0011,tbl-h01-primary-site-deviation-matrix--gt-0012,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0012 tbl-h01-primary-site-deviation-matrix--gt-0011,tbl-h01-primary-site-deviation-matrix--gt-0011,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0013 tbl-h01-primary-site-deviation-matrix--gt-0003,tbl-h01-primary-site-deviation-matrix--gt-0013,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0013 tbl-h01-primary-site-deviation-matrix--gt-0003,tbl-h01-primary-site-deviation-matrix--gt-0003,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0013 tbl-h01-primary-site-deviation-matrix--gt-0004,tbl-h01-primary-site-deviation-matrix--gt-0013,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0013 tbl-h01-primary-site-deviation-matrix--gt-0004,tbl-h01-primary-site-deviation-matrix--gt-0004,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0013 tbl-h01-primary-site-deviation-matrix--gt-0005,tbl-h01-primary-site-deviation-matrix--gt-0013,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0013 tbl-h01-primary-site-deviation-matrix--gt-0005,tbl-h01-primary-site-deviation-matrix--gt-0005,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0013 tbl-h01-primary-site-deviation-matrix--gt-0006,tbl-h01-primary-site-deviation-matrix--gt-0013,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0013 tbl-h01-primary-site-deviation-matrix--gt-0006,tbl-h01-primary-site-deviation-matrix--gt-0006,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0013 tbl-h01-primary-site-deviation-matrix--gt-0007,tbl-h01-primary-site-deviation-matrix--gt-0013,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0013 tbl-h01-primary-site-deviation-matrix--gt-0007,tbl-h01-primary-site-deviation-matrix--gt-0007,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0013 tbl-h01-primary-site-deviation-matrix--gt-0008,tbl-h01-primary-site-deviation-matrix--gt-0013,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0013 tbl-h01-primary-site-deviation-matrix--gt-0008,tbl-h01-primary-site-deviation-matrix--gt-0008,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0013 tbl-h01-primary-site-deviation-matrix--gt-0009,tbl-h01-primary-site-deviation-matrix--gt-0013,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0013 tbl-h01-primary-site-deviation-matrix--gt-0009,tbl-h01-primary-site-deviation-matrix--gt-0009,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0013 tbl-h01-primary-site-deviation-matrix--gt-0010,tbl-h01-primary-site-deviation-matrix--gt-0013,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0013 tbl-h01-primary-site-deviation-matrix--gt-0010,tbl-h01-primary-site-deviation-matrix--gt-0010,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0013 tbl-h01-primary-site-deviation-matrix--gt-0011,tbl-h01-primary-site-deviation-matrix--gt-0013,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0013 tbl-h01-primary-site-deviation-matrix--gt-0011,tbl-h01-primary-site-deviation-matrix--gt-0011,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0014 tbl-h01-primary-site-deviation-matrix--gt-0003,tbl-h01-primary-site-deviation-matrix--gt-0014,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0014 tbl-h01-primary-site-deviation-matrix--gt-0003,tbl-h01-primary-site-deviation-matrix--gt-0003,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0014 tbl-h01-primary-site-deviation-matrix--gt-0004,tbl-h01-primary-site-deviation-matrix--gt-0014,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0014 tbl-h01-primary-site-deviation-matrix--gt-0004,tbl-h01-primary-site-deviation-matrix--gt-0004,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0014 tbl-h01-primary-site-deviation-matrix--gt-0005,tbl-h01-primary-site-deviation-matrix--gt-0014,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0014 tbl-h01-primary-site-deviation-matrix--gt-0005,tbl-h01-primary-site-deviation-matrix--gt-0005,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0014 tbl-h01-primary-site-deviation-matrix--gt-0006,tbl-h01-primary-site-deviation-matrix--gt-0014,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0014 tbl-h01-primary-site-deviation-matrix--gt-0006,tbl-h01-primary-site-deviation-matrix--gt-0006,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0014 tbl-h01-primary-site-deviation-matrix--gt-0007,tbl-h01-primary-site-deviation-matrix--gt-0014,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0014 tbl-h01-primary-site-deviation-matrix--gt-0007,tbl-h01-primary-site-deviation-matrix--gt-0007,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0014 tbl-h01-primary-site-deviation-matrix--gt-0008,tbl-h01-primary-site-deviation-matrix--gt-0014,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0014 tbl-h01-primary-site-deviation-matrix--gt-0008,tbl-h01-primary-site-deviation-matrix--gt-0008,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0014 tbl-h01-primary-site-deviation-matrix--gt-0009,tbl-h01-primary-site-deviation-matrix--gt-0014,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0014 tbl-h01-primary-site-deviation-matrix--gt-0009,tbl-h01-primary-site-deviation-matrix--gt-0009,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0014 tbl-h01-primary-site-deviation-matrix--gt-0010,tbl-h01-primary-site-deviation-matrix--gt-0014,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0014 tbl-h01-primary-site-deviation-matrix--gt-0010,tbl-h01-primary-site-deviation-matrix--gt-0010,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0014 tbl-h01-primary-site-deviation-matrix--gt-0011,tbl-h01-primary-site-deviation-matrix--gt-0014,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0014 tbl-h01-primary-site-deviation-matrix--gt-0011,tbl-h01-primary-site-deviation-matrix--gt-0011,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0015 tbl-h01-primary-site-deviation-matrix--gt-0003,tbl-h01-primary-site-deviation-matrix--gt-0015,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0015 tbl-h01-primary-site-deviation-matrix--gt-0003,tbl-h01-primary-site-deviation-matrix--gt-0003,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0015 tbl-h01-primary-site-deviation-matrix--gt-0004,tbl-h01-primary-site-deviation-matrix--gt-0015,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0015 tbl-h01-primary-site-deviation-matrix--gt-0004,tbl-h01-primary-site-deviation-matrix--gt-0004,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0015 tbl-h01-primary-site-deviation-matrix--gt-0005,tbl-h01-primary-site-deviation-matrix--gt-0015,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0015 tbl-h01-primary-site-deviation-matrix--gt-0005,tbl-h01-primary-site-deviation-matrix--gt-0005,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0015 tbl-h01-primary-site-deviation-matrix--gt-0006,tbl-h01-primary-site-deviation-matrix--gt-0015,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0015 tbl-h01-primary-site-deviation-matrix--gt-0006,tbl-h01-primary-site-deviation-matrix--gt-0006,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0015 tbl-h01-primary-site-deviation-matrix--gt-0007,tbl-h01-primary-site-deviation-matrix--gt-0015,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0015 tbl-h01-primary-site-deviation-matrix--gt-0007,tbl-h01-primary-site-deviation-matrix--gt-0007,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0015 tbl-h01-primary-site-deviation-matrix--gt-0008,tbl-h01-primary-site-deviation-matrix--gt-0015,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0015 tbl-h01-primary-site-deviation-matrix--gt-0008,tbl-h01-primary-site-deviation-matrix--gt-0008,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0015 tbl-h01-primary-site-deviation-matrix--gt-0009,tbl-h01-primary-site-deviation-matrix--gt-0015,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0015 tbl-h01-primary-site-deviation-matrix--gt-0009,tbl-h01-primary-site-deviation-matrix--gt-0009,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0015 tbl-h01-primary-site-deviation-matrix--gt-0010,tbl-h01-primary-site-deviation-matrix--gt-0015,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0015 tbl-h01-primary-site-deviation-matrix--gt-0010,tbl-h01-primary-site-deviation-matrix--gt-0010,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0015 tbl-h01-primary-site-deviation-matrix--gt-0011,tbl-h01-primary-site-deviation-matrix--gt-0015,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0015 tbl-h01-primary-site-deviation-matrix--gt-0011,tbl-h01-primary-site-deviation-matrix--gt-0011,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0016 tbl-h01-primary-site-deviation-matrix--gt-0003,tbl-h01-primary-site-deviation-matrix--gt-0016,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0016 tbl-h01-primary-site-deviation-matrix--gt-0003,tbl-h01-primary-site-deviation-matrix--gt-0003,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0016 tbl-h01-primary-site-deviation-matrix--gt-0004,tbl-h01-primary-site-deviation-matrix--gt-0016,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0016 tbl-h01-primary-site-deviation-matrix--gt-0004,tbl-h01-primary-site-deviation-matrix--gt-0004,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0016 tbl-h01-primary-site-deviation-matrix--gt-0005,tbl-h01-primary-site-deviation-matrix--gt-0016,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0016 tbl-h01-primary-site-deviation-matrix--gt-0005,tbl-h01-primary-site-deviation-matrix--gt-0005,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0016 tbl-h01-primary-site-deviation-matrix--gt-0006,tbl-h01-primary-site-deviation-matrix--gt-0016,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0016 tbl-h01-primary-site-deviation-matrix--gt-0006,tbl-h01-primary-site-deviation-matrix--gt-0006,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0016 tbl-h01-primary-site-deviation-matrix--gt-0007,tbl-h01-primary-site-deviation-matrix--gt-0016,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0016 tbl-h01-primary-site-deviation-matrix--gt-0007,tbl-h01-primary-site-deviation-matrix--gt-0007,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0016 tbl-h01-primary-site-deviation-matrix--gt-0008,tbl-h01-primary-site-deviation-matrix--gt-0016,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0016 tbl-h01-primary-site-deviation-matrix--gt-0008,tbl-h01-primary-site-deviation-matrix--gt-0008,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0016 tbl-h01-primary-site-deviation-matrix--gt-0009,tbl-h01-primary-site-deviation-matrix--gt-0016,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0016 tbl-h01-primary-site-deviation-matrix--gt-0009,tbl-h01-primary-site-deviation-matrix--gt-0009,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0016 tbl-h01-primary-site-deviation-matrix--gt-0010,tbl-h01-primary-site-deviation-matrix--gt-0016,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0016 tbl-h01-primary-site-deviation-matrix--gt-0010,tbl-h01-primary-site-deviation-matrix--gt-0010,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0016 tbl-h01-primary-site-deviation-matrix--gt-0011,tbl-h01-primary-site-deviation-matrix--gt-0016,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0016 tbl-h01-primary-site-deviation-matrix--gt-0011,tbl-h01-primary-site-deviation-matrix--gt-0011,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0017 tbl-h01-primary-site-deviation-matrix--gt-0003,tbl-h01-primary-site-deviation-matrix--gt-0017,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0017 tbl-h01-primary-site-deviation-matrix--gt-0003,tbl-h01-primary-site-deviation-matrix--gt-0003,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0017 tbl-h01-primary-site-deviation-matrix--gt-0004,tbl-h01-primary-site-deviation-matrix--gt-0017,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0017 tbl-h01-primary-site-deviation-matrix--gt-0004,tbl-h01-primary-site-deviation-matrix--gt-0004,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0017 tbl-h01-primary-site-deviation-matrix--gt-0005,tbl-h01-primary-site-deviation-matrix--gt-0017,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0017 tbl-h01-primary-site-deviation-matrix--gt-0005,tbl-h01-primary-site-deviation-matrix--gt-0005,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0017 tbl-h01-primary-site-deviation-matrix--gt-0006,tbl-h01-primary-site-deviation-matrix--gt-0017,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0017 tbl-h01-primary-site-deviation-matrix--gt-0006,tbl-h01-primary-site-deviation-matrix--gt-0006,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0017 tbl-h01-primary-site-deviation-matrix--gt-0007,tbl-h01-primary-site-deviation-matrix--gt-0017,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0017 tbl-h01-primary-site-deviation-matrix--gt-0007,tbl-h01-primary-site-deviation-matrix--gt-0007,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0017 tbl-h01-primary-site-deviation-matrix--gt-0008,tbl-h01-primary-site-deviation-matrix--gt-0017,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0017 tbl-h01-primary-site-deviation-matrix--gt-0008,tbl-h01-primary-site-deviation-matrix--gt-0008,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0017 tbl-h01-primary-site-deviation-matrix--gt-0009,tbl-h01-primary-site-deviation-matrix--gt-0017,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0017 tbl-h01-primary-site-deviation-matrix--gt-0009,tbl-h01-primary-site-deviation-matrix--gt-0009,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0017 tbl-h01-primary-site-deviation-matrix--gt-0010,tbl-h01-primary-site-deviation-matrix--gt-0017,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0017 tbl-h01-primary-site-deviation-matrix--gt-0010,tbl-h01-primary-site-deviation-matrix--gt-0010,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0017 tbl-h01-primary-site-deviation-matrix--gt-0011,tbl-h01-primary-site-deviation-matrix--gt-0017,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0017 tbl-h01-primary-site-deviation-matrix--gt-0011,tbl-h01-primary-site-deviation-matrix--gt-0011,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0018 tbl-h01-primary-site-deviation-matrix--gt-0003,tbl-h01-primary-site-deviation-matrix--gt-0018,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0018 tbl-h01-primary-site-deviation-matrix--gt-0003,tbl-h01-primary-site-deviation-matrix--gt-0003,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0018 tbl-h01-primary-site-deviation-matrix--gt-0004,tbl-h01-primary-site-deviation-matrix--gt-0018,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0018 tbl-h01-primary-site-deviation-matrix--gt-0004,tbl-h01-primary-site-deviation-matrix--gt-0004,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0018 tbl-h01-primary-site-deviation-matrix--gt-0005,tbl-h01-primary-site-deviation-matrix--gt-0018,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0018 tbl-h01-primary-site-deviation-matrix--gt-0005,tbl-h01-primary-site-deviation-matrix--gt-0005,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0018 tbl-h01-primary-site-deviation-matrix--gt-0006,tbl-h01-primary-site-deviation-matrix--gt-0018,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0018 tbl-h01-primary-site-deviation-matrix--gt-0006,tbl-h01-primary-site-deviation-matrix--gt-0006,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0018 tbl-h01-primary-site-deviation-matrix--gt-0007,tbl-h01-primary-site-deviation-matrix--gt-0018,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0018 tbl-h01-primary-site-deviation-matrix--gt-0007,tbl-h01-primary-site-deviation-matrix--gt-0007,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0018 tbl-h01-primary-site-deviation-matrix--gt-0008,tbl-h01-primary-site-deviation-matrix--gt-0018,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0018 tbl-h01-primary-site-deviation-matrix--gt-0008,tbl-h01-primary-site-deviation-matrix--gt-0008,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0018 tbl-h01-primary-site-deviation-matrix--gt-0009,tbl-h01-primary-site-deviation-matrix--gt-0018,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0018 tbl-h01-primary-site-deviation-matrix--gt-0009,tbl-h01-primary-site-deviation-matrix--gt-0009,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0018 tbl-h01-primary-site-deviation-matrix--gt-0010,tbl-h01-primary-site-deviation-matrix--gt-0018,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0018 tbl-h01-primary-site-deviation-matrix--gt-0010,tbl-h01-primary-site-deviation-matrix--gt-0010,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0018 tbl-h01-primary-site-deviation-matrix--gt-0011,tbl-h01-primary-site-deviation-matrix--gt-0018,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0018 tbl-h01-primary-site-deviation-matrix--gt-0011,tbl-h01-primary-site-deviation-matrix--gt-0011,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0019 tbl-h01-primary-site-deviation-matrix--gt-0003,tbl-h01-primary-site-deviation-matrix--gt-0019,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0019 tbl-h01-primary-site-deviation-matrix--gt-0003,tbl-h01-primary-site-deviation-matrix--gt-0003,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0019 tbl-h01-primary-site-deviation-matrix--gt-0004,tbl-h01-primary-site-deviation-matrix--gt-0019,TRUE
tbl-h01-primary-site-deviation-matrix,tbl-h01-primary-site-deviation-matrix--gt-0019 tbl-h01-primary-site-deviation-matrix--gt-0004,tbl-h01-primary-site-deviation-matrix--gt-0004,TRUE
