run_id,data_scenario,placement,sample_scenario,analytical_role,metric_order,metric_id,manuscript_name,abbreviation,manuscript_category,analysis_unit,response_family,response_transform,effect_scale,display_unit,fit_role,model_name,formula,engine,observations,log_likelihood,aic,warnings,error,fit_status,converged,positive_definite_hessian,singular,max_gradient,convergence_message,fixed_columns,fixed_rank,fixed_full_rank,fixed_condition_number,aliased_coefficients
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,final_estimation_same_as_ML,M_sex,response ~ site + biological_sex + (1 | site:Id),glmmTMB,755,-1526.6240891077448,3079.2481782154896,,,FITTED,TRUE,TRUE,FALSE,,,10,10,TRUE,4.649927381211404,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,final_estimation_same_as_ML,M_sex_site,response ~ site * biological_sex + (1 | site:Id),glmmTMB,755,-1522.16265425626,3086.32530851252,,,FITTED,TRUE,TRUE,FALSE,,,18,18,TRUE,12.259267527698997,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M0,response ~ site + (1 | site:Id),glmmTMB,755,-1529.0225727522657,3082.0451455045313,,,FITTED,TRUE,TRUE,FALSE,,,9,9,TRUE,3.7592894772442618,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_age,response ~ site + age_decade + (1 | site:Id),glmmTMB,755,-1526.8974773455618,3079.7949546911236,,,FITTED,TRUE,TRUE,FALSE,,,10,10,TRUE,24.955321751514482,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_age_site,response ~ site * age_decade + (1 | site:Id),glmmTMB,755,-1522.2890576216748,3086.5781152433497,,,FITTED,TRUE,TRUE,FALSE,,,18,18,TRUE,135.48803297248392,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_sex,response ~ site + biological_sex + (1 | site:Id),glmmTMB,755,-1526.6240891077448,3079.2481782154896,,,FITTED,TRUE,TRUE,FALSE,,,10,10,TRUE,4.649927381211404,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_sex_site,response ~ site * biological_sex + (1 | site:Id),glmmTMB,755,-1522.16265425626,3086.32530851252,,,FITTED,TRUE,TRUE,FALSE,,,18,18,TRUE,12.259267527698997,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,REML_final_estimation,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,780,-1084.8400784070388,2193.6801568140777,,,FITTED,TRUE,TRUE,FALSE,7.698872650507838e-6,,10,10,TRUE,25.656647122958855,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,REML_final_estimation,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,780,-1083.226926374713,2206.453852749426,,,FITTED,TRUE,TRUE,FALSE,1.4483703125733882e-6,,18,18,TRUE,142.89998748355146,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,REML_final_estimation,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,780,-1084.9366984039073,2193.8733968078145,,,FITTED,TRUE,TRUE,FALSE,7.837570592528209e-6,,10,10,TRUE,4.1149696393982405,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,REML_final_estimation,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,780,-1083.2965280633516,2206.5930561267032,,,FITTED,TRUE,TRUE,FALSE,6.148184183984995e-6,,18,18,TRUE,16.38696959128844,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,maximum_likelihood_comparison,M0,response ~ site + (1 | site:Id),lmerMod,780,-1074.6797487052763,2171.3594974105526,,,FITTED,TRUE,TRUE,FALSE,6.959908205317333e-6,,9,9,TRUE,3.7669663804688147,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,maximum_likelihood_comparison,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,780,-1073.5635202752255,2171.127040550451,,,FITTED,TRUE,TRUE,FALSE,1.5802470443304628e-6,,10,10,TRUE,25.656647122958855,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,maximum_likelihood_comparison,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,780,-1068.3357166894546,2176.671433378909,,,FITTED,TRUE,TRUE,FALSE,1.1837528290925547e-4,,18,18,TRUE,142.89998748355146,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,maximum_likelihood_comparison,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,780,-1074.3314580244114,2172.662916048823,,,FITTED,TRUE,TRUE,FALSE,7.098606147337705e-6,,10,10,TRUE,4.1149696393982405,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,duration-based,participant_day,gaussian,identity,difference,h,maximum_likelihood_comparison,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,780,-1070.80975383667,2181.61950767334,,,FITTED,TRUE,TRUE,FALSE,1.61662683240138e-6,,18,18,TRUE,16.38696959128844,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,final_estimation_same_as_ML,M_age,response ~ site + age_decade + (1 | site:Id),glmmTMB,790,-1653.4296539325708,3332.8593078651415,,,FITTED,TRUE,TRUE,FALSE,,,10,10,TRUE,25.726818667583547,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,final_estimation_same_as_ML,M_age_site,response ~ site * age_decade + (1 | site:Id),glmmTMB,790,-1647.2151138400498,3336.4302276800995,,,FITTED,TRUE,TRUE,FALSE,,,18,18,TRUE,144.60075288542427,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,final_estimation_same_as_ML,M_sex,response ~ site + biological_sex + (1 | site:Id),glmmTMB,790,-1652.4918238580462,3330.9836477160925,,,FITTED,TRUE,TRUE,FALSE,,,10,10,TRUE,4.317768858046792,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,final_estimation_same_as_ML,M_sex_site,response ~ site * biological_sex + (1 | site:Id),glmmTMB,790,-1647.7907693383006,3337.581538676601,,,FITTED,TRUE,TRUE,FALSE,,,18,18,TRUE,15.156790667722733,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M0,response ~ site + (1 | site:Id),glmmTMB,790,-1653.4334767083012,3330.8669534166024,,,FITTED,TRUE,TRUE,FALSE,,,9,9,TRUE,3.6966164457675452,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_age,response ~ site + age_decade + (1 | site:Id),glmmTMB,790,-1653.4296539325708,3332.8593078651415,,,FITTED,TRUE,TRUE,FALSE,,,10,10,TRUE,25.726818667583547,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_age_site,response ~ site * age_decade + (1 | site:Id),glmmTMB,790,-1647.2151138400498,3336.4302276800995,,,FITTED,TRUE,TRUE,FALSE,,,18,18,TRUE,144.60075288542427,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_sex,response ~ site + biological_sex + (1 | site:Id),glmmTMB,790,-1652.4918238580462,3330.9836477160925,,,FITTED,TRUE,TRUE,FALSE,,,10,10,TRUE,4.317768858046792,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,duration-based,participant_day,tweedie_log,identity,ratio,h,maximum_likelihood_comparison,M_sex_site,response ~ site * biological_sex + (1 | site:Id),glmmTMB,790,-1647.7907693383006,3337.581538676601,,,FITTED,TRUE,TRUE,FALSE,,,18,18,TRUE,15.156790667722733,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,REML_final_estimation,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,811,-350.6586366765466,725.3172733530932,,,FITTED,TRUE,TRUE,FALSE,7.934204404591583e-6,,10,10,TRUE,25.67624031160055,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,REML_final_estimation,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,811,-354.54914003978325,749.0982800795665,,,FITTED,TRUE,TRUE,FALSE,1.3778844731859863e-6,,18,18,TRUE,147.3482294079354,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,REML_final_estimation,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,811,-351.3942513137293,726.7885026274586,,,FITTED,TRUE,TRUE,FALSE,7.617018127348274e-6,,10,10,TRUE,4.311004745079923,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,REML_final_estimation,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,811,-356.0218718778322,752.0437437556644,,,FITTED,TRUE,TRUE,FALSE,7.1742078944225796e-6,,18,18,TRUE,15.208981685123513,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,maximum_likelihood_comparison,M0,response ~ site + (1 | site:Id),lmerMod,811,-332.6749985655561,687.3499971311122,,,FITTED,TRUE,TRUE,FALSE,1.5296564015443437e-6,,9,9,TRUE,3.716770755402672,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,maximum_likelihood_comparison,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,811,-329.72909985751755,683.4581997150351,,,FITTED,TRUE,TRUE,FALSE,1.0329017641197424e-5,,10,10,TRUE,25.67624031160055,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,maximum_likelihood_comparison,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,811,-321.9228803409573,683.8457606819146,,,FITTED,TRUE,TRUE,FALSE,1.5762680050102063e-6,,18,18,TRUE,147.3482294079354,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,maximum_likelihood_comparison,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,811,-331.1837253880737,686.3674507761474,,,FITTED,TRUE,TRUE,FALSE,1.096964297175873e-5,,10,10,TRUE,4.311004745079923,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,10,longest_bout_above_250,Longest continuous period above 250 lx melEDI,PAT250,duration-based,participant_day,gaussian,log10_offset_0.1,ratio,h,maximum_likelihood_comparison,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,811,-325.9892194883804,691.9784389767608,,,FITTED,TRUE,TRUE,FALSE,1.57513113663299e-6,,18,18,TRUE,15.208981685123513,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,REML_final_estimation,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,811,-4872.157920104226,9768.315840208452,,,FITTED,TRUE,TRUE,FALSE,1.6189005691558123e-6,,10,10,TRUE,25.67624031160055,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,REML_final_estimation,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,811,-4830.080597318607,9700.161194637214,,,FITTED,TRUE,TRUE,FALSE,2.064552973024547e-6,,18,18,TRUE,147.3482294079354,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,REML_final_estimation,M_sex,response ~ site + biological_sex + (1 | site:Id),lmerMod,811,-4871.409485527504,9766.818971055009,,,FITTED,TRUE,TRUE,FALSE,1.709850039333105e-6,,10,10,TRUE,4.311004745079923,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,REML_final_estimation,M_sex_site,response ~ site * biological_sex + (1 | site:Id),lmerMod,811,-4835.4171779173585,9710.834355834717,,,FITTED,TRUE,TRUE,FALSE,5.9117155615240335e-6,,18,18,TRUE,15.208981685123513,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,maximum_likelihood_comparison,M0,response ~ site + (1 | site:Id),lmerMod,811,-4906.264252457437,9834.528504914873,,,FITTED,TRUE,TRUE,FALSE,4.665707820095122e-6,,9,9,TRUE,3.716770755402672,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,maximum_likelihood_comparison,M_age,response ~ site + age_decade + (1 | site:Id),lmerMod,811,-4906.227080532692,9836.454161065383,,,FITTED,TRUE,TRUE,FALSE,5.293259164318442e-6,,10,10,TRUE,25.67624031160055,
gap_timing_unaware__glasses__all_available,gap_timing_unaware,glasses,all_available,gap_timing_unaware_near_eye,11,m10_midpoint,Midpoint of the brightest 10 hours,M10,timing-based,participant_day,gaussian,clock_minutes,difference,clock time,maximum_likelihood_comparison,M_age_site,response ~ site * age_decade + (1 | site:Id),lmerMod,811,-4896.154392571002,9832.308785142004,,,FITTED,TRUE,TRUE,FALSE,1.4733814168721437e-6,,18,18,TRUE,147.3482294079354,
