component,basis_k,residual_type,sequence,observations,lag1
positive_magnitude,12,AR_standardized,BAUA::BAUA_S011::2025-06-28::1::positive_run::1,17,0.6291228295465413
positive_magnitude,12,AR_standardized,BAUA::BAUA_S011::2025-06-29::1::positive_run::2,16,-0.492991818976932
positive_magnitude,12,AR_standardized,BAUA::BAUA_S011::2025-06-30::1::positive_run::1,17,-0.11497827970442745
positive_magnitude,12,AR_standardized,BAUA::BAUA_S012::2025-07-16::1::positive_run::1,16,-0.04259441884961382
positive_magnitude,12,AR_standardized,BAUA::BAUA_S012::2025-07-17::1::positive_run::1,6,-0.08904195504611369
positive_magnitude,12,AR_standardized,BAUA::BAUA_S012::2025-07-17::2::positive_run::1,12,0.7004143575234675
positive_magnitude,12,AR_standardized,BAUA::BAUA_S012::2025-07-18::1::positive_run::1,20,0.3771196585864425
positive_magnitude,12,AR_standardized,BAUA::BAUA_S012::2025-07-19::1::positive_run::2,16,0.0766772665138472
positive_magnitude,12,AR_standardized,BAUA::BAUA_S012::2025-07-20::1::positive_run::2,7,0.2749734581247646
positive_magnitude,12,AR_standardized,BAUA::BAUA_S012::2025-07-20::2::positive_run::1,10,-0.25997616583087485
positive_magnitude,12,AR_standardized,BAUA::BAUA_S012::2025-07-21::1::positive_run::3,6,-0.09661687030735712
positive_magnitude,12,AR_standardized,BAUA::BAUA_S012::2025-07-21::2::positive_run::1,8,-0.2899049431537556
positive_magnitude,12,AR_standardized,BAUA::BAUA_S013::2025-07-18::1::positive_run::2,19,0.09241415446194494
positive_magnitude,12,AR_standardized,BAUA::BAUA_S013::2025-07-19::1::positive_run::3,19,-0.17107195435040823
positive_magnitude,12,AR_standardized,BAUA::BAUA_S013::2025-07-20::1::positive_run::3,16,0.23513711075775676
positive_magnitude,12,AR_standardized,BAUA::BAUA_S013::2025-07-21::1::positive_run::2,16,-0.05897696434756852
positive_magnitude,12,AR_standardized,BAUA::BAUA_S014::2025-07-16::1::positive_run::1,18,-0.12065826645582213
positive_magnitude,12,AR_standardized,BAUA::BAUA_S014::2025-07-17::1::positive_run::1,17,-0.09753513837377302
positive_magnitude,12,AR_standardized,BAUA::BAUA_S014::2025-07-18::1::positive_run::1,18,0.2117498329365817
positive_magnitude,12,AR_standardized,BAUA::BAUA_S014::2025-07-19::1::positive_run::1,3,-0.9999999999999998
positive_magnitude,12,AR_standardized,BAUA::BAUA_S014::2025-07-19::1::positive_run::2,7,-0.42630224355646523
positive_magnitude,12,AR_standardized,BAUA::BAUA_S014::2025-07-20::1::positive_run::2,16,-0.41270026905783047
positive_magnitude,12,AR_standardized,BAUA::BAUA_S014::2025-07-21::1::positive_run::1,18,0.3507473045009769
positive_magnitude,12,AR_standardized,BAUA::BAUA_S015::2025-07-23::1::positive_run::1,19,0.0900531640978729
positive_magnitude,12,AR_standardized,BAUA::BAUA_S015::2025-07-24::1::positive_run::2,14,0.19247400481319593
positive_magnitude,12,AR_standardized,BAUA::BAUA_S015::2025-07-24::2::positive_run::1,7,-0.19018074678113744
positive_magnitude,12,AR_standardized,BAUA::BAUA_S015::2025-07-25::1::positive_run::2,13,-0.11816564418402545
positive_magnitude,12,AR_standardized,BAUA::BAUA_S015::2025-07-26::1::positive_run::1,19,-0.20259035091766242
positive_magnitude,12,AR_standardized,BAUA::BAUA_S015::2025-07-27::1::positive_run::2,7,-0.28596095591597714
positive_magnitude,12,AR_standardized,BAUA::BAUA_S015::2025-07-27::2::positive_run::1,11,0.18183664894442797
positive_magnitude,12,AR_standardized,BAUA::BAUA_S015::2025-07-28::1::positive_run::2,9,-0.1888233407781237
positive_magnitude,12,AR_standardized,BAUA::BAUA_S015::2025-07-28::3::positive_run::1,5,-0.3337868714354022
positive_magnitude,12,AR_standardized,BAUA::BAUA_S016::2025-07-23::1::positive_run::1,10,-0.6622031137090195
positive_magnitude,12,AR_standardized,BAUA::BAUA_S016::2025-07-23::3::positive_run::1,4,-0.7512528335934968
positive_magnitude,12,AR_standardized,BAUA::BAUA_S016::2025-07-24::1::positive_run::2,11,-0.6049852455198661
positive_magnitude,12,AR_standardized,BAUA::BAUA_S016::2025-07-24::2::positive_run::1,4,-0.398848890367032
positive_magnitude,12,AR_standardized,BAUA::BAUA_S016::2025-07-25::1::positive_run::1,18,-0.25854987560731135
positive_magnitude,12,AR_standardized,BAUA::BAUA_S016::2025-07-26::1::positive_run::1,4,0.1124874236029763
positive_magnitude,12,AR_standardized,BAUA::BAUA_S016::2025-07-26::2::positive_run::1,4,-0.8258287911489173
positive_magnitude,12,AR_standardized,BAUA::BAUA_S016::2025-07-26::3::positive_run::1,6,-0.010834281438520454
positive_magnitude,12,AR_standardized,BAUA::BAUA_S016::2025-07-27::1::positive_run::1,3,-0.9999999999999999
positive_magnitude,12,AR_standardized,BAUA::BAUA_S016::2025-07-27::2::positive_run::1,10,-0.2335638913257143
positive_magnitude,12,AR_standardized,BAUA::BAUA_S016::2025-07-28::1::positive_run::1,10,-0.6367058074454949
positive_magnitude,12,AR_standardized,BAUA::BAUA_S016::2025-07-28::3::positive_run::1,4,-0.7361507179991083
positive_magnitude,12,AR_standardized,BAUA::BAUA_S018::2025-09-09::1::positive_run::2,17,0.2575572784557017
positive_magnitude,12,AR_standardized,BAUA::BAUA_S018::2025-09-10::1::positive_run::2,18,0.1243836936091985
positive_magnitude,12,AR_standardized,BAUA::BAUA_S018::2025-09-11::1::positive_run::3,10,-0.32072997670224257
positive_magnitude,12,AR_standardized,BAUA::BAUA_S018::2025-09-11::2::positive_run::1,5,0.42660411711070656
positive_magnitude,12,AR_standardized,BAUA::BAUA_S018::2025-09-13::1::positive_run::2,6,-0.23254743606672637
positive_magnitude,12,AR_standardized,BAUA::BAUA_S018::2025-09-13::2::positive_run::1,6,-0.35725308497556835
positive_magnitude,12,AR_standardized,BAUA::BAUA_S022::2025-09-24::1::positive_run::1,17,-0.1216760461661869
positive_magnitude,12,AR_standardized,BAUA::BAUA_S022::2025-09-25::1::positive_run::1,16,-0.2244070788970293
positive_magnitude,12,AR_standardized,BAUA::BAUA_S022::2025-09-27::1::positive_run::2,15,0.3654758214862858
positive_magnitude,12,AR_standardized,BAUA::BAUA_S022::2025-09-28::1::positive_run::1,14,0.484491936496705
positive_magnitude,12,AR_standardized,BAUA::BAUA_S022::2025-09-29::1::positive_run::1,16,0.19549003692573286
positive_magnitude,12,AR_standardized,BAUA::BAUA_S024::2025-10-14::1::positive_run::1,17,-0.30287702461926846
positive_magnitude,12,AR_standardized,BAUA::BAUA_S024::2025-10-15::1::positive_run::1,15,-0.19474449992779783
positive_magnitude,12,AR_standardized,BAUA::BAUA_S024::2025-10-16::1::positive_run::1,8,-0.25514347876236565
positive_magnitude,12,AR_standardized,BAUA::BAUA_S024::2025-10-16::2::positive_run::1,5,-0.054359692169165495
positive_magnitude,12,AR_standardized,BAUA::BAUA_S024::2025-10-17::1::positive_run::1,13,-0.16030521443499082
positive_magnitude,12,AR_standardized,BAUA::BAUA_S024::2025-10-18::1::positive_run::1,14,0.3155664530310581
positive_magnitude,12,AR_standardized,BAUA::BAUA_S024::2025-10-19::1::positive_run::1,14,-0.21413448085400852
positive_magnitude,12,AR_standardized,BAUA::BAUA_S025::2025-10-15::1::positive_run::1,16,0.4113463612929395
positive_magnitude,12,AR_standardized,BAUA::BAUA_S025::2025-10-16::1::positive_run::1,14,0.008760509803563653
positive_magnitude,12,AR_standardized,BAUA::BAUA_S025::2025-10-17::1::positive_run::2,15,-0.17200969577508599
positive_magnitude,12,AR_standardized,BAUA::BAUA_S025::2025-10-19::1::positive_run::2,13,-0.09759334131239153
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S003::2024-10-08::1::positive_run::1,11,-0.09899190423387656
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S003::2024-10-09::1::positive_run::1,4,0.19358940080883127
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S003::2024-10-09::2::positive_run::1,11,0.4656150301053575
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S003::2024-10-11::1::positive_run::1,16,-0.28947660131047187
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S003::2024-10-12::1::positive_run::1,16,-0.0655825248172119
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S003::2024-10-13::1::positive_run::1,16,-0.29823530417021193
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S004::2024-10-08::1::positive_run::1,16,0.18305298343445722
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S004::2024-10-09::1::positive_run::1,16,0.041451604005530274
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S004::2024-10-11::1::positive_run::1,17,0.013624188303667942
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S004::2024-10-12::2::positive_run::1,10,0.3157378092376803
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S004::2024-10-13::1::positive_run::2,13,0.19731533074142243
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S005::2024-10-15::1::positive_run::1,16,-0.09139556565578895
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S005::2024-10-16::2::positive_run::1,3,-1
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S005::2024-10-16::3::positive_run::1,3,1
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S005::2024-10-17::1::positive_run::1,5,-0.9233182310561501
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S005::2024-10-17::2::positive_run::1,5,-0.7314281348352839
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S005::2024-10-18::1::positive_run::1,16,-0.36105837836116406
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S005::2024-10-19::1::positive_run::1,11,-0.47212908803318065
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S006::2024-10-15::1::positive_run::1,8,0.48312803089575074
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S006::2024-10-15::2::positive_run::1,7,-0.38665081879575125
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S006::2024-10-16::1::positive_run::1,16,-0.027206031587220583
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S006::2024-10-17::1::positive_run::1,15,-0.6003207097888947
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S006::2024-10-18::1::positive_run::1,8,0.42149111386940497
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S006::2024-10-18::2::positive_run::1,9,-0.05344121198316933
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S007::2024-10-22::1::positive_run::1,12,-0.13283331792655012
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S007::2024-10-22::1::positive_run::2,3,-1
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S007::2024-10-23::1::positive_run::1,15,0.003522468519198263
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S007::2024-10-24::1::positive_run::2,12,-0.5575917499718108
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S007::2024-10-25::1::positive_run::1,14,0.10226144999196814
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S007::2024-10-26::1::positive_run::1,13,0.02436915426956637
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S007::2024-10-27::3::positive_run::1,12,-0.20299346299347398
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S008::2024-10-22::1::positive_run::2,16,-0.2416365235664098
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S008::2024-10-23::1::positive_run::2,13,0.024644276699734707
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S008::2024-10-24::1::positive_run::2,16,-0.08899278240358738
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S009::2024-11-05::1::positive_run::2,16,-0.2265956976159658
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S009::2024-11-06::1::positive_run::1,17,-9.3414084694954e-4
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S009::2024-11-07::1::positive_run::1,17,0.07293358623576217
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S009::2024-11-08::1::positive_run::1,17,-0.5998826545014899
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S009::2024-11-09::1::positive_run::2,15,0.1822964940348046
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S009::2024-11-10::1::positive_run::2,15,-0.050990918813212514
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S010::2024-11-05::1::positive_run::1,16,-0.21799559125203927
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S010::2024-11-06::1::positive_run::1,16,-0.3904842794239927
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S010::2024-11-07::1::positive_run::1,17,-0.45442863430956687
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S011::2024-11-12::1::positive_run::1,16,0.09357153223158822
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S011::2024-11-13::1::positive_run::1,17,-0.5982238721163727
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S011::2024-11-14::1::positive_run::1,16,-0.5845877967025214
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S012::2024-12-03::1::positive_run::1,17,-0.0519102118018619
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S012::2024-12-04::1::positive_run::1,17,-0.032016966069681865
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S012::2024-12-05::1::positive_run::1,17,-0.2703929631520017
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S012::2024-12-06::1::positive_run::2,16,0.1732069583267796
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S012::2024-12-07::1::positive_run::2,15,-0.3694551486495434
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S012::2024-12-08::1::positive_run::2,12,0.1352388532701414
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S013::2024-11-19::1::positive_run::1,17,-0.316376663605919
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S013::2024-11-20::1::positive_run::2,17,-0.1405230134901898
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S013::2024-11-21::1::positive_run::2,17,-0.003315800442389327
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S013::2024-11-22::1::positive_run::1,17,-0.12744264049522444
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S013::2024-11-23::1::positive_run::1,16,-0.32382622138743566
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S013::2024-11-24::1::positive_run::2,15,0.038717463510559165
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S015::2024-11-26::1::positive_run::1,12,0.2812011036000857
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S015::2024-11-26::1::positive_run::2,4,-0.4667251601361598
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S015::2024-11-27::1::positive_run::1,18,0.05286035463641881
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S015::2024-11-28::1::positive_run::1,17,-0.27357996057784056
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S015::2024-11-29::1::positive_run::1,18,0.08450987729115993
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S015::2024-11-30::1::positive_run::1,12,-0.037005920774107394
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S015::2024-11-30::2::positive_run::1,3,-0.9999999999999999
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S015::2024-12-01::1::positive_run::1,14,0.3805096141820463
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S016::2024-11-27::1::positive_run::1,11,-0.48194449970837194
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S016::2024-11-29::2::positive_run::1,9,0.13009788426229513
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S016::2024-11-30::1::positive_run::1,12,-0.08265846646633329
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S016::2024-12-01::1::positive_run::1,4,-0.6645824717089852
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S016::2024-12-01::2::positive_run::1,8,0.1175630403180131
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S017::2024-12-05::1::positive_run::1,14,0.0758445475499311
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S017::2024-12-07::1::positive_run::1,4,-0.8752202384000447
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S017::2024-12-07::2::positive_run::1,5,0.03084499354021962
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S018::2024-12-14::1::positive_run::3,9,0.10636280902905781
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S019::2024-12-10::1::positive_run::1,15,-0.0355567617320755
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S019::2024-12-11::1::positive_run::1,14,-0.011463288328196774
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S019::2024-12-14::1::positive_run::2,4,-0.3678692441213453
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S019::2024-12-14::1::positive_run::3,9,0.055894535999650836
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S019::2024-12-15::1::positive_run::2,14,-0.19823913805596438
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S020::2025-01-21::1::positive_run::1,17,-0.23307134776246172
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S020::2025-01-22::1::positive_run::1,16,-0.20595184624397972
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S020::2025-01-23::1::positive_run::1,17,0.47828096434725426
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S020::2025-01-26::1::positive_run::1,12,-0.17070987034801877
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S022::2025-01-28::1::positive_run::1,14,-0.4707270541859835
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S022::2025-01-29::1::positive_run::1,15,-0.45712312528149485
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S022::2025-01-30::1::positive_run::1,11,-0.0937066595849909
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S022::2025-01-31::1::positive_run::1,11,-0.13817049437220164
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S022::2025-01-31::1::positive_run::2,4,0.6904442905846527
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S022::2025-02-01::1::positive_run::1,14,-0.054096160808141704
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S022::2025-02-02::1::positive_run::1,9,-0.44389588259750173
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S022::2025-02-02::1::positive_run::2,3,-1
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S024::2025-02-04::1::positive_run::1,12,0.031183967530614306
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S024::2025-02-05::1::positive_run::2,11,-0.3261898837689615
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S024::2025-02-08::1::positive_run::1,14,-0.046664428441942137
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S024::2025-02-09::1::positive_run::2,7,-0.39033270276175175
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S024::2025-02-09::1::positive_run::3,4,-0.45213287091460064
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S025::2025-02-04::2::positive_run::1,5,-0.4126991152183246
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S025::2025-02-04::3::positive_run::1,5,0.12091917226914281
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S025::2025-02-05::1::positive_run::1,11,-0.16628326499926818
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S025::2025-02-06::1::positive_run::1,16,-0.36249662450745834
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S025::2025-02-09::1::positive_run::2,7,-0.06221441060266779
positive_magnitude,12,AR_standardized,FUSPCEU::FUSPCEU_S025::2025-02-09::2::positive_run::1,5,-0.22475650091776025
positive_magnitude,12,AR_standardized,IZTECH::IZTECH_S001::2024-12-25::1::positive_run::1,16,0.33774122210927365
positive_magnitude,12,AR_standardized,IZTECH::IZTECH_S001::2024-12-26::1::positive_run::1,16,0.07982597788792842
positive_magnitude,12,AR_standardized,IZTECH::IZTECH_S001::2024-12-27::1::positive_run::2,16,0.05961353576094495
positive_magnitude,12,AR_standardized,IZTECH::IZTECH_S001::2024-12-28::1::positive_run::1,16,0.045981549152345966
positive_magnitude,12,AR_standardized,IZTECH::IZTECH_S001::2024-12-29::1::positive_run::1,15,-0.32641122800840144
positive_magnitude,12,AR_standardized,IZTECH::IZTECH_S001::2024-12-30::1::positive_run::1,11,-0.05240686553589254
positive_magnitude,12,AR_standardized,IZTECH::IZTECH_S001::2024-12-30::2::positive_run::1,4,-0.34930077680655913
positive_magnitude,12,AR_standardized,IZTECH::IZTECH_S002::2025-01-07::1::positive_run::2,12,0.23793035366324763
positive_magnitude,12,AR_standardized,IZTECH::IZTECH_S002::2025-01-08::1::positive_run::2,16,0.269270286762141
