placement,metric_order,metric_id,manuscript_name,abbreviation,omitted_site_present,omitted_site,observations,participants,sites,statistic,degrees_freedom,p_raw,comparison_method,comparison_status,predictor,estimand,term,estimate_model,standard_error,conf_low_model,conf_high_model,interval_distribution,estimate_status,estimate_practical,conf_low_practical,conf_high_practical,practical_effect_type,practical_unit,estimate_model_per_year,conf_low_model_per_year,conf_high_model_per_year,estimate_minutes,conf_low_minutes,conf_high_minutes,final_converged,final_positive_definite_hessian,final_singular,final_max_gradient,final_convergence_message,fit_warnings,fit_errors,omitted_site_order,omitted_site_name,p_adjusted,adjusted_significant,p_raw_display,p_adjusted_display,full_p_adjusted,full_adjusted_significant,full_estimate_model,full_standard_error,estimate_change_from_full,change_in_full_standard_errors,sign_reversal,adjusted_support_changed
chest,5,l10_mean_medi,Darkest 10 h mean,L10mean,TRUE,FUSPCEU,779,132,7,9.09890590053061,1,0.0025576244082733458,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.12271383209347385,0.041248328935353594,-0.20355907122922826,-0.04186859295771944,normal,ESTIMABLE,0.7538521328516762,0.6258077379341851,0.9080952563497824,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,5.056222107668873e-7,,,,6,Madrid (ES),0.04347961494064688,TRUE,0.003,0.043,0.016386870815400023,TRUE,-0.11773840516937653,0.03610761686416969,-0.004975426924097318,0.1377943867858677,FALSE,FALSE
chest,5,l10_mean_medi,Darkest 10 h mean,L10mean,TRUE,IZTECH,800,137,7,10.262818896468616,1,0.0013573811744981802,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.10849221207705775,0.03424592932618579,-0.1756130001734859,-0.041371423980629596,normal,ESTIMABLE,0.7789467827788771,0.6674012255673896,0.9091354153353992,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,1.1873737548739882e-5,,,,7,Izmir (TR),0.023075479966469064,TRUE,0.001,0.023,0.016386870815400023,TRUE,-0.11773840516937653,0.03610761686416969,0.009246193092318777,0.2560732027012827,FALSE,FALSE
chest,5,l10_mean_medi,Darkest 10 h mean,L10mean,TRUE,UCR,672,115,7,10.719394087157895,1,0.001060183840268277,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.13826452391638455,0.04275899562131761,-0.22207061534927292,-0.05445843248349619,normal,ESTIMABLE,0.7273366569614687,0.5996935594439445,0.8821482309238213,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,8.171952003976912e-6,,,,8,San José (CR),0.00930453334628273,TRUE,0.001,0.009,0.016386870815400023,TRUE,-0.11773840516937653,0.03610761686416969,-0.02052611874700802,0.5684706034248552,FALSE,FALSE
chest,5,l10_mean_medi,Darkest 10 h mean,L10mean,TRUE,KNUST,818,139,7,7.7517113740578765,1,0.005366166635023244,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.1050490044712283,0.038319834854635394,-0.1801545006798363,-0.029943508262620294,normal,ESTIMABLE,0.7851470360029924,0.6604584474810262,0.933375703642573,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,1.1842331559819286e-5,,,,9,Kumasi (GH),0.09122483279539516,FALSE,0.005,0.091,0.016386870815400023,TRUE,-0.11773840516937653,0.03610761686416969,0.012689400698148237,0.35143279452320164,FALSE,TRUE
chest,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,TRUE,RISE,806,138,7,3.2291515954916576,1,0.07233815548611168,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.2183221515109758,0.12075265069726901,-0.4549929979153684,0.01834869489341681,normal,ESTIMABLE,0.8038664331627431,0.6344524104221474,1.0185180665257876,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,1,Borås (SE),0.17567837760912836,FALSE,0.072,0.176,0.3030469480341897,FALSE,-0.1738489356632364,0.1174822316960665,-0.04447321584773942,0.378552698613985,FALSE,FALSE
chest,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,TRUE,THUAS,809,139,7,3.2118520432204605,1,0.07310668872692234,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.22727837628520994,0.12610983612445528,-0.4744491131853905,0.0198923606149706,normal,ESTIMABLE,0.7966989693183271,0.6222277391238422,1.0200915320918444,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,2,Delft (NL),0.2071356180596133,FALSE,0.073,0.207,0.3030469480341897,FALSE,-0.1738489356632364,0.1174822316960665,-0.05342944062197355,0.4547874163660653,FALSE,FALSE
chest,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,TRUE,BAUA,788,134,7,0.25461090868475367,1,0.6138469458914796,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.062277305011881084,0.12338395154000173,-0.30410540630051974,0.17955079627675757,normal,ESTIMABLE,0.9396222886902502,0.7377830953652136,1.1966796893963263,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,3,Dortmund (DE),0.7453855771539395,FALSE,0.614,0.745,0.3030469480341897,FALSE,-0.1738489356632364,0.1174822316960665,0.11157163065135531,0.9496894044369001,FALSE,FALSE
chest,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,FALSE,MPI,902,154,8,2.1762285824302126,1,0.140157547812842,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.1738489356632364,0.1174822316960665,-0.40410987861091663,0.05641200728444387,normal,ESTIMABLE,0.8404238461404134,0.6675707654904866,1.0580335114622554,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,4,Tübingen (DE),0.3030469480341897,FALSE,0.140,0.303,0.3030469480341897,FALSE,-0.1738489356632364,0.1174822316960665,0,0,FALSE,FALSE
chest,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,TRUE,TUM,842,144,7,1.4095948792228228,1,0.23512365722583506,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.13940116613126943,0.11711143940251989,-0.36893536953785333,0.09013303727531446,normal,ESTIMABLE,0.8698789924621438,0.6914700990382323,1.0943198593539127,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,5,Munich (DE),0.48051150665015774,FALSE,0.235,0.481,0.3030469480341897,FALSE,-0.1738489356632364,0.1174822316960665,0.03444776953196696,0.29321684679165255,FALSE,FALSE
chest,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,TRUE,FUSPCEU,779,132,7,1.2560923152932446,1,0.2623920601209063,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.14090113553081024,0.1255448325087584,-0.38696448569308994,0.10516221463146949,normal,ESTIMABLE,0.8685751786769926,0.6791152128044643,1.1108907984822134,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,6,Madrid (ES),0.4956294468950453,FALSE,0.262,0.496,0.3030469480341897,FALSE,-0.1738489356632364,0.1174822316960665,0.03294780013242615,0.2804492190586238,FALSE,FALSE
chest,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,TRUE,IZTECH,800,137,7,1.5843505169759737,1,0.20813514793882432,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.1568303271006003,0.12428059013564423,-0.4004158077438468,0.08675515354264621,normal,ESTIMABLE,0.854849091237161,0.6700413797094652,1.0906296102277533,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,7,Izmir (TR),0.44228718937000167,FALSE,0.208,0.442,0.3030469480341897,FALSE,-0.1738489356632364,0.1174822316960665,0.017018608562636095,0.14486112765259895,FALSE,FALSE
chest,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,TRUE,UCR,672,115,7,4.77482264481614,1,0.028878820918105605,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.3076335397332166,0.139470521164466,-0.5809907381206012,-0.03427634134583196,normal,ESTIMABLE,0.7351846846256361,0.5593439286067452,0.9663044378695669,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,8,San José (CR),0.08182332593463255,FALSE,0.029,0.082,0.3030469480341897,FALSE,-0.1738489356632364,0.1174822316960665,-0.13378460406998022,1.1387645785967782,FALSE,FALSE
chest,6,duration_above_1000,"Time above 1,000 lx melEDI",TAT1000,TRUE,KNUST,818,139,7,1.4987995709552706,1,0.22085615994925253,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.15824956288846787,0.12898726821499037,-0.41105996305405695,0.09456083727712122,normal,ESTIMABLE,0.8536367193379446,0.6629471780713921,1.0991760319757726,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,9,Kumasi (GH),0.44396224517952937,FALSE,0.221,0.444,0.3030469480341897,FALSE,-0.1738489356632364,0.1174822316960665,0.015599372774768527,0.13278069840488754,FALSE,FALSE
chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,TRUE,RISE,729,138,7,2.4619332013317035,1,0.11663515307411118,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.14972396886472386,0.09485769161930337,-0.3356416280951653,0.036193690365717596,normal,ESTIMABLE,0.8609455914179911,0.7148792525548835,1.036856656187778,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,1,Borås (SE),0.20256284068667824,FALSE,0.117,0.203,0.39729308441589056,FALSE,-0.11542424914359092,0.09185973057047932,-0.03429971972113294,0.37339233969140045,FALSE,FALSE
chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,TRUE,THUAS,739,139,7,1.9509296592873397,1,0.16248670630281759,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.14028520799171235,0.10003851747997564,-0.3363570993192452,0.055786683335820486,normal,ESTIMABLE,0.8691103228374115,0.7143679599503724,1.0573721045874238,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,2,Delft (NL),0.3946105724496998,FALSE,0.162,0.395,0.39729308441589056,FALSE,-0.11542424914359092,0.09185973057047932,-0.024860958848121423,0.2706404503227545,FALSE,FALSE
chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,TRUE,BAUA,720,134,7,0.2705706290562375,1,0.6029492461805688,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.049167125619014845,0.09443955523622048,-0.234265252597988,0.1359310013599583,normal,ESTIMABLE,0.9520220091347215,0.7911519329551973,1.145602845829409,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,3,Dortmund (DE),0.7453855771539395,FALSE,0.603,0.745,0.39729308441589056,FALSE,-0.11542424914359092,0.09185973057047932,0.06625712352457608,0.7212858465085563,FALSE,FALSE
chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,FALSE,MPI,818,154,8,1.5691421853366592,1,0.21033163292605972,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.11542424914359092,0.09185973057047932,-0.2954660126912833,0.06461751440410146,normal,ESTIMABLE,0.8909880627896188,0.7441847071286863,1.0667509294790192,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,4,Tübingen (DE),0.39729308441589056,FALSE,0.210,0.397,0.39729308441589056,FALSE,-0.11542424914359092,0.09185973057047932,0,0,FALSE,FALSE
chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,TRUE,TUM,764,144,7,1.1007796093049365,1,0.29409507630960713,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.09753610673909495,0.0927383454869736,-0.2792999238793958,0.0842277104012059,normal,ESTIMABLE,0.9070695896395088,0.7563130328559772,1.0878765864206201,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,5,Munich (DE),0.48051150665015774,FALSE,0.294,0.481,0.39729308441589056,FALSE,-0.11542424914359092,0.09185973057047932,0.017888142404495974,0.19473323395795625,FALSE,FALSE
chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,TRUE,FUSPCEU,707,132,7,1.288544605576135,1,0.25631633462283687,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.11469094914263459,0.10081746182308822,-0.3122895433286293,0.08290764504336012,normal,ESTIMABLE,0.8916416639504922,0.7317696185401329,1.086441465660275,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,6,Madrid (ES),0.4956294468950453,FALSE,0.256,0.496,0.39729308441589056,FALSE,-0.11542424914359092,0.09185973057047932,7.333000009563384e-4,0.007982823337302459,FALSE,FALSE
chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,TRUE,IZTECH,723,137,7,0.5836933187674731,1,0.44486828829142455,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.0740224604167831,0.09674537077449714,-0.2636399028057714,0.11559498197220515,normal,ESTIMABLE,0.9286508357222307,0.7682501345711158,1.122541130655366,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,7,Izmir (TR),0.5401972072110155,FALSE,0.445,0.540,0.39729308441589056,FALSE,-0.11542424914359092,0.09185973057047932,0.04140178872680782,0.4507066205146587,FALSE,FALSE
chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,TRUE,UCR,607,115,7,3.376456822041746,1,0.06613408687961927,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.20225997070327567,0.10916546020024542,-0.4162203410514973,0.011700399644945958,normal,ESTIMABLE,0.8168825348083689,0.65953493185256,1.0117691170664502,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,8,San José (CR),0.1249199418837253,FALSE,0.066,0.125,0.39729308441589056,FALSE,-0.11542424914359092,0.09185973057047932,-0.08683572155968475,0.9453078190019303,FALSE,FALSE
chest,7,duration_above_250_wake,Time above 250 lx melEDI during wake,TAT250,TRUE,KNUST,737,139,7,1.2752718397168792,1,0.25878001119673394,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.11083750208175773,0.09789718522661814,-0.3027124593137759,0.08103745515026041,normal,ESTIMABLE,0.8950841864290118,0.7388115041979801,1.0844115126022644,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,9,Kumasi (GH),0.44396224517952937,FALSE,0.259,0.444,0.39729308441589056,FALSE,-0.11542424914359092,0.09185973057047932,0.0045867470618331935,0.04993207614857976,FALSE,FALSE
chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,TRUE,RISE,662,137,7,0.4836113435378593,1,0.48679106405017253,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,0.07784799749399121,0.11597172224719253,-0.14945240133558862,0.30514839632357105,normal,ESTIMABLE,0.07784799749399121,-0.14945240133558862,0.30514839632357105,difference,h,,,,4.670879849639473,-8.967144080135318,18.308903779414262,TRUE,TRUE,FALSE,1.3415046851150692e-6,,,,1,Borås (SE),0.5516965392568622,FALSE,0.487,0.552,0.9042231230278678,FALSE,0.01233909145651152,0.11013960371468501,0.06550890603747969,0.594780658619215,FALSE,FALSE
chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,TRUE,THUAS,680,139,7,0.0021113849868470425,1,0.9633502538898282,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.005676782112846782,0.11727986919808214,-0.23554110185265614,0.22418753762696259,normal,ESTIMABLE,-0.005676782112846782,-0.23554110185265614,0.22418753762696259,difference,h,,,,-0.34060692677080695,-14.132466111159369,13.451252257617755,TRUE,TRUE,FALSE,6.515392669825815e-6,,,,2,Delft (NL),0.9633502538898282,FALSE,0.963,0.963,0.9042231230278678,FALSE,0.01233909145651152,0.11013960371468501,-0.018015873569358302,0.1635730741870849,TRUE,FALSE
chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,TRUE,BAUA,651,133,7,0.07585599583694602,1,0.7829938320710219,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,0.030486023459104408,0.1160863879921791,-0.19703911610090957,0.25801116301911836,normal,ESTIMABLE,0.030486023459104408,-0.19703911610090957,0.25801116301911836,difference,h,,,,1.8291614075462646,-11.822346966054575,15.480669781147101,TRUE,TRUE,FALSE,1.2994405551580712e-6,,,,3,Dortmund (DE),0.8149339769941777,FALSE,0.783,0.815,0.9042231230278678,FALSE,0.01233909145651152,0.11013960371468501,0.01814693200259289,0.1647630043195202,FALSE,FALSE
chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,FALSE,MPI,743,153,8,0.014478888780331545,1,0.9042231230278678,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,0.01233909145651152,0.11013960371468501,-0.203530565095785,0.22820874800880803,normal,ESTIMABLE,0.01233909145651152,-0.203530565095785,0.22820874800880803,difference,h,,,,0.7403454873906912,-12.211833905747099,13.692524880528481,TRUE,TRUE,FALSE,4.297362465877086e-7,,,,4,Tübingen (DE),0.9042231230278678,FALSE,0.904,0.904,0.9042231230278678,FALSE,0.01233909145651152,0.11013960371468501,0,0,FALSE,FALSE
chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,TRUE,TUM,691,143,7,0.3111900079793486,1,0.5769508653713343,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.06145703249627346,0.11263977943041907,-0.2822269434064304,0.15931287841388345,normal,ESTIMABLE,-0.06145703249627346,-0.2822269434064304,0.15931287841388345,difference,h,,,,-3.687421949776408,-16.933616604385826,9.558772704833007,TRUE,TRUE,FALSE,4.680487108998932e-6,,,,5,Munich (DE),0.6538776474208455,FALSE,0.577,0.654,0.9042231230278678,FALSE,0.01233909145651152,0.11013960371468501,-0.07379612395278498,0.670023510743263,TRUE,FALSE
chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,TRUE,FUSPCEU,640,131,7,0.039576139648488606,1,0.8423116138664624,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,0.021176593907408035,0.11420693300527571,-0.20266488156771106,0.24501806938252713,normal,ESTIMABLE,0.021176593907408035,-0.20266488156771106,0.24501806938252713,difference,h,,,,1.270595634444482,-12.159892894062663,14.701084162951627,TRUE,TRUE,FALSE,4.6486547944368795e-6,,,,6,Madrid (ES),0.9546198290486573,FALSE,0.842,0.955,0.9042231230278678,FALSE,0.01233909145651152,0.11013960371468501,0.008837502450896515,0.0802390979523581,FALSE,FALSE
chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,TRUE,IZTECH,660,136,7,9.99839151290871e-4,1,0.9747749076502995,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,-0.003970908402746683,0.11631946154874605,-0.23195286373938054,0.22401104693388715,normal,ESTIMABLE,-0.003970908402746683,-0.23195286373938054,0.22401104693388715,difference,h,,,,-0.23825450416480096,-13.917171824362832,13.44066281603323,TRUE,TRUE,FALSE,4.411049303598702e-7,,,,7,Izmir (TR),0.9747749076502995,FALSE,0.975,0.975,0.9042231230278678,FALSE,0.01233909145651152,0.11013960371468501,-0.0163099998592582,0.14808478793431118,TRUE,FALSE
chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,TRUE,UCR,535,114,7,0.02903023680187289,1,0.8647092404388967,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,0.020692234919784874,0.13385921570575818,-0.2416670068622794,0.28305147670184916,normal,ESTIMABLE,0.020692234919784874,-0.2416670068622794,0.28305147670184916,difference,h,,,,1.2415340951870923,-14.500020411736765,16.98308860211095,TRUE,TRUE,FALSE,9.117684385273606e-7,,,,8,San José (CR),0.8647092404388967,FALSE,0.865,0.865,0.9042231230278678,FALSE,0.01233909145651152,0.11013960371468501,0.008353143463273354,0.0758414156356695,FALSE,FALSE
chest,8,duration_below_10_pre_sleep,Time below 10 lx melEDI before sleep,TBT10,TRUE,KNUST,682,138,7,0.0499505737934669,1,0.8231493013399709,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,0.025550894887913157,0.1181343605841007,-0.2059881971935923,0.2570899869694186,normal,ESTIMABLE,0.025550894887913157,-0.2059881971935923,0.2570899869694186,difference,h,,,,1.5330536932747894,-12.359291831615538,15.425399218165115,TRUE,TRUE,FALSE,6.343725544866174e-7,,,,9,Kumasi (GH),0.9046515993136263,FALSE,0.823,0.905,0.9042231230278678,FALSE,0.01233909145651152,0.11013960371468501,0.013211803431401638,0.11995506598722305,FALSE,FALSE
chest,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,TRUE,RISE,769,138,7,3.3633863834520525,1,0.06666085876187146,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,0.05487024339057608,0.029717629202801008,-0.0033752395528296383,0.11311572633398179,normal,ESTIMABLE,1.0564035304416004,0.9966304501650028,1.1197615113452668,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,1,Borås (SE),0.17567837760912836,FALSE,0.067,0.176,0.2167843753703777,FALSE,0.055170058206044315,0.028077420588672006,-2.99814815468237e-4,0.010678146680938312,FALSE,FALSE
chest,9,duration_below_1_sleep_environment,Time below 1 lx melEDI during sleep,TBT1,TRUE,THUAS,778,139,7,4.28625667364031,1,0.03842166983191377,maximum-likelihood likelihood-ratio test,ESTIMABLE,biological_sex,Female minus Male,biological_sexFemale,0.06186570077976804,0.02962399035227227,0.0038037466109523826,0.11992765494858369,normal,ESTIMABLE,1.0638194650093127,1.0038109900362322,1.1274152857121555,ratio,ratio,,,,,,,TRUE,TRUE,FALSE,,,,,2,Delft (NL),0.16329209678563353,FALSE,0.038,0.163,0.2167843753703777,FALSE,0.055170058206044315,0.028077420588672006,0.006695642573723723,0.2384707153770784,FALSE,FALSE
